4.968421247114880590e-02,1.961060191186337134e-02
1.452467010688056163e-02,1.411630104094201664e-02
5.495554452130561006e-03,1.180415252661301019e-02
4.257442280637948814e-03,1.337249658688825608e-02
4.290035079585032343e-03,1.255134993329110049e-02
4.399656948241276351e-03,1.105284152987614718e-02
2.797304717238738910e-03,7.683955788757737201e-03
2.492445609606199104e-03,4.534193534441859422e-03
2.833937228421427087e-03,4.551070404980432811e-03
1.885037742285740467e-03,4.377364770913308792e-03
1.943536696733702031e-03,5.011523081688604164e-03
1.640302249733590310e-03,4.101456041517155017e-03
1.657694865723478286e-03,4.587633677682635518e-03
1.311333527484072510e-03,3.635884890520539939e-03
1.606149422390330470e-03,4.546018566029357694e-03
1.232245115377984162e-03,3.197455292226046835e-03
1.479386238901478530e-03,4.054150426805226866e-03
1.232717719871650715e-03,3.023034006786806758e-03
1.266353301673759334e-03,3.249595743838804875e-03
1.124023556420079752e-03,3.186992766802843480e-03
1.169297306093506792e-03,2.526882511930770171e-03
1.037335840305429312e-03,2.467462459800515932e-03
1.052424477727800832e-03,2.738229599277065048e-03
9.078308372904305519e-04,2.346653362298120084e-03
9.420562679481666191e-04,2.335009001910074832e-03
8.903976985117321996e-04,2.124125739625913611e-03
7.810952719081563521e-04,1.917565315200509121e-03
7.803429577187867127e-04,1.892111425791503107e-03
7.119607184737791489e-04,1.819792823772838119e-03
6.837235797458408653e-04,1.819803581971757072e-03
6.499368555809392593e-04,1.754939039097941312e-03
6.710887406103944325e-04,1.766505117384148003e-03
6.001505655663499699e-04,1.665088302538968168e-03
6.320548714053237163e-04,1.802026937090690827e-03
5.443581853534889539e-04,1.608431706508950962e-03
6.124868314955212844e-04,1.750915975001831248e-03
5.000306927767083362e-04,1.520146799117977517e-03
5.775459609730401300e-04,1.731067595371303669e-03
7.422576036809514378e-04,1.931874388880088379e-03
1.106411168340036425e-03,2.016271679481340152e-03
6.922120547351940170e-04,1.513908471851672542e-03
4.270156775624064536e-04,1.427609815941642850e-03
3.559674876297888721e-04,1.376901810789636854e-03
3.612723539654849538e-04,1.491614452042410496e-03
3.856668387511037852e-04,1.374010287370814806e-03
4.023028848782981290e-04,1.501725798015964919e-03
3.744207050949054593e-04,1.314785959115945257e-03
3.841219542702569616e-04,1.466230051721999304e-03
3.530445029017093743e-04,1.272279008346028153e-03
4.001220802353519339e-04,1.432231928956814639e-03
3.778348202189809658e-04,1.179108398831756792e-03
2.696373768654637833e-04,1.283488119041347039e-03
2.603473467436157192e-04,1.184767894122817217e-03
3.935142453050293550e-04,1.412995391496372002e-03
5.651835606040930132e-04,1.614297294838341239e-03
2.436671368917556993e-04,1.152651275518151676e-03
2.253510735275928323e-04,1.091535587319568444e-03
1.703325555478045993e-04,1.023744210472224761e-03
1.562883318520726550e-04,1.114984197264230628e-03
2.195119587044369971e-04,1.285267011270355619e-03
6.541286402638557367e-04,1.336356382478223921e-03
2.610241721537136478e-04,1.031300496821553267e-03
2.062779074749319409e-04,1.104001975796077475e-03
2.076090425157298526e-04,1.123329560293472376e-03
2.394000818892424759e-04,1.280037235144002505e-03
6.963713690001610383e-04,1.509483273211211082e-03
6.284633592158618120e-04,1.269853568490903481e-03
3.879735263938227977e-04,1.109257635433745330e-03
1.964653900606436936e-04,8.964120806214539256e-04
1.481983283861035674e-04,8.866164016380965974e-04
9.824860663060586781e-05,8.837794171232184626e-04
1.007486081435905853e-04,9.202060760266751000e-04
2.081869888284803758e-04,9.954683088932688231e-04
2.072366569051031413e-04,1.115009269463181941e-03
6.232374115829984870e-04,1.300694205117248082e-03
2.064848126387891026e-04,9.290494355729618558e-04
1.552081188044988674e-04,1.022945962207669158e-03
9.552400482960802922e-05,8.549060147667741786e-04
1.375322208475216097e-04,1.083706628610797565e-03
2.749873557026034682e-04,1.039648062643884876e-03
6.107839145104910399e-04,1.390035384573560899e-03
2.096937280634728453e-04,9.239241491538132279e-04
1.798662064441663294e-04,1.005007428500813860e-03
7.356322700249491304e-05,8.266443013051656815e-04
7.118693504455689779e-05,9.930373058852726229e-04
1.679546270946224301e-04,9.273240905755015129e-04
3.343531995992229618e-04,1.222314639302607116e-03
2.501776008478930058e-04,1.069343543564979428e-03
2.633998814493470416e-04,1.072374327704523093e-03
1.072314943918572502e-04,8.589499747729663565e-04
9.480383115446046273e-05,9.646332258785650978e-04
9.523975118409283471e-05,8.357594074037669098e-04
2.518495084253579742e-04,1.097627174771665130e-03
2.165545903339251223e-04,9.999971277578443164e-04
2.366411471870454833e-04,1.092172029859373849e-03
1.145319115565629579e-04,8.561303469872648527e-04
7.382581643659636751e-05,9.698101996049023630e-04
7.321175582251628284e-05,8.476811415155760358e-04
9.645049793021607469e-05,1.019791725627225334e-03
2.014338377774714409e-04,9.384949760241259988e-04
