6.646979559726756692e-02,6.946181128124044590e-02
2.676420234914483540e-02,4.921973585858677863e-02
1.979442263214752432e-02,4.154225571127114630e-02
4.471894092697264490e-03,1.678467553780272487e-02
3.071058911656768080e-03,1.557942997341705757e-02
3.107650990694247554e-03,1.482699912159897784e-02
3.689201733153634616e-03,1.496197956090944414e-02
4.366489493585159164e-03,1.409835636273500288e-02
3.338878353704409496e-03,1.586881065543727792e-02
3.275336119635351758e-03,1.541147285795938307e-02
4.490229988607160640e-03,1.689002815429976878e-02
2.626058552414178762e-03,1.394394258622988318e-02
2.332051860867068085e-03,1.413462146320264984e-02
2.450450349414464227e-03,1.032446822079141971e-02
2.590625804391336138e-03,1.381608515002109849e-02
1.875945942773451494e-03,1.476620667031554833e-02
2.338022201277861496e-03,1.515123430415724580e-02
1.527024784972409429e-03,1.365136528550564901e-02
2.231879952837359776e-03,1.203115848913235975e-02
1.423322418724700614e-03,1.097161777592313425e-02
1.412608981501825003e-03,9.300066145834621351e-03
1.657994669021091222e-03,8.360474833613096637e-03
1.308948138090460823e-03,9.333701380989234755e-03
1.122279878272193152e-03,9.077210135613123648e-03
1.105339243478173925e-03,8.481252552240480663e-03
1.076613386625279454e-03,7.895576889386446071e-03
1.025589438434288802e-03,7.746473770068674873e-03
9.744617010663456352e-04,7.113398251439652029e-03
9.390791519826020665e-04,6.702295991973852493e-03
8.532430457778210440e-04,6.250063613116372055e-03
7.834614619335705495e-04,5.812102230677097629e-03
7.102521003930475831e-04,5.188265563623960068e-03
5.986224052572526036e-04,4.578520102276674095e-03
5.683734603547330134e-04,4.651155308392490931e-03
5.875617307851668716e-04,4.228793671634377242e-03
6.735439220862864205e-04,4.431995608047466749e-03
7.135377177699661665e-04,4.344537656535410984e-03
9.935668860321287231e-04,4.519011299603029747e-03
5.927072648523006157e-04,3.993646270519800139e-03
5.533148886350883200e-04,3.723946930437477178e-03
6.030707390515278052e-04,3.605617604970392121e-03
5.902037075931478938e-04,3.588467087907643970e-03
6.989060823829716532e-04,3.189434976232247924e-03
5.478319308042108688e-04,3.061028354342157972e-03
5.355740494419949102e-04,2.931353540752945283e-03
5.348125507539250659e-04,2.989948298037545683e-03
5.682311466883000579e-04,2.971082578093149195e-03
5.449633206871081414e-04,2.783760468022200129e-03
4.796286711944989698e-04,2.557647422938393641e-03
4.404397269887528775e-04,2.594959867937990557e-03
5.589408325814192386e-04,2.908664611032456444e-03
5.539845467990681420e-04,2.791625775632122601e-03
5.114575289490889487e-04,2.696351985308891377e-03
4.168627781648959587e-04,2.280400418359687306e-03
3.600341588276807867e-04,2.532135399810018887e-03
5.150081107597637327e-04,2.844967204104951151e-03
5.163291693516556874e-04,2.508569350828130425e-03
4.331163200198528398e-04,2.472987244244625234e-03
3.422235185380800480e-04,2.109550646968620137e-03
4.040575259844852800e-04,2.460089205602157634e-03
5.206322423905006139e-04,2.515234917302718032e-03
5.305091999491259131e-04,2.404617559281589309e-03
4.537084988410713016e-04,2.175745360517064748e-03
3.756577191183921652e-04,2.131519439426997949e-03
5.137465203257180965e-04,2.412656304638753895e-03
6.734334820568369136e-04,2.562269257762479161e-03
5.058425380286342855e-04,2.438296902679604628e-03
3.795888727021018124e-04,2.483524723133144485e-03
2.955497639677246249e-04,2.459157967870864193e-03
2.978609955632769975e-04,2.079931185078928886e-03
2.633715488753233212e-04,1.889527894642085461e-03
2.965893424296719549e-04,2.525553914353040590e-03
2.423875466022230873e-04,1.896510379205461208e-03
2.517081338486730404e-04,1.721618886633493033e-03
2.059483084253613554e-04,1.915463958266306211e-03
2.405643590338576261e-04,1.726498481897347686e-03
2.083372784344929176e-04,1.771409793052651158e-03
1.966595262588114194e-04,1.687652324165905262e-03
2.234091296549163758e-04,1.693521228558449642e-03
2.316134977044039824e-04,1.703992458953038427e-03
3.381929774056108371e-04,1.951283307346209301e-03
3.526468023884607667e-04,1.813079068616572269e-03
3.171423705272649780e-04,1.984980290442171953e-03
2.442694916430025970e-04,1.636704297525670010e-03
2.882045241833487660e-04,1.809619841833891817e-03
2.195106812874216505e-04,1.692757030616616259e-03
2.319611705576695880e-04,1.690906980844188254e-03
1.714573421536599461e-04,1.582651059291335319e-03
2.073630005380154735e-04,1.628071404668558460e-03
1.899748519745430599e-04,1.547305521599671996e-03
2.237004935711317088e-04,1.599789857691607956e-03
2.315764405246792011e-04,1.542946922180634490e-03
2.442437086850485239e-04,1.600816299914227699e-03
2.430096921733789200e-04,1.589094675635563435e-03
2.297969214098351427e-04,1.607479647607394342e-03
1.998796070532487894e-04,1.553466355151664679e-03
2.250506828392550781e-04,1.629665484709513822e-03
2.122163101187746702e-04,1.549841066848736768e-03
2.503065407679592731e-04,1.654687068444041622e-03
2.227674253688370404e-04,1.604920323089081011e-03
