6.150135917524839069e-02,2.780956571572871378e-02
1.487468560868553114e-02,1.443434591395221026e-02
2.691394339138963171e-03,9.112662755861193620e-03
1.871302868199438375e-03,7.916809563186058898e-03
1.917606589067245588e-03,8.041910270176326828e-03
1.844616468036386651e-03,8.201007747713331963e-03
2.235457367777567671e-03,8.196178362984538404e-03
2.084426016944203753e-03,8.367861982257279729e-03
2.093061080487477153e-03,7.693398646786545926e-03
2.397767452378596689e-03,7.724269892191086388e-03
3.098991460112678151e-03,7.604470483912648127e-03
2.142849056690465746e-03,7.747235858497002539e-03
2.157906423611887555e-03,7.513997349855177504e-03
2.060394625029935908e-03,7.586003373321079796e-03
2.108709525832793818e-03,7.670734681570803501e-03
2.105680602434059200e-03,7.865171778335008218e-03
2.325421719659312436e-03,7.689638267346910611e-03
1.790318236603995672e-03,7.742203261156964562e-03
2.122093878228795485e-03,7.995007030646128152e-03
1.827290671444016350e-03,7.791550338018171998e-03
1.803557482269062696e-03,7.738173049101244004e-03
1.717721228487789631e-03,7.755733045746075228e-03
1.573949086415613432e-03,7.893340152033436613e-03
1.650447676415908510e-03,7.741289853378340372e-03
1.581701469619694288e-03,7.765387249090330291e-03
1.546622867242368948e-03,7.776561145450221722e-03
1.509334423362502153e-03,7.782027071058855369e-03
1.473415573127567811e-03,7.786002345778073909e-03
1.440025317574979711e-03,7.788565992163790259e-03
1.408661600575653950e-03,7.790868876455844805e-03
1.378413518651886403e-03,7.791300518142039826e-03
1.349456970286876632e-03,7.790050184676692961e-03
1.321435752144115581e-03,7.788513276179719232e-03
1.294091157514826737e-03,7.784719967247108637e-03
1.267447050737120773e-03,7.781448758408005505e-03
1.241970704095678906e-03,7.778607628081165085e-03
1.217036380569033001e-03,7.776120145288509602e-03
1.192379606574581067e-03,7.771964879318176561e-03
1.168115111118070209e-03,7.766058303205158192e-03
1.144097542845852857e-03,7.758987676714260324e-03
1.120422886993639603e-03,7.747885254425631966e-03
1.096885477630260997e-03,7.731492167121529688e-03
1.074531362673010861e-03,7.715432015297006216e-03
1.051485270426351674e-03,7.703454647535727499e-03
1.030203682753851654e-03,7.692994216667626423e-03
1.009587726880924749e-03,7.682930626297638892e-03
9.888021382784214792e-04,7.677476362789266429e-03
9.704751879827858531e-04,7.676140980321137335e-03
9.519641669988953116e-04,7.677631404961692517e-03
9.331513359311743817e-04,7.680828877240945471e-03
9.127826221660582592e-04,7.682296533019087985e-03
8.914126384830712733e-04,7.689599187998594210e-03
8.732264640175030823e-04,7.721806700298621505e-03
8.665719442872394469e-04,7.743800578099204260e-03
8.580350126380679402e-04,7.744190075793451131e-03
8.402545703073224402e-04,7.737697268319529767e-03
8.208262913756008165e-04,7.729172396437386690e-03
8.033779121590135536e-04,7.723312592133879662e-03
7.872595381521588003e-04,7.715888050723780818e-03
7.719697349439857232e-04,7.708971684818343752e-03
7.577635670996046369e-04,7.701490375512796277e-03
7.439615580269359806e-04,7.692135314295864626e-03
7.312627964861819060e-04,7.684446719899615773e-03
7.183042216387673564e-04,7.668374720862128173e-03
7.071254414642743876e-04,7.665959761112717957e-03
6.969635841508942022e-04,7.658153599582270127e-03
6.882789340030787215e-04,7.653284621303210050e-03
6.800787511345898328e-04,7.650184168648171794e-03
6.714184463911304548e-04,7.647827930761626029e-03
6.632701309140899906e-04,7.644327511260607874e-03
6.576324431707376373e-04,7.633364108611595533e-03
6.486621715433510751e-04,7.631834686895036177e-03
6.400426796533103656e-04,7.624804764630621623e-03
6.333333736181195450e-04,7.620162755092967956e-03
6.241862984285850022e-04,7.610209718142559900e-03
6.180113861397519169e-04,7.605883346330834585e-03
6.097481367258547223e-04,7.596736680880820242e-03
6.011982021877413209e-04,7.575725751530786554e-03
5.864975430023181913e-04,7.566153943907245709e-03
5.696898872727238937e-04,7.554866881981860301e-03
5.571386890269109304e-04,7.539790398490618314e-03
5.455046793815262291e-04,7.530930513753012270e-03
5.345826247478192590e-04,7.527901103239598331e-03
5.254578501425667030e-04,7.525003328425776752e-03
5.196656158910501746e-04,7.517774985912305426e-03
5.128438778448416542e-04,7.506634286430404444e-03
5.062442071432777775e-04,7.494567920595354878e-03
4.998466626195044839e-04,7.481923098132909483e-03
4.931162642856963410e-04,7.471033082386419055e-03
4.856644155395393732e-04,7.452041300691584873e-03
4.787223022190275831e-04,7.444422843441524974e-03
4.717354013901685350e-04,7.428581762216432405e-03
4.658563615270521169e-04,7.421850961511263639e-03
4.611538041178297846e-04,7.411141142696668280e-03
4.546454638204585437e-04,7.403159165234952759e-03
4.489244738140078989e-04,7.394942218049465471e-03
4.432181604678244640e-04,7.384950122318819504e-03
4.368323837768222327e-04,7.374770363443942586e-03
4.305684376269145125e-04,7.364602822007433082e-03
4.243623765871924335e-04,7.353346838447998718e-03
