2.114125781250000000e+05,5.505593125000000000e+05,2.114127500000000000e+05,5.505596875000000000e+05,2.114130468750000000e+05,5.505597500000000000e+05,2.114132968750000000e+05,5.505601875000000000e+05,2.114135156250000000e+05,5.505606875000000000e+05,2.114137031250000000e+05,5.505609375000000000e+05,2.114138437500000000e+05,5.505611875000000000e+05,2.114139218750000000e+05,5.505616250000000000e+05,2.114139843750000000e+05,5.505620625000000000e+05,2.114140000000000000e+05,5.505625625000000000e+05,2.114140625000000000e+05,5.505630000000000000e+05,2.114140937500000000e+05,5.505635625000000000e+05,2.114142031250000000e+05,5.505640625000000000e+05,2.114142968750000000e+05,5.505646875000000000e+05,2.114144062500000000e+05,5.505655625000000000e+05,2.114144843750000000e+05,5.505664375000000000e+05,2.114145312500000000e+05,5.505673125000000000e+05,2.114144843750000000e+05,5.505681875000000000e+05,2.114144062500000000e+05,5.505690000000000000e+05,2.114142968750000000e+05,5.505696250000000000e+05,2.114141718750000000e+05,5.505702500000000000e+05,2.114140937500000000e+05,5.505706875000000000e+05,2.114140625000000000e+05,5.505711250000000000e+05,2.114140625000000000e+05,5.505715625000000000e+05,2.114140781250000000e+05,5.505720625000000000e+05,2.114141250000000000e+05,5.505724375000000000e+05,2.114141718750000000e+05,5.505730000000000000e+05,2.114142968750000000e+05,5.505733750000000000e+05,2.114144218750000000e+05,5.505738125000000000e+05,2.114145781250000000e+05,5.505743750000000000e+05,2.114147343750000000e+05,5.505749375000000000e+05,2.114148593750000000e+05,5.505755625000000000e+05,2.114150781250000000e+05,5.505759375000000000e+05,2.114152656250000000e+05,5.505763750000000000e+05,2.114154375000000000e+05,5.505770625000000000e+05,2.114155312500000000e+05,5.505778750000000000e+05,2.114156093750000000e+05,5.505785625000000000e+05,2.114155625000000000e+05,5.505793125000000000e+05,2.114154062500000000e+05,5.505800625000000000e+05,2.114152187500000000e+05,5.505806250000000000e+05,2.114150000000000000e+05,5.505810625000000000e+05,2.114146562500000000e+05,5.505817500000000000e+05,2.114144062500000000e+05,5.505822500000000000e+05,2.114141562500000000e+05,5.505825625000000000e+05,2.114139375000000000e+05,5.505828750000000000e+05,2.114137656250000000e+05,5.505832500000000000e+05,2.114136250000000000e+05,5.505836250000000000e+05,2.114134062500000000e+05,5.505841250000000000e+05,2.114132031250000000e+05,5.505845000000000000e+05,2.114129375000000000e+05,5.505849375000000000e+05,2.114127031250000000e+05,5.505852500000000000e+05,2.114124843750000000e+05,5.505855625000000000e+05,2.114122968750000000e+05,5.505859375000000000e+05,2.114120781250000000e+05,5.505863125000000000e+05,2.114117187500000000e+05,5.505866875000000000e+05,2.114112031250000000e+05,5.505870000000000000e+05,2.114105625000000000e+05,5.505871875000000000e+05,2.114097968750000000e+05,5.505873750000000000e+05,2.114090312500000000e+05,5.505876250000000000e+05,2.114082500000000000e+05,5.505878125000000000e+05,2.114074531250000000e+05,5.505879375000000000e+05,2.114067031250000000e+05,5.505881250000000000e+05,2.114059375000000000e+05,5.505882500000000000e+05,2.114051093750000000e+05,5.505883750000000000e+05,2.114042500000000000e+05,5.505885000000000000e+05,2.114033750000000000e+05,5.505885625000000000e+05,2.114025781250000000e+05,5.505886250000000000e+05,2.114019218750000000e+05,5.505887500000000000e+05,2.114013906250000000e+05,5.505888125000000000e+05,2.114008281250000000e+05,5.505888750000000000e+05,2.114002968750000000e+05,5.505888750000000000e+05,2.113997343750000000e+05,5.505889375000000000e+05,2.113991406250000000e+05,5.505889375000000000e+05,2.113985468750000000e+05,5.505890000000000000e+05,2.113979218750000000e+05,5.505890000000000000e+05,2.113973125000000000e+05,5.505890000000000000e+05,2.113967343750000000e+05,5.505890625000000000e+05,2.113961250000000000e+05,5.505890625000000000e+05,2.113955000000000000e+05,5.505891250000000000e+05,2.113948593750000000e+05,5.505891875000000000e+05,2.113942031250000000e+05,5.505892500000000000e+05,2.113935312500000000e+05,5.505893125000000000e+05,2.113928593750000000e+05,5.505895000000000000e+05,2.113922187500000000e+05,5.505896250000000000e+05,2.113916093750000000e+05,5.505897500000000000e+05,2.113909687500000000e+05,5.505899375000000000e+05,2.113903906250000000e+05,5.505901250000000000e+05,2.113898437500000000e+05,5.505903125000000000e+05,2.113893281250000000e+05,5.505904375000000000e+05,2.113888281250000000e+05,5.505905625000000000e+05,2.113883750000000000e+05,5.505906875000000000e+05,2.113879531250000000e+05,5.505906875000000000e+05,2.113875781250000000e+05,5.505907500000000000e+05,2.114123125000000000e+05,5.505580000000000000e+05,2.114124062500000000e+05,5.505583750000000000e+05,2.114125312500000000e+05,5.505586875000000000e+05,2.114126562500000000e+05,5.505591875000000000e+05,2.114127656250000000e+05,5.505599375000000000e+05,2.114128593750000000e+05,5.505604375000000000e+05,2.114129218750000000e+05,5.505610625000000000e+05,2.114130312500000000e+05,5.505615000000000000e+05,2.114131093750000000e+05,5.505620000000000000e+05,2.114131562500000000e+05,5.505627500000000000e+05,2.114131406250000000e+05,5.505636250000000000e+05,2.114131406250000000e+05,5.505641875000000000e+05,2.114131250000000000e+05,5.505648750000000000e+05,2.114131406250000000e+05,5.505655625000000000e+05,2.114132343750000000e+05,5.505660000000000000e+05,2.114133906250000000e+05,5.505663750000000000e+05,2.114136093750000000e+05,5.505667500000000000e+05,2.114138437500000000e+05,5.505672500000000000e+05,2.114142031250000000e+05,5.505673750000000000e+05,2.114144531250000000e+05,5.505679375000000000e+05,2.114146250000000000e+05,5.505686875000000000e+05,2.114147500000000000e+05,5.505691875000000000e+05,2.114147187500000000e+05,5.505698750000000000e+05,2.114144843750000000e+05,5.505710625000000000e+05,2.114141250000000000e+05,5.505721250000000000e+05,2.114137656250000000e+05,5.505726875000000000e+05,2.114135312500000000e+05,5.505729375000000000e+05,2.114134375000000000e+05,5.505733125000000000e+05,2.114134843750000000e+05,5.505736875000000000e+05,2.114136406250000000e+05,5.505741250000000000e+05,2.114138125000000000e+05,5.505745625000000000e+05,2.114138750000000000e+05,5.505752500000000000e+05,2.114138125000000000e+05,5.505760000000000000e+05,2.114136250000000000e+05,5.505767500000000000e+05,2.114132968750000000e+05,5.505775625000000000e+05,2.114129687500000000e+05,5.505781875000000000e+05,2.114125625000000000e+05,5.505789375000000000e+05,2.114122187500000000e+05,5.505796875000000000e+05,2.114119062500000000e+05,5.505803125000000000e+05,2.114116406250000000e+05,5.505808750000000000e+05,2.114114062500000000e+05,5.505814375000000000e+05,2.114111406250000000e+05,5.505820625000000000e+05,2.114108281250000000e+05,5.505825625000000000e+05,2.114104687500000000e+05,5.505831250000000000e+05,2.114100468750000000e+05,5.505836875000000000e+05,2.114095468750000000e+05,5.505841875000000000e+05,2.114089843750000000e+05,5.505847500000000000e+05,2.114084531250000000e+05,5.505851250000000000e+05,2.114078906250000000e+05,5.505855625000000000e+05,2.114074218750000000e+05,5.505859375000000000e+05,2.114069375000000000e+05,5.505862500000000000e+05,2.114064531250000000e+05,5.505865625000000000e+05,2.114058750000000000e+05,5.505868750000000000e+05,2.114053906250000000e+05,5.505871250000000000e+05,2.114048125000000000e+05,5.505874375000000000e+05,2.114041250000000000e+05,5.505876875000000000e+05,2.114033281250000000e+05,5.505879375000000000e+05,2.114025468750000000e+05,5.505881875000000000e+05,2.114018906250000000e+05,5.505883125000000000e+05,2.114012656250000000e+05,5.505884375000000000e+05,2.114006406250000000e+05,5.505885625000000000e+05,2.113999531250000000e+05,5.505886875000000000e+05,2.113993437500000000e+05,5.505887500000000000e+05,2.113987343750000000e+05,5.505888125000000000e+05,2.113981250000000000e+05,5.505888750000000000e+05,2.113975000000000000e+05,5.505889375000000000e+05,2.113968281250000000e+05,5.505890625000000000e+05,2.113961406250000000e+05,5.505891250000000000e+05,2.113954218750000000e+05,5.505891875000000000e+05,2.113947187500000000e+05,5.505893125000000000e+05,2.113940312500000000e+05,5.505894375000000000e+05,2.113933437500000000e+05,5.505896250000000000e+05,2.113927031250000000e+05,5.505898125000000000e+05,2.113920468750000000e+05,5.505900000000000000e+05,2.113914062500000000e+05,5.505901875000000000e+05,2.113907968750000000e+05,5.505903750000000000e+05,2.113902187500000000e+05,5.505905625000000000e+05,2.113896875000000000e+05,5.505907500000000000e+05,2.113891718750000000e+05,5.505908750000000000e+05,2.113887031250000000e+05,5.505910000000000000e+05,2.113882500000000000e+05,5.505911250000000000e+05,2.113878750000000000e+05,5.505911875000000000e+05,2.114117968750000000e+05,5.505546250000000000e+05,2.114119531250000000e+05,5.505551250000000000e+05,2.114120625000000000e+05,5.505556875000000000e+05,2.114122656250000000e+05,5.505560000000000000e+05,2.114124375000000000e+05,5.505565000000000000e+05,2.114125468750000000e+05,5.505572500000000000e+05,2.114126250000000000e+05,5.505579375000000000e+05,2.114126875000000000e+05,5.505585000000000000e+05,2.114127656250000000e+05,5.505589375000000000e+05,2.114127500000000000e+05,5.505598750000000000e+05,2.114127343750000000e+05,5.505606250000000000e+05,2.114127031250000000e+05,5.505611875000000000e+05,2.114127968750000000e+05,5.505614375000000000e+05,2.114130156250000000e+05,5.505616250000000000e+05,2.114134687500000000e+05,5.505613125000000000e+05,2.114138750000000000e+05,5.505615000000000000e+05,2.114141562500000000e+05,5.505620625000000000e+05,2.114143125000000000e+05,5.505628750000000000e+05,2.114143125000000000e+05,5.505635625000000000e+05,2.114141875000000000e+05,5.505644375000000000e+05,2.114139687500000000e+05,5.505653750000000000e+05,2.114137656250000000e+05,5.505663125000000000e+05,2.114136250000000000e+05,5.505670625000000000e+05,2.114136250000000000e+05,5.505675625000000000e+05,2.114137343750000000e+05,5.505683125000000000e+05,2.114139531250000000e+05,5.505689375000000000e+05,2.114142031250000000e+05,5.505695625000000000e+05,2.114144375000000000e+05,5.505701875000000000e+05,2.114146718750000000e+05,5.505706875000000000e+05,2.114148593750000000e+05,5.505712500000000000e+05,2.114149531250000000e+05,5.505719375000000000e+05,2.114150312500000000e+05,5.505725625000000000e+05,2.114150156250000000e+05,5.505733125000000000e+05,2.114150156250000000e+05,5.505738750000000000e+05,2.114150468750000000e+05,5.505745625000000000e+05,2.114151093750000000e+05,5.505752500000000000e+05,2.114151875000000000e+05,5.505760000000000000e+05,2.114153750000000000e+05,5.505766250000000000e+05,2.114156093750000000e+05,5.505772500000000000e+05,2.114158593750000000e+05,5.505780000000000000e+05,2.114161093750000000e+05,5.505787500000000000e+05,2.114164218750000000e+05,5.505793750000000000e+05,2.114166250000000000e+05,5.505801875000000000e+05,2.114169687500000000e+05,5.505807500000000000e+05,2.114171718750000000e+05,5.505814375000000000e+05,2.114173906250000000e+05,5.505821250000000000e+05,2.114176093750000000e+05,5.505828125000000000e+05,2.114178750000000000e+05,5.505833750000000000e+05,2.114181875000000000e+05,5.505839375000000000e+05,2.114185000000000000e+05,5.505844375000000000e+05,2.114188593750000000e+05,5.505850000000000000e+05,2.114192656250000000e+05,5.505856250000000000e+05,2.114197031250000000e+05,5.505862500000000000e+05,2.114201250000000000e+05,5.505868125000000000e+05,2.114204531250000000e+05,5.505874375000000000e+05,2.114207031250000000e+05,5.505880000000000000e+05,2.114209375000000000e+05,5.505885625000000000e+05,2.114211562500000000e+05,5.505890000000000000e+05,2.114214218750000000e+05,5.505894375000000000e+05,2.114217031250000000e+05,5.505898125000000000e+05,2.114219062500000000e+05,5.505901875000000000e+05,2.114222031250000000e+05,5.505906250000000000e+05,2.114224062500000000e+05,5.505910625000000000e+05,2.114227500000000000e+05,5.505916875000000000e+05,2.114229843750000000e+05,5.505923125000000000e+05,2.114232968750000000e+05,5.505930000000000000e+05,2.114234687500000000e+05,5.505937500000000000e+05,2.114236875000000000e+05,5.505945625000000000e+05,2.114238906250000000e+05,5.505953750000000000e+05,2.114240468750000000e+05,5.505961875000000000e+05,2.114243125000000000e+05,5.505969375000000000e+05,2.114245156250000000e+05,5.505976250000000000e+05,2.114246875000000000e+05,5.505982500000000000e+05,2.114248437500000000e+05,5.505988750000000000e+05,2.114249843750000000e+05,5.505993750000000000e+05,2.114250625000000000e+05,5.505998750000000000e+05,2.114253906250000000e+05,5.506005000000000000e+05,2.114257187500000000e+05,5.506011250000000000e+05,2.114260156250000000e+05,5.506016875000000000e+05,2.114262968750000000e+05,5.506022500000000000e+05,2.114265625000000000e+05,5.506028125000000000e+05,2.114268906250000000e+05,5.506033750000000000e+05,2.114272031250000000e+05,5.506040000000000000e+05,2.114274843750000000e+05,5.506045625000000000e+05,2.114279531250000000e+05,5.506053125000000000e+05,2.114282656250000000e+05,5.506058750000000000e+05,2.114286250000000000e+05,5.506065625000000000e+05,2.114289218750000000e+05,5.506071250000000000e+05,2.114292656250000000e+05,5.506078125000000000e+05,2.114294843750000000e+05,5.506083750000000000e+05,2.114297656250000000e+05,5.506089375000000000e+05,2.114299843750000000e+05,5.506095000000000000e+05,2.114301250000000000e+05,5.506100000000000000e+05,2.114302031250000000e+05,5.506105000000000000e+05,2.114302656250000000e+05,5.506108750000000000e+05,2.114303437500000000e+05,5.506112500000000000e+05,2.114304218750000000e+05,5.506115625000000000e+05,2.114305312500000000e+05,5.506119375000000000e+05,2.114154375000000000e+05,5.505828750000000000e+05,2.114148281250000000e+05,5.505833125000000000e+05,2.114141875000000000e+05,5.505836250000000000e+05,2.114134062500000000e+05,5.505840000000000000e+05,2.114126093750000000e+05,5.505843750000000000e+05,2.114118125000000000e+05,5.505847500000000000e+05,2.114110156250000000e+05,5.505851875000000000e+05,2.114102500000000000e+05,5.505855625000000000e+05,2.114095312500000000e+05,5.505858750000000000e+05,2.114088593750000000e+05,5.505861875000000000e+05,2.114081875000000000e+05,5.505865000000000000e+05,2.114076093750000000e+05,5.505868125000000000e+05,2.114070781250000000e+05,5.505870625000000000e+05,2.114066250000000000e+05,5.505873125000000000e+05,2.114061875000000000e+05,5.505875625000000000e+05,2.114056250000000000e+05,5.505877500000000000e+05,2.114050000000000000e+05,5.505878750000000000e+05,2.114042343750000000e+05,5.505880000000000000e+05,2.114033750000000000e+05,5.505880625000000000e+05,2.114025000000000000e+05,5.505880625000000000e+05,2.114015937500000000e+05,5.505881250000000000e+05,2.114006718750000000e+05,5.505880625000000000e+05,2.113998437500000000e+05,5.505880625000000000e+05,2.113990781250000000e+05,5.505880625000000000e+05,2.113983593750000000e+05,5.505880625000000000e+05,2.113975781250000000e+05,5.505880625000000000e+05,2.113967656250000000e+05,5.505881250000000000e+05,2.113959843750000000e+05,5.505881875000000000e+05,2.113951875000000000e+05,5.505883125000000000e+05,2.113943593750000000e+05,5.505884375000000000e+05,2.113935625000000000e+05,5.505886250000000000e+05,2.113927968750000000e+05,5.505888750000000000e+05,2.113920781250000000e+05,5.505891250000000000e+05,2.113913750000000000e+05,5.505893125000000000e+05,2.113907500000000000e+05,5.505895000000000000e+05,2.113901718750000000e+05,5.505897500000000000e+05,2.113896406250000000e+05,5.505898750000000000e+05,2.113891562500000000e+05,5.505900000000000000e+05,2.114130937500000000e+05,5.505606250000000000e+05,2.114133125000000000e+05,5.505609375000000000e+05,2.114134687500000000e+05,5.505613125000000000e+05,2.114135937500000000e+05,5.505618750000000000e+05,2.114136406250000000e+05,5.505623750000000000e+05,2.114136562500000000e+05,5.505628750000000000e+05,2.114137031250000000e+05,5.505632500000000000e+05,2.114137500000000000e+05,5.505638125000000000e+05,2.114137968750000000e+05,5.505645000000000000e+05,2.114138750000000000e+05,5.505652500000000000e+05,2.114139687500000000e+05,5.505658750000000000e+05,2.114141093750000000e+05,5.505664375000000000e+05,2.114142031250000000e+05,5.505672500000000000e+05,2.114143281250000000e+05,5.505680000000000000e+05,2.114144687500000000e+05,5.505685000000000000e+05,2.114145937500000000e+05,5.505689375000000000e+05,2.114147343750000000e+05,5.505694375000000000e+05,2.114148437500000000e+05,5.505699375000000000e+05,2.114149218750000000e+05,5.505705000000000000e+05,2.114149375000000000e+05,5.505710625000000000e+05,2.114148593750000000e+05,5.505716875000000000e+05,2.114147656250000000e+05,5.505723125000000000e+05,2.114146250000000000e+05,5.505729375000000000e+05,2.114145312500000000e+05,5.505733750000000000e+05,2.114144843750000000e+05,5.505739375000000000e+05,2.114145000000000000e+05,5.505745000000000000e+05,2.114145937500000000e+05,5.505751250000000000e+05,2.114147031250000000e+05,5.505758125000000000e+05,2.114148437500000000e+05,5.505764375000000000e+05,2.114149218750000000e+05,5.505771875000000000e+05,2.114150312500000000e+05,5.505777500000000000e+05,2.114150937500000000e+05,5.505782500000000000e+05,2.114151093750000000e+05,5.505788125000000000e+05,2.114150937500000000e+05,5.505794375000000000e+05,2.114149843750000000e+05,5.505800000000000000e+05,2.114148125000000000e+05,5.505805625000000000e+05,2.114146250000000000e+05,5.505810625000000000e+05,2.114143750000000000e+05,5.505815000000000000e+05,2.114141406250000000e+05,5.505820000000000000e+05,2.114138906250000000e+05,5.505825000000000000e+05,2.114137187500000000e+05,5.505829375000000000e+05,2.114135781250000000e+05,5.505833125000000000e+05,2.114133750000000000e+05,5.505839375000000000e+05,2.114131406250000000e+05,5.505844375000000000e+05,2.114128750000000000e+05,5.505848750000000000e+05,2.114125468750000000e+05,5.505853125000000000e+05,2.114121875000000000e+05,5.505857500000000000e+05,2.114117968750000000e+05,5.505861250000000000e+05,2.114115156250000000e+05,5.505863750000000000e+05,2.114112656250000000e+05,5.505866875000000000e+05,2.114110625000000000e+05,5.505870000000000000e+05,2.114108593750000000e+05,5.505873125000000000e+05,2.114106250000000000e+05,5.505876250000000000e+05,2.114103593750000000e+05,5.505879375000000000e+05,2.114100156250000000e+05,5.505882500000000000e+05,2.114096093750000000e+05,5.505885000000000000e+05,2.114091562500000000e+05,5.505886875000000000e+05,2.114086875000000000e+05,5.505888750000000000e+05,2.114082343750000000e+05,5.505890625000000000e+05,2.114078437500000000e+05,5.505892500000000000e+05,2.114074531250000000e+05,5.505893750000000000e+05,2.114070468750000000e+05,5.505895000000000000e+05,2.114065468750000000e+05,5.505895625000000000e+05,2.114060156250000000e+05,5.505896250000000000e+05,2.114054062500000000e+05,5.505896250000000000e+05,2.114047343750000000e+05,5.505896250000000000e+05,2.114039218750000000e+05,5.505895625000000000e+05,2.114030468750000000e+05,5.505895000000000000e+05,2.114021718750000000e+05,5.505894375000000000e+05,2.114012812500000000e+05,5.505893750000000000e+05,2.114004218750000000e+05,5.505893750000000000e+05,2.113996250000000000e+05,5.505893125000000000e+05,2.113988906250000000e+05,5.505893125000000000e+05,2.113982343750000000e+05,5.505893125000000000e+05,2.113975937500000000e+05,5.505893125000000000e+05,2.113970156250000000e+05,5.505893125000000000e+05,2.113964375000000000e+05,5.505893125000000000e+05,2.113958750000000000e+05,5.505893125000000000e+05,2.113953125000000000e+05,5.505892500000000000e+05,2.113947187500000000e+05,5.505893125000000000e+05,2.113941406250000000e+05,5.505892500000000000e+05,2.113935468750000000e+05,5.505892500000000000e+05,2.113929531250000000e+05,5.505893125000000000e+05,2.113923750000000000e+05,5.505893750000000000e+05,2.113918125000000000e+05,5.505894375000000000e+05,2.113912656250000000e+05,5.505894375000000000e+05,2.113907187500000000e+05,5.505895625000000000e+05,2.113902031250000000e+05,5.505896250000000000e+05,2.113897031250000000e+05,5.505897500000000000e+05,2.113892500000000000e+05,5.505898750000000000e+05,2.113887968750000000e+05,5.505899375000000000e+05,2.113883593750000000e+05,5.505900000000000000e+05,2.113879531250000000e+05,5.505900625000000000e+05,2.113875625000000000e+05,5.505901250000000000e+05,2.113871718750000000e+05,5.505901250000000000e+05
