Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1292044, E,37.55451091, N,0.03277 m,---,12.227,,211416.65,550562.002,,,car,흰색,2-3
2,127.1292045, E,37.5545112, N,0.03091 m,0.03277 m,13.2127,,211416.657,550562.034,,,,,
3,127.1292046, E,37.55451147, N,0.04146 m,0.0637 m,13.9048,,211416.664,550562.064,,,,,
4,127.1292047, E,37.55451184, N,0.0429 m,0.1051 m,12.5712,,211416.674,550562.105,,,,,
5,127.1292048, E,37.55451221, N,0.04459 m,0.148 m,11.1042,,211416.683,550562.147,,,,,
6,127.1292049, E,37.55451261, N,0.076 m,0.1926 m,12.2792,,211416.691,550562.19,,,,,
7,127.1292051, E,37.55451328, N,0.0863 m,0.2686 m,11.2897,,211416.707,550562.265,,,,,
8,127.1292053, E,37.55451404, N,0.0931 m,0.3549 m,11.2675,,211416.724,550562.349,,,,,
9,127.1292055, E,37.55451486, N,0.1093 m,0.448 m,10.9245,,211416.742,550562.441,,,,,
10,127.1292057, E,37.55451583, N,0.0952 m,0.557 m,10.9042,,211416.763,550562.548,,,,,
11,127.1292059, E,37.55451667, N,0.1485 m,0.653 m,12.9645,,211416.781,550562.641,,,,,
12,127.1292063, E,37.55451797, N,0.1779 m,0.801 m,13.5273,,211416.814,550562.786,,,,,
13,127.1292068, E,37.55451953, N,0.1798 m,0.979 m,13.8823,,211416.855,550562.959,,,,,
14,127.1292072, E,37.55452111, N,0.2148 m,1.159 m,13.2388,,211416.898,550563.134,,,,,
15,127.1292078, E,37.55452299, N,0.2148 m,1.373 m,17.3369,,211416.947,550563.343,,,,,
16,127.1292085, E,37.55452484, N,0.2506 m,1.588 m,17.3557,,211417.011,550563.548,,,,,
17,127.1292094, E,37.55452699, N,0.2644 m,1.839 m,18.1076,,211417.085,550563.787,,,,,
18,127.1292103, E,37.55452926, N,0.257 m,2.103 m,18.5136,,211417.167,550564.039,,,,,
19,127.1292112, E,37.55453145, N,0.297 m,2.36 m,18.4202,,211417.248,550564.283,,,,,
20,127.1292123, E,37.55453399, N,0.3013 m,2.657 m,23.7633,,211417.342,550564.564,,,,,
21,127.1292137, E,37.55453647, N,0.3246 m,2.958 m,18.1947,,211417.463,550564.84,,,,,
22,127.1292148, E,37.55453925, N,0.3401 m,3.283 m,15.6715,,211417.564,550565.149,,,,,
23,127.1292159, E,37.5545422, N,0.352 m,3.623 m,13.2127,,211417.655,550565.476,,,,,
24,127.1292168, E,37.55454529, N,0.3474 m,3.975 m,15.3338,,211417.735,550565.819,,,,,
25,127.1292178, E,37.55454831, N,0.4113 m,4.323 m,15.6596,,211417.826,550566.155,,,,,
26,127.1292191, E,37.55455188, N,0.3808 m,4.734 m,19.9638,,211417.937,550566.551,,,,,
27,127.1292205, E,37.5545551, N,0.4113 m,5.115 m,15.6596,,211418.066,550566.909,,,,,
28,127.1292218, E,37.55455867, N,0.4662 m,5.526 m,18.6617,,211418.177,550567.305,,,,,
29,127.1292235, E,37.55456265, N,0.4455 m,5.992 m,16.1979,,211418.325,550567.747,,,,,
30,127.1292249, E,37.5545665, N,0.4741 m,6.438 m,15.455,,211418.449,550568.175,,,,,
31,127.1292263, E,37.55457062, N,0.4898 m,6.912 m,15.412,,211418.575,550568.632,,,,,
32,127.1292278, E,37.55457488, N,0.4734 m,7.401 m,18.3678,,211418.704,550569.104,,,,,
33,127.1292295, E,37.55457892, N,0.515 m,7.875 m,15.9659,,211418.853,550569.554,,,,,
34,127.1292311, E,37.55458338, N,0.534 m,8.39 m,18.2123,,211418.994,550570.049,,,,,
35,127.129233, E,37.55458796, N,0.547 m,8.924 m,14.2117,,211419.16,550570.557,,,,,
36,127.1292345, E,37.55459274, N,0.557 m,9.471 m,16.7779,,211419.294,550571.087,,,,,
37,127.1292363, E,37.55459754, N,0.535 m,10.028 m,11.2011,,211419.454,550571.621,,,,,
38,127.1292375, E,37.55460227, N,0.556 m,10.563 m,14.6225,,211419.557,550572.146,,,,,
39,127.1292391, E,37.55460712, N,0.583 m,11.119 m,16.5387,,211419.697,550572.684,,,,,
40,127.1292409, E,37.55461215, N,0.586 m,11.702 m,19.2985,,211419.862,550573.243,,,,,
41,127.1292431, E,37.55461714, N,0.608 m,12.288 m,17.8325,,211420.055,550573.796,,,,,
42,127.1292452, E,37.55462235, N,0.564 m,12.896 m,13.083,,211420.24,550574.375,,,,,
43,127.1292467, E,37.5546273, N,0.643 m,13.46 m,13.7857,,211420.367,550574.925,,,,,
44,127.1292484, E,37.55463293, N,0.643 m,14.103 m,15.6513,,211420.519,550575.55,,,,,
45,127.1292504, E,37.55463851, N,0.642 m,14.747 m,16.0241,,211420.692,550576.169,,,,,
46,127.1292524, E,37.55464407, N,0.602 m,15.389 m,15.9909,,211420.869,550576.787,,,,,
47,127.1292543, E,37.55464929, N,0.658 m,15.991 m,13.4712,,211421.034,550577.366,,,,,
48,127.129256, E,37.55465505, N,0.698 m,16.649 m,16.3389,,211421.186,550578.006,,,,,
49,127.1292582, E,37.55466109, N,0.642 m,17.347 m,18.2985,,211421.382,550578.676,,,,,
50,127.1292605, E,37.55466658, N,0.681 m,17.989 m,15.8774,,211421.582,550579.286,,,,,
51,127.1292626, E,37.55467248, N,0.695 m,18.67 m,15.3338,,211421.768,550579.941,,,,,
52,127.1292647, E,37.55467852, N,0.707 m,19.365 m,15.713,,211421.95,550580.611,,,,,
53,127.1292669, E,37.55468465, N,0.677 m,20.071 m,16.3612,,211422.141,550581.292,,,,,
54,127.129269, E,37.5546905, N,0.7 m,20.748 m,16.8377,,211422.331,550581.942,,,,,
55,127.1292713, E,37.55469653, N,0.742 m,21.448 m,15.1618,,211422.533,550582.612,,,,,
56,127.1292735, E,37.55470298, N,0.731 m,22.19 m,13.5358,,211422.726,550583.328,,,,,
57,127.1292754, E,37.55470939, N,0.735 m,22.921 m,17.5745,,211422.896,550584.039,,,,,
58,127.129278, E,37.5547157, N,0.71 m,23.656 m,19.1946,,211423.117,550584.74,,,,,
59,127.1292806, E,37.55472174, N,0.746 m,24.365 m,18.236,,211423.349,550585.41,,,,,
60,127.1292832, E,37.55472812, N,0.748 m,25.111 m,16.9456,,211423.581,550586.119,,,,,
61,127.1292857, E,37.55473457, N,0.707 m,25.859 m,16.6598,,211423.798,550586.835,,,,,
62,127.129288, E,37.55474067, N,0.767 m,26.567 m,17.7042,,211424,550587.513,,,,,
63,127.1292906, E,37.55474726, N,0.742 m,27.334 m,13.6393,,211424.233,550588.244,,,,,
64,127.1292926, E,37.55475376, N,0.77 m,28.076 m,16.4523,,211424.407,550588.966,,,,,
65,127.1292951, E,37.55476041, N,0.722 m,28.846 m,16.3148,,211424.624,550589.705,,,,,
66,127.1292974, E,37.55476666, N,0.742 m,29.568 m,18.0176,,211424.826,550590.398,,,,,
67,127.1293, E,37.55477301, N,0.745 m,30.31 m,16.1046,,211425.054,550591.104,,,,,
68,127.1293023, E,37.55477946, N,0.758 m,31.055 m,16.6308,,211425.26,550591.82,,,,,
69,127.1293048, E,37.554786, N,0.745 m,31.813 m,17.3395,,211425.476,550592.546,,,,,
70,127.1293073, E,37.55479241, N,0.739 m,32.558 m,18.3937,,211425.697,550593.257,,,,,
71,127.1293099, E,37.55479872, N,0.737 m,33.296 m,14.848,,211425.929,550593.959,,,,,
72,127.1293121, E,37.55480514, N,0.741 m,34.033 m,16.0585,,211426.117,550594.671,,,,,
73,127.1293144, E,37.55481156, N,0.74 m,34.775 m,17.4028,,211426.321,550595.384,,,,,
74,127.1293169, E,37.55481792, N,0.761 m,35.514 m,17.6655,,211426.541,550596.09,,,,,
75,127.1293195, E,37.55482446, N,0.754 m,36.276 m,13.9956,,211426.771,550596.816,,,,,
76,127.1293216, E,37.55483105, N,0.775 m,37.03 m,17.8325,,211426.952,550597.548,,,,,
77,127.1293243, E,37.5548377, N,0.712 m,37.805 m,15.3796,,211427.189,550598.286,,,,,
78,127.1293264, E,37.55484389, N,0.751 m,38.517 m,18.4355,,211427.377,550598.973,,,,,
79,127.1293291, E,37.5548503, N,0.733 m,39.268 m,17.3119,,211427.613,550599.686,,,,,
80,127.1293315, E,37.55485661, N,0.718 m,40.001 m,18.7589,,211427.83,550600.385,,,,,
81,127.1293342, E,37.55486273, N,0.733 m,40.719 m,15.7113,,211428.06,550601.066,,,,,
82,127.1293364, E,37.55486909, N,0.743 m,41.452 m,16.5388,,211428.258,550601.772,,,,,
83,127.1293388, E,37.55487551, N,0.761 m,42.195 m,17.6655,,211428.468,550602.484,,,,,
84,127.1293414, E,37.55488204, N,0.747 m,42.956 m,19.0639,,211428.698,550603.21,,,,,
85,127.1293442, E,37.5548884, N,0.734 m,43.703 m,22.115,,211428.941,550603.916,,,,,
86,127.1293473, E,37.55489453, N,0.708 m,44.437 m,17.508,,211429.217,550604.596,,,,,
87,127.1293497, E,37.55490061, N,0.693 m,45.145 m,15.8035,,211429.429,550605.272,,,,,
88,127.1293519, E,37.55490662, N,0.713 m,45.838 m,17.526,,211429.617,550605.939,,,,,
89,127.1293543, E,37.55491275, N,0.684 m,46.551 m,16.882,,211429.83,550606.619,,,,,
90,127.1293565, E,37.55491864, N,0.701 m,47.235 m,23.7991,,211430.028,550607.274,,,,,
91,127.1293597, E,37.55492442, N,0.666 m,47.935 m,17.6323,,211430.31,550607.915,,,,,
92,127.129362, E,37.55493013, N,0.665 m,48.601 m,17.3662,,211430.511,550608.55,,,,,
93,127.1293643, E,37.55493585, N,0.645 m,49.266 m,15.5105,,211430.708,550609.185,,,,,
94,127.1293662, E,37.55494145, N,0.581 m,49.911 m,16.5945,,211430.88,550609.807,,,,,
95,127.1293681, E,37.55494647, N,0.565 m,50.492 m,18.0985,,211431.045,550610.364,,,,,
96,127.1293701, E,37.55495131, N,0.589 m,51.058 m,17.0194,,211431.22,550610.902,,,,,
97,127.129372, E,37.55495639, N,0.556 m,51.647 m,17.3532,,211431.392,550611.465,,,,,
98,127.1293739, E,37.55496117, N,0.575 m,52.203 m,16.778,,211431.557,550611.996,,,,,
99,127.1293758, E,37.55496613, N,0.535 m,52.778 m,16.9774,,211431.722,550612.547,,,,,
100,127.1293776, E,37.55497074, N,0.57 m,53.313 m,14.9053,,211431.878,550613.059,,,,,
101,127.1293792, E,37.5549757, N,0.531 m,53.883 m,17.8501,,211432.023,550613.61,,,,,
102,127.129381, E,37.55498025, N,0.581 m,54.413 m,16.5945,,211432.185,550614.115,,,,,
103,127.1293829, E,37.55498527, N,0.519 m,54.995 m,18.291,,211432.35,550614.672,,,,,
104,127.1293848, E,37.55498971, N,0.521 m,55.514 m,14.115,,211432.513,550615.165,,,,,
105,127.1293862, E,37.55499427, N,0.532 m,56.035 m,18.1826,,211432.639,550615.671,,,,,
106,127.1293881, E,37.55499882, N,0.59 m,56.566 m,13.8863,,211432.804,550616.176,,,,,
107,127.1293897, E,37.55500398, N,0.533 m,57.157 m,14.8756,,211432.945,550616.749,,,,,
108,127.1293912, E,37.55500862, N,0.552 m,57.69 m,14.3599,,211433.081,550617.265,,,,,
109,127.1293928, E,37.55501343, N,0.565 m,58.241 m,15.5501,,211433.217,550617.799,,,,,
110,127.1293945, E,37.55501834, N,0.557 m,58.806 m,16.299,,211433.368,550618.343,,,,,
111,127.1293963, E,37.55502315, N,0.539 m,59.362 m,17.3712,,211433.523,550618.878,,,,,
112,127.1293981, E,37.55502779, N,0.559 m,59.902 m,17.2547,,211433.684,550619.393,,,,,
113,127.1294, E,37.5550326, N,0.546 m,60.461 m,16.0942,,211433.849,550619.927,,,,,
114,127.1294017, E,37.55503733, N,0.55 m,61.007 m,17.5536,,211434,550620.452,,,,,
115,127.1294036, E,37.55504205, N,0.585 m,61.557 m,18.9649,,211434.165,550620.977,,,,,
116,127.1294057, E,37.55504704, N,0.566 m,62.143 m,17.8141,,211434.354,550621.531,,,,,
117,127.1294077, E,37.5550519, N,0.583 m,62.709 m,17.7082,,211434.527,550622.07,,,,,
118,127.1294097, E,37.5550569, N,0.531 m,63.292 m,15.6403,,211434.703,550622.626,,,,,
119,127.1294113, E,37.55506151, N,0.542 m,63.823 m,17.619,,211434.846,550623.137,,,,,
120,127.1294132, E,37.55506616, N,0.582 m,64.365 m,14.579,,211435.009,550623.654,,,,,
121,127.1294148, E,37.55507124, N,0.582 m,64.947 m,14.579,,211435.155,550624.218,,,,,
122,127.1294165, E,37.55507632, N,0.569 m,65.529 m,13.4034,,211435.301,550624.781,,,,,
123,127.129418, E,37.55508131, N,0.541 m,66.099 m,14.1151,,211435.432,550625.335,,,,,
124,127.1294195, E,37.55508603, N,0.583 m,66.64 m,15.041,,211435.563,550625.86,,,,,
125,127.1294212, E,37.55509111, N,0.592 m,67.223 m,14.3433,,211435.714,550626.423,,,,,
126,127.1294228, E,37.55509627, N,0.57 m,67.815 m,14.9053,,211435.86,550626.997,,,,,
127,127.1294245, E,37.55510123, N,0.617 m,68.384 m,14.4434,,211436.005,550627.548,,,,,
128,127.1294262, E,37.55510662, N,0.4986 m,69.001 m,13.0316,,211436.158,550628.145,,,,,
129,127.1294275, E,37.55511099, N,0.586 m,69.5 m,15.959,,211436.27,550628.631,,,,,
130,127.1294293, E,37.55511607, N,0.533 m,70.086 m,14.8756,,211436.43,550629.195,,,,,
131,127.1294309, E,37.55512071, N,0.549 m,70.618 m,17.0696,,211436.566,550629.71,,,,,
132,127.1294327, E,37.55512543, N,0.534 m,71.167 m,15.3797,,211436.727,550630.235,,,,,
133,127.1294343, E,37.55513007, N,0.53 m,71.701 m,13.8604,,211436.868,550630.75,,,,,
134,127.1294357, E,37.55513471, N,0.567 m,72.231 m,19.6005,,211436.994,550631.265,,,,,
135,127.1294379, E,37.55513953, N,0.561 m,72.798 m,14.1151,,211437.184,550631.799,,,,,
136,127.1294394, E,37.55514443, N,0.544 m,73.359 m,20.2417,,211437.32,550632.343,,,,,
137,127.1294416, E,37.55514902, N,0.61 m,73.903 m,17.2151,,211437.507,550632.854,,,,,
138,127.1294436, E,37.55515427, N,0.578 m,74.513 m,16.6858,,211437.687,550633.437,,,,,
