Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290903, E,37.55428453, N,0.58 m,---,13.6491,,211406.601,550536.862,,,truck,흰색,2-1
2,127.1290919, E,37.55428961, N,0.586 m,0.58 m,13.5005,,211406.737,550537.426,,,,,
3,127.1290934, E,37.55429474, N,0.56 m,1.166 m,14.3159,,211406.873,550537.996,,,,,
4,127.129095, E,37.55429963, N,0.587 m,1.726 m,18.4136,,211407.011,550538.539,,,,,
5,127.1290971, E,37.55430465, N,0.617 m,2.313 m,17.1813,,211407.195,550539.096,,,,,
6,127.1290991, E,37.55430995, N,0.579 m,2.929 m,20.0343,,211407.377,550539.685,,,,,
7,127.1291014, E,37.55431486, N,0.744 m,3.508 m,14.9618,,211407.574,550540.23,,,,,
8,127.1291035, E,37.55432133, N,0.609 m,4.253 m,16.7779,,211407.765,550540.949,,,,,
9,127.1291055, E,37.55432658, N,0.614 m,4.861 m,16.3146,,211407.94,550541.532,,,,,
10,127.1291075, E,37.55433189, N,0.615 m,5.475 m,11.6253,,211408.112,550542.121,,,,,
11,127.1291089, E,37.55433732, N,0.638 m,6.09 m,17.502,,211408.235,550542.724,,,,,
12,127.1291111, E,37.5543428, N,0.611 m,6.729 m,15.1471,,211408.426,550543.333,,,,,
13,127.1291129, E,37.55434811, N,0.61 m,7.339 m,17.0694,,211408.585,550543.922,,,,,
14,127.1291149, E,37.55435337, N,0.624 m,7.949 m,17.2907,,211408.763,550544.505,,,,,
15,127.129117, E,37.55435873, N,0.581 m,8.573 m,18.6146,,211408.948,550545.102,,,,,
16,127.1291191, E,37.55436369, N,0.625 m,9.154 m,15.4119,,211409.132,550545.652,,,,,
17,127.129121, E,37.55436912, N,0.603 m,9.778 m,14.7125,,211409.298,550546.255,,,,,
18,127.1291227, E,37.55437437, N,0.593 m,10.381 m,13.6596,,211409.45,550546.838,,,,,
19,127.1291243, E,37.55437956, N,0.616 m,10.974 m,17.4955,,211409.589,550547.414,,,,,
20,127.1291264, E,37.55438486, N,0.59 m,11.59 m,17.3201,,211409.774,550548.002,,,,,
21,127.1291284, E,37.55438994, N,0.609 m,12.181 m,14.5585,,211409.948,550548.566,,,,,
22,127.1291301, E,37.55439525, N,0.609 m,12.79 m,14.5585,,211410.101,550549.156,,,,,
23,127.1291318, E,37.55440056, N,0.566 m,13.398 m,13.3192,,211410.253,550549.745,,,,,
24,127.1291333, E,37.55440552, N,0.597 m,13.964 m,17.4327,,211410.383,550550.296,,,,,
25,127.1291353, E,37.55441065, N,0.573 m,14.561 m,20.2555,,211410.561,550550.866,,,,,
26,127.1291376, E,37.55441549, N,0.595 m,15.134 m,16.8376,,211410.758,550551.404,,,,,
27,127.1291395, E,37.55442063, N,0.589 m,15.73 m,13.4274,,211410.93,550551.974,,,,,
28,127.1291411, E,37.55442579, N,0.582 m,16.319 m,11.6388,,211411.066,550552.547,,,,,
29,127.1291424, E,37.55443093, N,0.555 m,16.901 m,15.1968,,211411.183,550553.117,,,,,
30,127.1291441, E,37.55443575, N,0.584 m,17.456 m,17.5085,,211411.327,550553.653,,,,,
31,127.129146, E,37.55444077, N,0.54 m,18.04 m,14.6706,,211411.502,550554.21,,,,,
32,127.1291476, E,37.55444548, N,0.572 m,18.58 m,17.8975,,211411.638,550554.733,,,,,
33,127.1291496, E,37.55445038, N,0.555 m,19.151 m,13.3575,,211411.813,550555.277,,,,,
34,127.129151, E,37.55445524, N,0.586 m,19.706 m,16.5755,,211411.941,550555.817,,,,,
35,127.1291529, E,37.5544603, N,0.54 m,20.292 m,16.5586,,211412.107,550556.378,,,,,
36,127.1291547, E,37.55446497, N,0.536 m,20.832 m,15.0299,,211412.26,550556.896,,,,,
37,127.1291562, E,37.55446963, N,0.591 m,21.368 m,14.8391,,211412.398,550557.414,,,,,
38,127.1291579, E,37.55447477, N,0.546 m,21.958 m,16.8647,,211412.549,550557.985,,,,,
39,127.1291597, E,37.55447948, N,0.559 m,22.504 m,18.3037,,211412.707,550558.508,,,,,
40,127.1291617, E,37.55448426, N,0.543 m,23.063 m,17.4327,,211412.881,550559.039,,,,,
41,127.1291636, E,37.55448893, N,0.521 m,23.606 m,19.1894,,211413.043,550559.557,,,,,
