Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290894, E,37.554281, N,0.538 m,---,17.3504,,211406.524,550536.471,,,car,검정색,2-1
2,127.1290912, E,37.55428563, N,0.583 m,0.538 m,12.0548,,211406.684,550536.985,,,,,
3,127.1290926, E,37.55429076, N,0.562 m,1.121 m,21.1517,,211406.805,550537.555,,,,,
4,127.1290949, E,37.55429549, N,0.607 m,1.683 m,17.6758,,211407.007,550538.079,,,,,
5,127.129097, E,37.5543007, N,0.565 m,2.29 m,17.1974,,211407.19,550538.658,,,,,
6,127.1290989, E,37.55430556, N,0.596 m,2.855 m,18.4479,,211407.357,550539.198,,,,,
7,127.129101, E,37.55431066, N,0.605 m,3.451 m,17.0912,,211407.544,550539.764,,,,,
8,127.129103, E,37.55431587, N,0.591 m,4.057 m,16.7578,,211407.722,550540.343,,,,,
9,127.129105, E,37.55432097, N,0.604 m,4.647 m,18.1899,,211407.891,550540.908,,,,,
10,127.1291071, E,37.55432614, N,0.616 m,5.252 m,16.162,,211408.079,550541.483,,,,,
11,127.129109, E,37.55433147, N,0.599 m,5.868 m,14.9169,,211408.25,550542.075,,,,,
12,127.1291108, E,37.55433668, N,0.608 m,6.466 m,18.0634,,211408.403,550542.653,,,,,
13,127.1291129, E,37.55434189, N,0.594 m,7.075 m,16.3388,,211408.591,550543.232,,,,,
14,127.1291148, E,37.55434703, N,0.596 m,7.669 m,13.7118,,211408.757,550543.802,,,,,
15,127.1291164, E,37.55435224, N,0.581 m,8.264 m,16.6963,,211408.897,550544.381,,,,,
16,127.1291183, E,37.55435726, N,0.606 m,8.846 m,15.996,,211409.064,550544.938,,,,,
17,127.1291202, E,37.55436251, N,0.584 m,9.452 m,14.4232,,211409.23,550545.521,,,,,
18,127.1291218, E,37.55436761, N,0.604 m,10.036 m,11.8302,,211409.375,550546.087,,,,,
19,127.1291232, E,37.55437294, N,0.58 m,10.64 m,14.7274,,211409.498,550546.679,,,,,
20,127.1291249, E,37.55437799, N,0.6 m,11.22 m,13.565,,211409.644,550547.24,,,,,
21,127.1291265, E,37.55438325, N,0.615 m,11.821 m,15.7752,,211409.784,550547.824,,,,,
22,127.1291284, E,37.55438858, N,0.553 m,12.435 m,16.1777,,211409.951,550548.415,,,,,
23,127.1291301, E,37.55439336, N,0.586 m,12.988 m,15.2412,,211410.104,550548.947,,,,,
24,127.1291319, E,37.55439846, N,0.578 m,13.574 m,18.5812,,211410.257,550549.512,,,,,
25,127.129134, E,37.5544034, N,0.588 m,14.153 m,14.319,,211410.441,550550.061,,,,,
26,127.1291356, E,37.55440853, N,0.58 m,14.741 m,17.6363,,211410.586,550550.631,,,,,
27,127.1291376, E,37.55441351, N,0.524 m,15.321 m,18.5883,,211410.761,550551.184,,,,,
28,127.1291395, E,37.55441799, N,0.625 m,15.845 m,13.0584,,211410.927,550551.68,,,,,
29,127.1291411, E,37.55442347, N,0.561 m,16.47 m,15.9332,,211411.067,550552.289,,,,,
30,127.1291428, E,37.55442833, N,0.572 m,17.031 m,18.4908,,211411.221,550552.829,,,,,
31,127.1291449, E,37.55443322, N,0.544 m,17.603 m,16.836,,211411.401,550553.372,,,,,
32,127.1291467, E,37.55443791, N,0.523 m,18.147 m,15.569,,211411.558,550553.893,,,,,
33,127.1291483, E,37.55444245, N,0.555 m,18.67 m,16.2794,,211411.698,550554.397,,,,,
34,127.12915, E,37.55444725, N,0.561 m,19.225 m,18.9318,,211411.853,550554.93,,,,,
35,127.1291521, E,37.55445204, N,0.531 m,19.786 m,15.6402,,211412.034,550555.461,,,,,
36,127.1291537, E,37.55445665, N,0.551 m,20.318 m,17.8746,,211412.177,550555.973,,,,,
37,127.1291556, E,37.55446137, N,0.524 m,20.869 m,12.2229,,211412.345,550556.498,,,,,
38,127.1291569, E,37.55446598, N,0.518 m,21.392 m,18.2871,,211412.455,550557.01,,,,,
