Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291852, E,37.55455185, N,0.645 m,---,17.8747,,211414.946,550566.544,,,car,회색, 2-3
2,127.1291874, E,37.55455739, N,0.657 m,0.645 m,16.8412,,211415.143,550567.158,,,,,
3,127.1291896, E,37.55456306, N,0.646 m,1.303 m,12.9724,,211415.332,550567.788,,,,,
4,127.1291912, E,37.55456873, N,0.649 m,1.948 m,14.2772,,211415.476,550568.417,,,,,
5,127.1291931, E,37.5545744, N,0.652 m,2.598 m,17.6711,,211415.636,550569.047,,,,,
6,127.1291953, E,37.55458, N,0.639 m,3.25 m,15.9306,,211415.833,550569.669,,,,,
7,127.1291973, E,37.55458553, N,0.672 m,3.889 m,14.1149,,211416.007,550570.283,,,,,
8,127.1291991, E,37.5545914, N,0.644 m,4.561 m,15.097,,211416.17,550570.935,,,,,
9,127.129201, E,37.55459701, N,0.614 m,5.205 m,15.4891,,211416.337,550571.557,,,,,
10,127.1292029, E,37.55460233, N,0.67 m,5.819 m,13.1706,,211416.5,550572.149,,,,,
11,127.1292046, E,37.55460821, N,0.648 m,6.488 m,18.5136,,211416.652,550572.801,,,,,
12,127.1292069, E,37.55461374, N,0.623 m,7.136 m,15.9762,,211416.857,550573.415,,,,,
13,127.1292089, E,37.55461914, N,0.653 m,7.759 m,12.824,,211417.027,550574.014,,,,,
14,127.1292105, E,37.55462488, N,0.662 m,8.412 m,18.0985,,211417.172,550574.652,,,,,
15,127.1292128, E,37.55463055, N,0.653 m,9.074 m,15.5672,,211417.376,550575.281,,,,,
16,127.1292148, E,37.55463622, N,0.672 m,9.727 m,16.4682,,211417.551,550575.911,,,,,
17,127.129217, E,37.55464202, N,0.679 m,10.399 m,16.2877,,211417.74,550576.555,,,,,
18,127.1292191, E,37.5546479, N,0.684 m,11.079 m,12.883,,211417.93,550577.208,,,,,
19,127.1292209, E,37.55465391, N,0.726 m,11.763 m,16.1474,,211418.082,550577.875,,,,,
20,127.1292232, E,37.55466019, N,0.736 m,12.489 m,16.5516,,211418.283,550578.573,,,,,
21,127.1292255, E,37.55466655, N,0.749 m,13.225 m,15.9444,,211418.491,550579.278,,,,,
22,127.1292279, E,37.55467303, N,0.806 m,13.974 m,16.4682,,211418.696,550579.999,,,,,
23,127.1292304, E,37.55468, N,0.787 m,14.78 m,17.4657,,211418.924,550580.772,,,,,
24,127.1292331, E,37.55468676, N,0.818 m,15.567 m,20.6969,,211419.159,550581.523,,,,,
25,127.1292364, E,37.55469366, N,0.841 m,16.385 m,21.7841,,211419.447,550582.289,,,,,
26,127.1292399, E,37.5547007, N,0.843 m,17.226 m,19.2471,,211419.758,550583.07,,,,,
27,127.1292431, E,37.55470787, N,0.941 m,18.069 m,20.8509,,211420.035,550583.867,,,,,
28,127.1292469, E,37.55471579, N,0.916 m,19.01 m,20.6903,,211420.368,550584.746,,,,,
29,127.1292505, E,37.55472351, N,0.91 m,19.926 m,23.6534,,211420.691,550585.603,,,,,
30,127.1292547, E,37.55473102, N,0.955 m,20.836 m,22.9786,,211421.055,550586.438,,,,,
31,127.1292589, E,37.55473894, N,1.024 m,21.791 m,23.4166,,211421.426,550587.318,,,,,
32,127.1292635, E,37.55474741, N,0.961 m,22.816 m,21.3761,,211421.832,550588.258,,,,,
33,127.1292674, E,37.55475547, N,1.037 m,23.776 m,21.7633,,211422.181,550589.153,,,,,
34,127.1292718, E,37.55476415, N,1.031 m,24.813 m,26.2668,,211422.564,550590.116,,,,,
35,127.129277, E,37.55477248, N,1.021 m,25.844 m,25.1213,,211423.019,550591.042,,,,,
36,127.1292819, E,37.55478081, N,1.043 m,26.865 m,23.6604,,211423.452,550591.967,,,,,
37,127.1292866, E,37.55478941, N,1.051 m,27.908 m,23.6844,,211423.869,550592.922,,,,,
38,127.1292914, E,37.55479809, N,1.025 m,28.959 m,24.5578,,211424.29,550593.886,,,,,
39,127.1292962, E,37.55480649, N,1.052 m,29.984 m,19.2323,,211424.714,550594.819,,,,,
40,127.1293001, E,37.55481543, N,1.036 m,31.036 m,23.8282,,211425.059,550595.812,,,,,
41,127.1293049, E,37.55482397, N,0.996 m,32.072 m,25.0824,,211425.477,550596.76,,,,,
