Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290932, E,37.55427235, N,0.703 m,---,18.1033,,211406.855,550535.511,,,car,검정색,2-3
2,127.1290956, E,37.55427837, N,0.742 m,0.703 m,15.01,,211407.073,550536.18,,,,,
3,127.1290978, E,37.55428483, N,0.757 m,1.445 m,17.6243,,211407.264,550536.896,,,,,
4,127.1291004, E,37.55429133, N,0.753 m,2.202 m,13.5272,,211407.492,550537.618,,,,,
5,127.1291024, E,37.55429793, N,0.733 m,2.956 m,20.8776,,211407.667,550538.351,,,,,
6,127.1291053, E,37.5543041, N,0.76 m,3.688 m,15.4742,,211407.927,550539.036,,,,,
7,127.1291076, E,37.55431069, N,0.746 m,4.448 m,16.192,,211408.129,550539.768,,,,,
8,127.12911, E,37.55431715, N,0.766 m,5.194 m,17.0061,,211408.336,550540.485,,,,,
9,127.1291125, E,37.55432375, N,0.692 m,5.96 m,17.9573,,211408.559,550541.218,,,,,
10,127.1291149, E,37.55432967, N,0.763 m,6.651 m,21.2878,,211408.771,550541.876,,,,,
11,127.1291181, E,37.55433608, N,0.712 m,7.414 m,17.4327,,211409.047,550542.587,,,,,
12,127.1291205, E,37.5543422, N,0.713 m,8.126 m,24.7345,,211409.26,550543.267,,,,,
13,127.1291239, E,37.55434803, N,0.685 m,8.839 m,19.0753,,211409.557,550543.915,,,,,
14,127.1291264, E,37.55435386, N,0.706 m,9.524 m,23.56,,211409.78,550544.562,,,,,
15,127.1291296, E,37.5543597, N,0.709 m,10.23 m,22.9955,,211410.061,550545.21,,,,,
16,127.1291327, E,37.55436558, N,0.729 m,10.939 m,22.3452,,211410.337,550545.863,,,,,
17,127.1291359, E,37.55437165, N,0.742 m,11.668 m,23.8487,,211410.613,550546.537,,,,,
18,127.1291393, E,37.55437776, N,0.747 m,12.41 m,22.6456,,211410.913,550547.216,,,,,
19,127.1291425, E,37.55438397, N,0.765 m,13.157 m,25.7438,,211411.199,550547.906,,,,,
20,127.1291463, E,37.55439019, N,0.767 m,13.922 m,22.75,,211411.531,550548.596,,,,,
21,127.1291496, E,37.55439656, N,0.797 m,14.689 m,21.1624,,211411.826,550549.303,,,,,
22,127.1291529, E,37.55440325, N,0.799 m,15.486 m,23.1928,,211412.113,550550.047,,,,,
23,127.1291565, E,37.55440987, N,0.79 m,16.284 m,23.4477,,211412.427,550550.782,,,,,
24,127.12916, E,37.5544164, N,0.844 m,17.075 m,17.3602,,211412.74,550551.507,,,,,
25,127.1291629, E,37.55442366, N,0.848 m,17.919 m,21.7677,,211412.991,550552.313,,,,,
26,127.1291664, E,37.55443076, N,0.876 m,18.768 m,19.8113,,211413.304,550553.102,,,,,
27,127.1291698, E,37.55443818, N,0.87 m,19.643 m,18.7002,,211413.6,550553.926,,,,,
28,127.1291729, E,37.55444561, N,0.892 m,20.513 m,19.423,,211413.878,550554.75,,,,,
29,127.1291763, E,37.55445319, N,0.897 m,21.406 m,21.7738,,211414.173,550555.592,,,,,
30,127.1291801, E,37.55446069, N,0.929 m,22.302 m,19.2123,,211414.505,550556.425,,,,,
31,127.1291835, E,37.5544686, N,0.941 m,23.231 m,17.8233,,211414.809,550557.303,,,,,
32,127.1291868, E,37.55447667, N,0.958 m,24.172 m,20.8854,,211415.096,550558.199,,,,,
33,127.1291906, E,37.55448473, N,0.972 m,25.13 m,18.3466,,211415.437,550559.095,,,,,
34,127.1291941, E,37.55449304, N,1.009 m,26.102 m,19.8009,,211415.741,550560.018,,,,,
35,127.129198, E,37.5545016, N,0.966 m,27.111 m,17.3376,,211416.082,550560.967,,,,,
36,127.1292012, E,37.55450991, N,0.997 m,28.077 m,17.8626,,211416.368,550561.89,,,,,
37,127.1292047, E,37.55451846, N,0.95 m,29.074 m,15.9499,,211416.673,550562.84,,,,,
38,127.1292076, E,37.55452669, N,0.952 m,30.024 m,18.1726,,211416.933,550563.753,,,,,
39,127.129211, E,37.55453484, N,1.004 m,30.976 m,15.6028,,211417.228,550564.658,,,,,
40,127.1292141, E,37.55454355, N,0.881 m,31.98 m,17.5312,,211417.497,550565.626,,,,,
41,127.1292171, E,37.55455112, N,1.003 m,32.861 m,17.7584,,211417.761,550566.466,,,,,
42,127.1292205, E,37.55455973, N,0.98 m,33.864 m,15.6402,,211418.066,550567.422,,,,,
43,127.1292235, E,37.55456822, N,0.957 m,34.844 m,16.0241,,211418.329,550568.365,,,,,
44,127.1292265, E,37.55457651, N,0.975 m,35.8 m,18.2916,,211418.591,550569.285,,,,,
45,127.12923, E,37.55458485, N,0.988 m,36.775 m,14.787,,211418.896,550570.211,,,,,
46,127.1292328, E,37.55459345, N,0.96 m,37.763 m,16.7097,,211419.147,550571.166,,,,,
