Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
64,127.1292942, E,37.55473172, N,0.602 m,25.148 m,11.9208,,211424.548,550586.52,,,,,
65,127.1292956, E,37.55473703, N,0.596 m,25.751 m,19.671,,211424.671,550587.11,,,,,
66,127.1292979, E,37.55474209, N,0.609 m,26.346 m,14.549,,211424.871,550587.671,,,,,
67,127.1292996, E,37.5547474, N,0.617 m,26.955 m,17.1165,,211425.023,550588.261,,,,,
68,127.1293016, E,37.55475271, N,0.641 m,27.572 m,15.5574,,211425.204,550588.851,,,,,
69,127.1293036, E,37.55475828, N,0.575 m,28.213 m,12.5047,,211425.375,550589.469,,,,,
70,127.129305, E,37.55476333, N,0.611 m,28.788 m,18.2314,,211425.499,550590.03,,,,,
71,127.1293072, E,37.55476856, N,0.602 m,29.399 m,9.6898,,211425.689,550590.61,,,,,
72,127.1293083, E,37.55477391, N,0.637 m,30.001 m,13.9074,,211425.789,550591.204,,,,,
73,127.12931, E,37.55477947, N,0.607 m,30.638 m,13.6793,,211425.942,550591.822,,,,,
74,127.1293117, E,37.55478478, N,0.639 m,31.244 m,14.7355,,211426.084,550592.412,,,,,
75,127.1293135, E,37.55479035, N,0.605 m,31.883 m,16.5191,,211426.246,550593.03,,,,,
76,127.1293155, E,37.55479558, N,0.621 m,32.488 m,15.1799,,211426.417,550593.61,,,,,
77,127.1293173, E,37.55480097, N,0.623 m,33.109 m,16.0241,,211426.579,550594.209,,,,,
78,127.1293192, E,37.55480637, N,0.632 m,33.732 m,15.7874,,211426.75,550594.808,,,,,
79,127.1293212, E,37.55481185, N,0.596 m,34.364 m,19.671,,211426.921,550595.417,,,,,
80,127.1293235, E,37.55481691, N,0.611 m,34.96 m,15.412,,211427.121,550595.978,,,,,
81,127.1293253, E,37.55482222, N,0.632 m,35.571 m,15.7874,,211427.283,550596.568,,,,,
82,127.1293272, E,37.5548277, N,0.602 m,36.203 m,15.6513,,211427.454,550597.176,,,,,
83,127.1293291, E,37.55483292, N,0.602 m,36.806 m,15.6513,,211427.615,550597.757,,,,,
84,127.1293309, E,37.55483815, N,0.592 m,37.408 m,18.8045,,211427.777,550598.337,,,,,
85,127.1293331, E,37.5548432, N,0.593 m,38 m,15.898,,211427.967,550598.898,,,,,
86,127.1293349, E,37.55484834, N,0.605 m,38.593 m,19.3688,,211428.129,550599.469,,,,,
87,127.1293372, E,37.55485348, N,0.605 m,39.198 m,19.3688,,211428.329,550600.039,,,,,
88,127.1293395, E,37.55485862, N,0.629 m,39.803 m,26.2594,,211428.528,550600.61,,,,,
89,127.1293426, E,37.5548637, N,0.592 m,40.431 m,17.5427,,211428.806,550601.174,,,,,
90,127.1293446, E,37.55486878, N,0.626 m,41.023 m,19.6154,,211428.983,550601.738,,,,,
91,127.129347, E,37.55487409, N,0.597 m,41.648 m,12.3436,,211429.192,550602.328,,,,,
92,127.1293484, E,37.55487934, N,0.597 m,42.245 m,14.8533,,211429.319,550602.911,,,,,
93,127.1293502, E,37.55488454, N,0.568 m,42.842 m,16.2878,,211429.471,550603.488,,,,,
94,127.129352, E,37.55488945, N,0.604 m,43.41 m,19.0847,,211429.63,550604.033,,,,,
95,127.1293542, E,37.55489459, N,0.544 m,44.013 m,14.9242,,211429.827,550604.604,,,,,
96,127.1293558, E,37.55489933, N,0.603 m,44.558 m,14.6997,,211429.966,550605.13,,,,,
97,127.1293575, E,37.55490458, N,0.548 m,45.161 m,16.2064,,211430.118,550605.713,,,,,
98,127.1293593, E,37.55490932, N,0.57 m,45.708 m,16.9002,,211430.27,550606.24,,,,,
99,127.1293611, E,37.55491423, N,0.604 m,46.278 m,12.8031,,211430.435,550606.785,,,,,
100,127.1293626, E,37.55491954, N,0.522 m,46.883 m,16.3111,,211430.568,550607.375,,,,,
101,127.1293643, E,37.55492406, N,0.532 m,47.404 m,15.274,,211430.714,550607.876,,,,,
102,127.1293659, E,37.55492868, N,0.608 m,47.936 m,18.3246,,211430.854,550608.389,,,,,
103,127.1293681, E,37.55493388, N,0.541 m,48.544 m,18.5137,,211431.044,550608.966,,,,,
104,127.12937, E,37.5549385, N,0.592 m,49.085 m,17.3379,,211431.215,550609.48,,,,,
105,127.129372, E,37.55494359, N,0.552 m,49.677 m,15.3916,,211431.391,550610.045,,,,,
106,127.1293737, E,37.55494839, N,0.604 m,50.229 m,17.1815,,211431.537,550610.578,,,,,
107,127.1293757, E,37.55495359, N,0.598 m,50.833 m,17.3603,,211431.714,550611.155,,,,,
108,127.1293777, E,37.55495873, N,0.55 m,51.431 m,11.3887,,211431.892,550611.725,,,,,
109,127.1293789, E,37.55496358, N,0.608 m,51.98 m,18.3246,,211431.999,550612.264,,,,,
110,127.1293811, E,37.55496878, N,0.601 m,52.588 m,14.7505,,211432.19,550612.841,,,,,
111,127.1293828, E,37.55497401, N,0.546 m,53.189 m,15.5673,,211432.342,550613.422,,,,,
112,127.1293845, E,37.55497875, N,0.606 m,53.735 m,17.7549,,211432.488,550613.949,,,,,
113,127.1293866, E,37.55498395, N,0.586 m,54.34 m,15.7688,,211432.671,550614.526,,,,,
114,127.1293884, E,37.55498903, N,0.557 m,54.926 m,14.5899,,211432.83,550615.09,,,,,
115,127.1293899, E,37.55499388, N,0.548 m,55.483 m,16.2064,,211432.969,550615.629,,,,,
116,127.1293917, E,37.55499862, N,0.592 m,56.031 m,17.5427,,211433.122,550616.155,,,,,
117,127.1293937, E,37.55500371, N,0.561 m,56.622 m,13.8011,,211433.299,550616.719,,,,,
118,127.1293952, E,37.55500862, N,0.598 m,57.184 m,21.2035,,211433.432,550617.265,,,,,
119,127.1293977, E,37.55501364, N,0.593 m,57.782 m,18.1266,,211433.648,550617.823,,,,,
120,127.1293997, E,37.55501872, N,0.592 m,58.375 m,13.0734,,211433.832,550618.387,,,,,
121,127.1294013, E,37.55502392, N,0.625 m,58.968 m,20.2772,,211433.965,550618.964,,,,,
122,127.1294037, E,37.55502921, N,0.568 m,59.593 m,16.2878,,211434.181,550619.551,,,,,
123,127.1294055, E,37.55503412, N,0.571 m,60.161 m,14.8872,,211434.339,550620.096,,,,,
124,127.1294072, E,37.55503909, N,0.606 m,60.731 m,15.8596,,211434.485,550620.648,,,,,
125,127.1294091, E,37.55504434, N,0.578 m,61.338 m,17.3203,,211434.65,550621.231,,,,,
126,127.129411, E,37.55504931, N,0.557 m,61.915 m,11.9003,,211434.821,550621.783,,,,,
127,127.1294123, E,37.55505422, N,0.585 m,62.472 m,12.6076,,211434.935,550622.328,,,,,
128,127.1294137, E,37.55505936, N,0.64 m,63.057 m,17.9749,,211435.062,550622.899,,,,,
129,127.129416, E,37.55506484, N,0.612 m,63.696 m,17.5746,,211435.259,550623.507,,,,,
130,127.1294181, E,37.55507009, N,0.658 m,64.308 m,19.2124,,211435.443,550624.09,,,,,
131,127.1294205, E,37.55507569, N,0.61 m,64.966 m,17.0063,,211435.658,550624.712,,,,,
132,127.1294225, E,37.55508094, N,0.657 m,65.575 m,14.3161,,211435.836,550625.295,,,,,
133,127.1294244, E,37.55508668, N,0.62 m,66.233 m,17.9575,,211435.997,550625.932,,,,,
134,127.1294265, E,37.55509199, N,0.614 m,66.852 m,19.0755,,211436.188,550626.522,,,,,
135,127.1294288, E,37.55509722, N,0.63 m,67.466 m,14.9545,,211436.387,550627.102,,,,,
136,127.1294306, E,37.5551027, N,0.65 m,68.096 m,17.9833,,211436.549,550627.711,,,,,
137,127.1294329, E,37.55510827, N,0.566 m,68.745 m,16.6858,,211436.749,550628.329,,,,,
138,127.1294348, E,37.55511315, N,0.607 m,69.311 m,11.191,,211436.91,550628.871,,,,,
139,127.1294361, E,37.55511851, N,0.608 m,69.918 m,16.4346,,211437.027,550629.467,,,,,
140,127.129438, E,37.55512377, N,0.597 m,70.526 m,14.8534,,211437.199,550630.05,,,,,
141,127.1294398, E,37.55512896, N,0.609 m,71.123 m,14.5491,,211437.351,550630.627,,,,,
142,127.1294415, E,37.55513427, N,0.61 m,71.732 m,18.8907,,211437.503,550631.217,,,,,
143,127.1294437, E,37.55513947, N,0.586 m,72.341 m,15.7688,,211437.699,550631.794,,,,,
144,127.1294455, E,37.55514455, N,0.6 m,72.927 m,17.9389,,211437.858,550632.358,,,,,
145,127.1294476, E,37.55514969, N,0.624 m,73.527 m,19.0664,,211438.042,550632.929,,,,,
146,127.1294499, E,37.555155, N,0.591 m,74.15 m,15.0103,,211438.245,550633.518,,,,,
147,127.1294517, E,37.55516014, N,0.677 m,74.741 m,15.2869,,211438.397,550634.089,,,,,
148,127.1294537, E,37.55516602, N,0.589 m,75.418 m,18.9035,,211438.574,550634.742,,,,,
149,127.1294558, E,37.55517105, N,0.575 m,76.007 m,15.9265,,211438.765,550635.3,,,,,
150,127.1294576, E,37.55517603, N,0.599 m,76.582 m,10.1396,,211438.922,550635.853,,,,,
151,127.1294588, E,37.55518134, N,0.587 m,77.181 m,19.9826,,211439.026,550636.442,,,,,
152,127.1294611, E,37.5551863, N,0.535 m,77.767 m,19.8011,,211439.226,550636.994,,,,,
153,127.1294631, E,37.55519084, N,---,78.303 m,---,211439.407,550637.498,,,,,,
