Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291887, E,37.55456155, N,0.03196 m,---,19.0681,,211415.249,550567.62,,,car,흰색, 2-1
2,127.1291888, E,37.55456182, N,0.0635 m,0.03196 m,12.5216,,211415.26,550567.65,,,,,
3,127.1291889, E,37.55456238, N,0.0616 m,0.0955 m,12.4965,,211415.273,550567.712,,,,,
4,127.1291891, E,37.55456292, N,0.03034 m,0.1571 m,19.7325,,211415.287,550567.773,,,,,
5,127.1291892, E,37.55456318, N,0.0591 m,0.1875 m,10.0293,,211415.297,550567.801,,,,,
6,127.1291893, E,37.5545637, N,0.0907 m,0.2465 m,17.0866,,211415.307,550567.859,,,,,
7,127.1291896, E,37.55456448, N,0.1332 m,0.3372 m,21.531,,211415.334,550567.946,,,,,
8,127.1291902, E,37.5545656, N,0.1162 m,0.4704 m,12.0548,,211415.382,550568.07,,,,,
9,127.1291904, E,37.55456662, N,0.158 m,0.587 m,16.5387,,211415.406,550568.184,,,,,
10,127.129191, E,37.55456799, N,0.1565 m,0.745 m,24.1052,,211415.451,550568.335,,,,,
11,127.1291917, E,37.55456927, N,0.1838 m,0.901 m,13.0733,,211415.515,550568.478,,,,,
12,127.1291921, E,37.55457089, N,0.2122 m,1.085 m,13.2127,,211415.556,550568.657,,,,,
13,127.1291927, E,37.55457275, N,0.2185 m,1.297 m,12.3626,,211415.605,550568.864,,,,,
14,127.1291932, E,37.55457467, N,0.2454 m,1.516 m,4.9091,,211415.651,550569.077,,,,,
15,127.1291935, E,37.55457688, N,0.2715 m,1.761 m,8.4657,,211415.672,550569.322,,,,,
16,127.1291939, E,37.5545793, N,0.3072 m,2.033 m,9.4354,,211415.711,550569.591,,,,,
17,127.1291945, E,37.55458203, N,0.3386 m,2.34 m,9.4452,,211415.761,550569.894,,,,,
18,127.1291951, E,37.55458503, N,0.3423 m,2.678 m,9.6358,,211415.816,550570.228,,,,,
19,127.1291958, E,37.55458808, N,0.3648 m,3.021 m,7.6734,,211415.873,550570.565,,,,,
20,127.1291963, E,37.55459133, N,0.38 m,3.385 m,4.4973,,211415.921,550570.927,,,,,
21,127.1291967, E,37.55459475, N,0.3841 m,3.765 m,6.4096,,211415.951,550571.306,,,,,
22,127.1291971, E,37.55459819, N,0.4221 m,4.15 m,9.2336,,211415.993,550571.688,,,,,
23,127.1291979, E,37.55460194, N,0.4237 m,4.572 m,1.0103,,211416.06,550572.104,,,,,
24,127.129198, E,37.55460576, N,0.4546 m,4.995 m,359.862,,211416.067,550572.528,,,,,
25,127.129198, E,37.55460985, N,0.441 m,5.45 m,1.3095,,211416.065,550572.983,,,,,
26,127.1291981, E,37.55461382, N,0.4857 m,5.891 m,359.4692,,211416.075,550573.423,,,,,
27,127.129198, E,37.5546182, N,0.4757 m,6.377 m,357.5892,,211416.07,550573.909,,,,,
28,127.1291978, E,37.55462248, N,0.4964 m,6.852 m,356.349,,211416.049,550574.384,,,,,
29,127.1291975, E,37.55462695, N,0.518 m,7.349 m,356.3598,,211416.017,550574.88,,,,,
30,127.1291971, E,37.5546316, N,0.535 m,7.866 m,353.9829,,211415.983,550575.396,,,,,
31,127.1291964, E,37.5546364, N,0.548 m,8.402 m,351.6815,,211415.926,550575.928,,,,,
32,127.1291956, E,37.55464129, N,0.556 m,8.95 m,350.1788,,211415.846,550576.471,,,,,
33,127.1291945, E,37.55464622, N,0.572 m,9.506 m,350.1908,,211415.751,550577.018,,,,,
34,127.1291934, E,37.5546513, N,0.612 m,10.077 m,346.1599,,211415.652,550577.582,,,,,
35,127.1291917, E,37.55465665, N,0.608 m,10.69 m,347.814,,211415.505,550578.176,,,,,
36,127.1291903, E,37.554662, N,0.658 m,11.298 m,343.4227,,211415.376,550578.77,,,,,
37,127.1291881, E,37.55466769, N,0.686 m,11.955 m,343.0078,,211415.188,550579.4,,,,,
38,127.1291859, E,37.5546736, N,0.638 m,12.642 m,336.7694,,211414.986,550580.056,,,,,
39,127.129183, E,37.55467888, N,0.691 m,13.279 m,340.425,,211414.734,550580.642,,,,,
40,127.1291804, E,37.55468475, N,0.723 m,13.971 m,340.6728,,211414.501,550581.293,,,,,
41,127.1291777, E,37.55469089, N,0.711 m,14.694 m,335.3764,,211414.261,550581.975,,,,,
42,127.1291743, E,37.55469672, N,0.743 m,15.405 m,331.1983,,211413.964,550582.621,,,,,
43,127.1291703, E,37.55470259, N,0.722 m,16.148 m,332.5971,,211413.605,550583.271,,,,,
44,127.1291665, E,37.55470836, N,0.762 m,16.87 m,328.8151,,211413.272,550583.912,,,,,
45,127.1291621, E,37.55471423, N,0.755 m,17.632 m,328.0735,,211412.876,550584.563,,,,,
46,127.1291575, E,37.55472001, N,0.75 m,18.387 m,324.7644,,211412.476,550585.204,,,,,
47,127.1291526, E,37.55472553, N,0.751 m,19.137 m,322.9988,,211412.042,550585.816,,,,,
48,127.1291475, E,37.55473094, N,0.785 m,19.889 m,321.046,,211411.589,550586.415,,,,,
49,127.1291419, E,37.55473644, N,0.783 m,20.673 m,319.2724,,211411.095,550587.025,,,,,
50,127.1291362, E,37.55474178, N,0.808 m,21.456 m,316.893,,211410.584,550587.617,,,,,
51,127.1291299, E,37.55474709, N,0.79 m,22.264 m,315.6968,,211410.031,550588.206,,,,,
52,127.1291237, E,37.55475219, N,0.821 m,23.054 m,311.932,,211409.478,550588.771,,,,,
53,127.1291168, E,37.55475713, N,0.822 m,23.875 m,310.9146,,211408.867,550589.319,,,,,
54,127.1291097, E,37.55476198, N,0.815 m,24.697 m,306.0528,,211408.245,550589.856,,,,,
55,127.1291023, E,37.5547663, N,0.819 m,25.512 m,307.6474,,211407.585,550590.335,,,,,
56,127.1290949, E,37.55477081, N,0.861 m,26.331 m,302.6247,,211406.936,550590.834,,,,,
57,127.1290867, E,37.55477499, N,0.854 m,27.192 m,303.897,,211406.21,550591.297,,,,,
58,127.1290787, E,37.55477928, N,0.86 m,28.046 m,298.5427,,211405.501,550591.773,,,,,
59,127.1290702, E,37.55478298, N,0.843 m,28.906 m,297.5865,,211404.745,550592.183,,,,,
60,127.1290617, E,37.5547865, N,0.88 m,29.748 m,299.3648,,211403.998,550592.572,,,,,
61,127.129053, E,37.55479039, N,0.887 m,30.628 m,293.9057,,211403.23,550593.002,,,,,
62,127.1290439, E,37.55479363, N,0.88 m,31.515 m,291.1726,,211402.419,550593.361,,,,,
63,127.1290346, E,37.55479649, N,0.897 m,32.396 m,290.1903,,211401.597,550593.677,,,,,
64,127.129025, E,37.55479928, N,0.906 m,33.293 m,290.7878,,211400.755,550593.986,,,,,
65,127.1290154, E,37.55480218, N,0.899 m,34.199 m,290.4934,,211399.908,550594.306,,,,,
66,127.1290059, E,37.55480501, N,0.909 m,35.097 m,285.9049,,211399.065,550594.62,,,,,
67,127.128996, E,37.55480726, N,0.953 m,36.006 m,287.1053,,211398.191,550594.868,,,,,
68,127.1289857, E,37.55480978, N,0.941 m,36.959 m,284.1234,,211397.28,550595.147,,,,,
69,127.1289754, E,37.55481185, N,0.943 m,37.901 m,285.1044,,211396.366,550595.375,,,,,
70,127.1289651, E,37.55481407, N,0.946 m,38.844 m,283.5582,,211395.455,550595.62,,,,,
71,127.1289547, E,37.55481606, N,0.983 m,39.789 m,285.35,,211394.536,550595.84,,,,,
72,127.128944, E,37.55481841, N,0.973 m,40.772 m,278.9405,,211393.588,550596.099,,,,,
73,127.1289331, E,37.55481977, N,0.988 m,41.745 m,280.2226,,211392.627,550596.249,,,,,
74,127.1289221, E,37.55482135, N,0.992 m,42.732 m,280.0098,,211391.655,550596.423,,,,,
75,127.128911, E,37.5548229, N,1.006 m,43.724 m,277.5565,,211390.678,550596.594,,,,,
76,127.1288997, E,37.55482409, N,1.003 m,44.73 m,276.7655,,211389.681,550596.725,,,,,
77,127.1288885, E,37.55482516, N,0.996 m,45.733 m,276.1178,,211388.684,550596.841,,,,,
78,127.1288773, E,37.55482611, N,1.022 m,46.729 m,277.1757,,211387.694,550596.946,,,,,
