Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290899, E,37.55428077, N,0.4692 m,---,18.8055,,211406.564,550536.445,,,car,은색,2-1
2,127.1290916, E,37.55428477, N,0.4777 m,0.4692 m,14.7431,,211406.715,550536.89,,,,,
3,127.129093, E,37.55428894, N,0.4964 m,0.947 m,14.8856,,211406.836,550537.352,,,,,
4,127.1290944, E,37.55429326, N,0.509 m,1.443 m,12.891,,211406.963,550537.832,,,,,
5,127.1290957, E,37.55429773, N,0.509 m,1.952 m,16.5916,,211407.076,550538.328,,,,,
6,127.1290973, E,37.55430212, N,0.516 m,2.461 m,20.4101,,211407.22,550538.816,,,,,
7,127.1290994, E,37.55430648, N,0.525 m,2.977 m,17.5451,,211407.4,550539.3,,,,,
8,127.1291012, E,37.55431099, N,0.514 m,3.502 m,15.165,,211407.557,550539.801,,,,,
9,127.1291027, E,37.55431547, N,0.522 m,4.017 m,15.9854,,211407.691,550540.297,,,,,
10,127.1291043, E,37.55431999, N,0.557 m,4.539 m,19.7772,,211407.834,550540.799,,,,,
11,127.1291065, E,37.55432471, N,0.532 m,5.096 m,15.9761,,211408.022,550541.324,,,,,
12,127.1291081, E,37.55432932, N,0.564 m,5.628 m,17.7857,,211408.168,550541.836,,,,,
13,127.1291101, E,37.55433416, N,0.568 m,6.193 m,16.6526,,211408.34,550542.374,,,,,
14,127.1291119, E,37.55433907, N,0.53 m,6.76 m,13.1388,,211408.502,550542.918,,,,,
15,127.1291133, E,37.55434372, N,0.547 m,7.291 m,16.583,,211408.621,550543.435,,,,,
16,127.129115, E,37.55434845, N,0.528 m,7.838 m,14.2854,,211408.777,550543.959,,,,,
17,127.1291165, E,37.55435306, N,0.563 m,8.366 m,17.4719,,211408.906,550544.471,,,,,
18,127.1291184, E,37.5543579, N,0.549 m,8.93 m,14.7706,,211409.075,550545.009,,,,,
19,127.12912, E,37.55436268, N,0.546 m,9.479 m,16.2573,,211409.214,550545.54,,,,,
20,127.1291217, E,37.55436741, N,0.585 m,10.025 m,21.5264,,211409.366,550546.065,,,,,
21,127.1291242, E,37.55437231, N,0.575 m,10.61 m,16.7779,,211409.58,550546.609,,,,,
22,127.1291261, E,37.55437727, N,0.564 m,11.185 m,15.3915,,211409.745,550547.16,,,,,
23,127.1291277, E,37.55438217, N,0.607 m,11.749 m,18.417,,211409.894,550547.704,,,,,
24,127.1291299, E,37.55438736, N,0.578 m,12.357 m,15.3619,,211410.086,550548.281,,,,,
25,127.1291317, E,37.55439238, N,0.569 m,12.934 m,19.0297,,211410.238,550548.838,,,,,
26,127.1291337, E,37.55439722, N,0.531 m,13.503 m,15.0477,,211410.422,550549.375,,,,,
27,127.1291353, E,37.55440185, N,0.575 m,14.034 m,18.82,,211410.56,550549.889,,,,,
28,127.1291374, E,37.55440675, N,0.568 m,14.608 m,16.6526,,211410.744,550550.433,,,,,
29,127.1291392, E,37.55441165, N,0.565 m,15.176 m,19.8651,,211410.906,550550.977,,,,,
30,127.1291414, E,37.55441643, N,0.523 m,15.741 m,17.7288,,211411.097,550551.508,,,,,
31,127.1291432, E,37.55442092, N,0.596 m,16.264 m,20.7806,,211411.256,550552.007,,,,,
32,127.1291456, E,37.55442594, N,0.546 m,16.86 m,15.9306,,211411.467,550552.564,,,,,
33,127.1291473, E,37.55443067, N,0.533 m,17.405 m,13.7774,,211411.616,550553.089,,,,,
34,127.1291487, E,37.55443534, N,0.548 m,17.939 m,14.1149,,211411.742,550553.607,,,,,
35,127.1291503, E,37.55444012, N,0.502 m,18.486 m,14.6529,,211411.875,550554.139,,,,,
36,127.1291517, E,37.5544445, N,0.564 m,18.988 m,17.7857,,211412.001,550554.624,,,,,
37,127.1291536, E,37.55444934, N,0.538 m,19.553 m,17.9679,,211412.173,550555.162,,,,,
