Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291518, E,37.5544521, N,0.0603 m,---,12.0839,,211412.007,550555.468,,,car,검정색, 2-1
2,127.1291519, E,37.55445263, N,0.1097 m,0.0603 m,8.0843,,211412.019,550555.527,,,,,
3,127.1291521, E,37.55445361, N,0.1235 m,0.1701 m,10.6983,,211412.035,550555.636,,,,,
4,127.1291523, E,37.5544547, N,0.1049 m,0.2936 m,12.6075,,211412.057,550555.757,,,,,
5,127.1291526, E,37.55445562, N,0.1277 m,0.3985 m,9.8033,,211412.08,550555.859,,,,,
6,127.1291529, E,37.55445676, N,0.1356 m,0.526 m,18.0066,,211412.102,550555.985,,,,,
7,127.1291533, E,37.55445792, N,0.1647 m,0.662 m,14.7551,,211412.143,550556.114,,,,,
8,127.1291538, E,37.55445935, N,0.1647 m,0.826 m,8.0222,,211412.185,550556.274,,,,,
9,127.1291541, E,37.55446082, N,0.1933 m,0.991 m,16.024,,211412.208,550556.437,,,,,
10,127.1291547, E,37.5544625, N,0.2188 m,1.184 m,14.0923,,211412.261,550556.623,,,,,
11,127.1291553, E,37.55446441, N,0.1899 m,1.403 m,16.4319,,211412.314,550556.835,,,,,
12,127.1291559, E,37.55446605, N,0.2402 m,1.593 m,15.6512,,211412.367,550557.017,,,,,
13,127.1291566, E,37.55446813, N,0.2061 m,1.833 m,12.8362,,211412.432,550557.248,,,,,
14,127.1291571, E,37.55446995, N,0.2687 m,2.04 m,17.7463,,211412.477,550557.45,,,,,
15,127.1291581, E,37.55447225, N,0.2668 m,2.308 m,14.9051,,211412.559,550557.706,,,,,
16,127.1291588, E,37.55447457, N,0.279 m,2.575 m,11.847,,211412.627,550557.964,,,,,
17,127.1291595, E,37.55447703, N,0.2642 m,2.854 m,15.911,,211412.684,550558.237,,,,,
18,127.1291603, E,37.55447932, N,0.2827 m,3.118 m,14.8934,,211412.756,550558.491,,,,,
19,127.1291611, E,37.55448179, N,0.3663 m,3.401 m,15.3338,,211412.829,550558.764,,,,,
20,127.1291622, E,37.55448497, N,0.309 m,3.767 m,17.0062,,211412.925,550559.118,,,,,
21,127.1291632, E,37.55448763, N,0.319 m,4.076 m,18.8785,,211413.015,550559.413,,,,,
22,127.1291644, E,37.55449035, N,0.2622 m,4.395 m,17.1814,,211413.118,550559.715,,,,,
23,127.1291653, E,37.55449261, N,0.2419 m,4.657 m,10.6776,,211413.195,550559.966,,,,,
24,127.1291658, E,37.55449475, N,0.3758 m,4.899 m,11.474,,211413.239,550560.203,,,,,
25,127.1291666, E,37.55449807, N,0.3433 m,5.275 m,20.021,,211413.314,550560.572,,,,,
26,127.129168, E,37.55450097, N,0.359 m,5.618 m,18.8739,,211413.431,550560.895,,,,,
27,127.1291693, E,37.55450403, N,0.3637 m,5.977 m,16.7348,,211413.546,550561.234,,,,,
28,127.1291705, E,37.55450717, N,0.3602 m,6.341 m,12.9031,,211413.651,550561.583,,,,,
29,127.1291714, E,37.55451034, N,0.377 m,6.701 m,18.8567,,211413.73,550561.934,,,,,
30,127.1291728, E,37.55451355, N,0.3882 m,7.078 m,13.9105,,211413.852,550562.291,,,,,
31,127.1291738, E,37.55451695, N,0.4015 m,7.467 m,21.3503,,211413.945,550562.668,,,,,
32,127.1291755, E,37.55452031, N,0.3994 m,7.868 m,16.6994,,211414.09,550563.042,,,,,
33,127.1291768, E,37.55452376, N,0.3969 m,8.267 m,13.5774,,211414.205,550563.425,,,,,
34,127.1291778, E,37.55452724, N,0.4195 m,8.664 m,18.9453,,211414.297,550563.811,,,,,
35,127.1291794, E,37.55453081, N,0.3898 m,9.084 m,11.0593,,211414.433,550564.208,,,,,
36,127.1291802, E,37.55453426, N,0.4578 m,9.474 m,21.9403,,211414.507,550564.59,,,,,
37,127.1291821, E,37.55453808, N,0.3379 m,9.931 m,12.67,,211414.678,550565.015,,,,,
38,127.129183, E,37.55454105, N,0.4161 m,10.269 m,14.1233,,211414.751,550565.345,,,,,
39,127.1291841, E,37.55454469, N,0.4371 m,10.685 m,15.412,,211414.852,550565.749,,,,,
40,127.1291854, E,37.55454849, N,0.562 m,11.122 m,14.5634,,211414.968,550566.17,,,,,
