Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
85,127.1291122, E,37.55475414, N,0.732 m,34.163 m,306.6859,,211408.465,550588.986,,,,,
86,127.1291056, E,37.55475808, N,0.734 m,34.895 m,305.7689,,211407.877,550589.423,,,,,
87,127.1290988, E,37.55476194, N,0.765 m,35.629 m,301.851,,211407.281,550589.851,,,,,
88,127.1290915, E,37.55476558, N,0.761 m,36.394 m,304.2945,,211406.631,550590.253,,,,,
89,127.1290844, E,37.55476944, N,0.776 m,37.155 m,301.3614,,211406.001,550590.681,,,,,
90,127.1290769, E,37.55477308, N,0.779 m,37.931 m,300.513,,211405.338,550591.084,,,,,
91,127.1290693, E,37.55477664, N,0.8 m,38.71 m,294.2243,,211404.667,550591.479,,,,,
92,127.129061, E,37.5547796, N,0.788 m,39.51 m,295.9618,,211403.937,550591.806,,,,,
93,127.129053, E,37.55478271, N,0.77 m,40.298 m,295.2466,,211403.227,550592.15,,,,,
94,127.1290451, E,37.55478567, N,0.806 m,41.068 m,294.2859,,211402.531,550592.478,,,,,
95,127.1290368, E,37.55478866, N,0.79 m,41.875 m,282.6563,,211401.795,550592.808,,,,,
96,127.1290281, E,37.55479022, N,0.837 m,42.664 m,284.0104,,211401.024,550592.98,,,,,
97,127.1290189, E,37.55479204, N,0.802 m,43.501 m,283.2419,,211400.212,550593.182,,,,,
98,127.12901, E,37.5547937, N,0.831 m,44.303 m,282.325,,211399.432,550593.364,,,,,
99,127.1290009, E,37.5547953, N,0.835 m,45.134 m,277.873,,211398.62,550593.541,,,,,
100,127.1289915, E,37.55479633, N,0.804 m,45.969 m,279.541,,211397.792,550593.654,,,,,
101,127.1289825, E,37.55479753, N,0.807 m,46.773 m,279.5043,,211396.999,550593.786,,,,,
102,127.1289735, E,37.55479873, N,0.826 m,47.58 m,273.5733,,211396.202,550593.918,,,,,
103,127.1289642, E,37.55479919, N,0.845 m,48.407 m,273.4952,,211395.378,550593.969,,,,,
104,127.1289546, E,37.55479966, N,0.835 m,49.252 m,272.6714,,211394.534,550594.019,,,,,
105,127.1289452, E,37.55480001, N,0.825 m,50.086 m,270.0786,,211393.7,550594.057,,,,,
106,127.1289359, E,37.55480002, N,0.864 m,50.911 m,273.0036,,211392.876,550594.057,,,,,
107,127.1289261, E,37.55480042, N,0.844 m,51.775 m,271.7884,,211392.013,550594.101,,,,,
108,127.1289166, E,37.55480066, N,0.872 m,52.618 m,269.6649,,211391.17,550594.126,,,,,
109,127.1289067, E,37.55480062, N,0.89 m,53.49 m,274.2492,,211390.298,550594.12,,,,,
110,127.1288966, E,37.55480121, N,0.857 m,54.381 m,272.1841,,211389.41,550594.184,,,,,
111,127.128887, E,37.5548015, N,0.901 m,55.237 m,271.6808,,211388.554,550594.216,,,,,
112,127.1288768, E,37.55480174, N,0.875 m,56.138 m,269.6664,,211387.654,550594.241,,,,,
113,127.1288669, E,37.5548017, N,0.885 m,57.013 m,271.3018,,211386.779,550594.235,,,,,
114,127.1288569, E,37.55480188, N,0.875 m,57.897 m,270.4907,,211385.894,550594.254,,,,,
115,127.128847, E,37.55480195, N,0.869 m,58.772 m,269.6634,,211385.019,550594.26,,,,,
116,127.1288371, E,37.5548019, N,0.91 m,59.641 m,270.8715,,211384.151,550594.254,,,,,
117,127.1288268, E,37.55480202, N,0.875 m,60.551 m,270.9029,,211383.241,550594.266,,,,,
118,127.1288169, E,37.55480215, N,0.932 m,61.426 m,270.0785,,211382.366,550594.279,,,,,
119,127.1288064, E,37.55480216, N,0.938 m,62.357 m,270.463,,211381.434,550594.279,,,,,
120,127.1287958, E,37.55480223, N,0.885 m,63.295 m,271.3017,,211380.497,550594.285,,,,,
121,127.1287858, E,37.55480241, N,0.932 m,64.18 m,270.0785,,211379.612,550594.304,,,,,
122,127.1287752, E,37.55480242, N,0.935 m,65.112 m,269.3069,,211378.68,550594.304,,,,,
123,127.1287646, E,37.55480232, N,0.888 m,66.046 m,269.6721,,211377.746,550594.291,,,,,
124,127.1287546, E,37.55480227, N,0.913 m,66.934 m,269.6833,,211376.858,550594.285,,,,,
125,127.1287443, E,37.55480223, N,0.913 m,67.847 m,269.2882,,211375.945,550594.279,,,,,
126,127.1287339, E,37.55480213, N,0.958 m,68.76 m,270.4283,,211375.033,550594.266,,,,,
127,127.1287231, E,37.55480219, N,0.988 m,69.718 m,269.7135,,211374.074,550594.272,,,,,
128,127.1287119, E,37.55480215, N,0.923 m,70.706 m,272.8141,,211373.086,550594.266,,,,,
129,127.1287015, E,37.55480255, N,0.963 m,71.63 m,270.8274,,211372.164,550594.31,,,,,
130,127.1286906, E,37.55480268, N,0.969 m,72.593 m,270.0784,,211371.201,550594.322,,,,,
131,127.1286796, E,37.55480269, N,0.982 m,73.562 m,270.4457,,211370.231,550594.322,,,,,
132,127.1286685, E,37.55480276, N,1.007 m,74.544 m,270.4365,,211369.249,550594.329,,,,,
133,127.1286571, E,37.55480283, N,---,75.551 m,---,211368.242,550594.335,,,,,,
