Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291009, E,37.554313, N,0.725 m,---,18.5136,,211407.536,550540.023,,,car,은색, 2-1
2,127.1291035, E,37.55431919, N,0.777 m,0.725 m,15.7209,,211407.765,550540.711,,,,,
3,127.1291059, E,37.55432593, N,0.714 m,1.502 m,18.3871,,211407.974,550541.459,,,,,
4,127.1291085, E,37.55433204, N,0.738 m,2.216 m,16.5555,,211408.199,550542.137,,,,,
5,127.1291109, E,37.55433841, N,0.673 m,2.955 m,15.5573,,211408.408,550542.846,,,,,
6,127.1291129, E,37.55434425, N,0.656 m,3.627 m,16.8613,,211408.588,550543.494,,,,,
7,127.129115, E,37.55434991, N,0.648 m,4.284 m,17.5378,,211408.777,550544.122,,,,,
8,127.1291173, E,37.55435548, N,0.666 m,4.932 m,16.6135,,211408.972,550544.74,,,,,
9,127.1291194, E,37.55436123, N,0.612 m,5.598 m,16.127,,211409.161,550545.379,,,,,
10,127.1291213, E,37.55436653, N,0.634 m,6.21 m,16.519,,211409.33,550545.967,,,,,
11,127.1291234, E,37.554372, N,0.615 m,6.844 m,17.0448,,211409.51,550546.575,,,,,
12,127.1291254, E,37.5543773, N,0.634 m,7.459 m,16.519,,211409.689,550547.164,,,,,
13,127.1291275, E,37.55438278, N,0.571 m,8.093 m,16.2988,,211409.869,550547.772,,,,,
14,127.1291293, E,37.55438772, N,0.62 m,8.665 m,18.3678,,211410.028,550548.32,,,,,
15,127.1291315, E,37.55439302, N,0.618 m,9.284 m,17.929,,211410.223,550548.909,,,,,
16,127.1291336, E,37.55439832, N,0.58 m,9.902 m,16.7513,,211410.412,550549.497,,,,,
17,127.1291355, E,37.55440333, N,0.576 m,10.483 m,16.8412,,211410.579,550550.053,,,,,
18,127.1291374, E,37.5544083, N,0.608 m,11.059 m,15.938,,211410.745,550550.605,,,,,
19,127.1291393, E,37.55441356, N,0.579 m,11.667 m,15.3915,,211410.911,550551.19,,,,,
20,127.129141, E,37.55441859, N,0.585 m,12.246 m,15.2196,,211411.064,550551.748,,,,,
21,127.1291428, E,37.55442368, N,0.577 m,12.832 m,14.755,,211411.217,550552.313,,,,,
22,127.1291445, E,37.55442871, N,0.558 m,13.409 m,15.2739,,211411.363,550552.872,,,,,
23,127.1291461, E,37.55443357, N,0.542 m,13.967 m,14.2854,,211411.51,550553.41,,,,,
24,127.1291476, E,37.5544383, N,0.516 m,14.509 m,15.0101,,211411.643,550553.936,,,,,
25,127.1291491, E,37.55444279, N,0.513 m,15.025 m,13.9303,,211411.776,550554.434,,,,,
26,127.1291505, E,37.55444727, N,0.4959 m,15.537 m,13.0733,,211411.898,550554.932,,,,,
27,127.1291518, E,37.55445162, N,0.4418 m,16.033 m,14.6995,,211412.01,550555.415,,,,,
28,127.1291531, E,37.55445547, N,0.4621 m,16.475 m,15.2327,,211412.121,550555.843,,,,,
29,127.1291544, E,37.55445949, N,0.4124 m,16.937 m,14.428,,211412.242,550556.289,,,,,
30,127.1291556, E,37.55446309, N,0.4711 m,17.35 m,14.9373,,211412.344,550556.688,,,,,
31,127.129157, E,37.55446719, N,0.4203 m,17.821 m,13.5005,,211412.465,550557.144,,,,,
32,127.1291581, E,37.55447087, N,0.4034 m,18.241 m,14.7551,,211412.563,550557.552,,,,,
33,127.1291593, E,37.55447439, N,0.4395 m,18.645 m,13.5273,,211412.665,550557.943,,,,,
34,127.1291604, E,37.55447824, N,0.4113 m,19.084 m,13.801,,211412.767,550558.37,,,,,
35,127.1291615, E,37.55448184, N,0.4059 m,19.495 m,16.0241,,211412.865,550558.77,,,,,
36,127.1291628, E,37.55448535, N,0.397 m,19.901 m,16.3925,,211412.976,550559.16,,,,,
37,127.1291641, E,37.55448878, N,0.4174 m,20.298 m,16.9001,,211413.088,550559.541,,,,,
38,127.1291654, E,37.55449238, N,0.4294 m,20.716 m,13.2127,,211413.209,550559.941,,,,,
39,127.1291666, E,37.55449615, N,0.4148 m,21.145 m,15.6715,,211413.306,550560.359,,,,,
40,127.1291678, E,37.55449975, N,0.4264 m,21.56 m,11.3886,,211413.418,550560.758,,,,,
41,127.1291688, E,37.55450351, N,0.4193 m,21.986 m,12.8829,,211413.501,550561.177,,,,,
42,127.1291698, E,37.5545072, N,0.4203 m,22.406 m,13.5005,,211413.594,550561.585,,,,,
43,127.1291709, E,37.55451088, N,0.4688 m,22.826 m,13.8395,,211413.692,550561.994,,,,,
44,127.1291722, E,37.55451498, N,0.4915 m,23.295 m,13.8585,,211413.803,550562.45,,,,,
45,127.1291735, E,37.55451928, N,0.501 m,23.786 m,13.0314,,211413.92,550562.927,,,,,
46,127.1291748, E,37.55452367, N,0.532 m,24.287 m,13.6051,,211414.033,550563.415,,,,,
47,127.1291762, E,37.55452833, N,0.556 m,24.819 m,13.2616,,211414.157,550563.932,,,,,
48,127.1291777, E,37.55453321, N,0.603 m,25.375 m,13.89,,211414.284,550564.474,,,,,
49,127.1291793, E,37.55453848, N,0.596 m,25.978 m,13.0909,,211414.428,550565.059,,,,,
