Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1286926, E,37.55480012, N,0.7 m,---,84.0553,,211371.379,550594.039,,,car,흰색, 2-1
2,127.1287005, E,37.55480077, N,0.752 m,0.7 m,90.813,,211372.075,550594.112,,,,,
3,127.128709, E,37.55480068, N,0.733 m,1.452 m,90.0785,,211372.827,550594.102,,,,,
4,127.1287173, E,37.55480067, N,0.713 m,2.184 m,88.5303,,211373.559,550594.102,,,,,
5,127.1287253, E,37.55480083, N,0.729 m,2.898 m,87.112,,211374.272,550594.122,,,,,
6,127.1287336, E,37.55480116, N,0.687 m,3.627 m,88.3771,,211375,550594.159,,,,,
7,127.1287413, E,37.55480134, N,0.697 m,4.314 m,87.8437,,211375.687,550594.18,,,,,
8,127.1287492, E,37.55480157, N,0.708 m,5.011 m,87.8759,,211376.384,550594.207,,,,,
9,127.1287572, E,37.55480181, N,0.721 m,5.719 m,89.538,,211377.091,550594.234,,,,,
10,127.1287654, E,37.55480186, N,0.714 m,6.439 m,89.5328,,211377.812,550594.241,,,,,
11,127.1287735, E,37.55480191, N,0.68 m,7.153 m,87.7879,,211378.526,550594.248,,,,,
12,127.1287812, E,37.55480215, N,0.694 m,7.834 m,88.9552,,211379.206,550594.275,,,,,
13,127.128789, E,37.55480227, N,0.714 m,8.527 m,88.9873,,211379.899,550594.288,,,,,
14,127.1287971, E,37.55480238, N,0.622 m,9.241 m,90.0785,,211380.613,550594.302,,,,,
15,127.1288041, E,37.55480237, N,0.68 m,9.863 m,88.9327,,211381.235,550594.302,,,,,
16,127.1288118, E,37.55480249, N,0.66 m,10.543 m,88.8973,,211381.915,550594.316,,,,,
17,127.1288193, E,37.5548026, N,0.728 m,11.203 m,90.614,,211382.574,550594.329,,,,,
18,127.1288275, E,37.55480253, N,0.653 m,11.931 m,90.0785,,211383.302,550594.322,,,,,
19,127.1288349, E,37.55480252, N,0.63 m,12.583 m,91.1907,,211383.955,550594.322,,,,,
20,127.128842, E,37.5548024, N,0.755 m,13.213 m,89.3043,,211384.584,550594.31,,,,,
21,127.1288506, E,37.55480249, N,0.622 m,13.968 m,90.0785,,211385.339,550594.32,,,,,
22,127.1288576, E,37.55480248, N,0.694 m,14.59 m,89.236,,211385.961,550594.32,,,,,
23,127.1288655, E,37.55480256, N,0.671 m,15.284 m,86.5927,,211386.655,550594.331,,,,,
24,127.128873, E,37.55480292, N,0.736 m,15.955 m,86.106,,211387.324,550594.371,,,,,
25,127.1288814, E,37.55480337, N,0.618 m,16.691 m,86.2959,,211388.059,550594.422,,,,,
26,127.1288883, E,37.55480373, N,0.633 m,17.309 m,88.2309,,211388.676,550594.463,,,,,
27,127.1288955, E,37.55480391, N,0.707 m,17.942 m,84.2857,,211389.308,550594.484,,,,,
28,127.1289035, E,37.55480454, N,0.655 m,18.649 m,85.6114,,211390.012,550594.555,,,,,
29,127.1289108, E,37.55480499, N,0.695 m,19.304 m,85.8732,,211390.664,550594.606,,,,,
30,127.1289187, E,37.55480544, N,0.684 m,19.999 m,88.3688,,211391.358,550594.657,,,,,
31,127.1289264, E,37.55480562, N,0.637 m,20.683 m,90.0786,,211392.041,550594.677,,,,,
32,127.1289336, E,37.55480561, N,0.664 m,21.32 m,86.5571,,211392.679,550594.677,,,,,
