Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291007, E,37.55431552, N,0.2502 m,---,15.7209,,211407.516,550540.303,,,car,희색, 2-1
2,127.1291015, E,37.55431769, N,0.2685 m,0.2502 m,21.1161,,211407.584,550540.544,,,,,
3,127.1291026, E,37.55431994, N,0.397 m,0.519 m,5.6509,,211407.68,550540.795,,,,,
4,127.129103, E,37.5543235, N,0.2256 m,0.916 m,20.0617,,211407.718,550541.19,,,,,
5,127.1291039, E,37.55432541, N,0.29 m,1.141 m,15.5008,,211407.796,550541.402,,,,,
6,127.1291048, E,37.55432793, N,0.3048 m,1.431 m,18.5136,,211407.873,550541.681,,,,,
7,127.1291059, E,37.55433053, N,0.317 m,1.736 m,19.6153,,211407.969,550541.97,,,,,
8,127.1291071, E,37.55433323, N,0.3261 m,2.053 m,19.049,,211408.075,550542.269,,,,,
9,127.1291083, E,37.554336, N,0.3386 m,2.379 m,4.9778,,211408.181,550542.578,,,,,
10,127.1291086, E,37.55433904, N,0.3536 m,2.718 m,17.5258,,211408.21,550542.915,,,,,
11,127.1291098, E,37.55434208, N,0.2924 m,3.071 m,12.8959,,211408.316,550543.252,,,,,
12,127.1291106, E,37.55434465, N,0.4314 m,3.364 m,24.1783,,211408.381,550543.537,,,,,
13,127.1291126, E,37.55434819, N,0.3121 m,3.795 m,13.4711,,211408.557,550543.931,,,,,
14,127.1291134, E,37.55435093, N,0.4892 m,4.107 m,19.049,,211408.629,550544.235,,,,,
15,127.1291152, E,37.5543551, N,0.3999 m,4.597 m,12.6075,,211408.788,550544.697,,,,,
16,127.1291162, E,37.55435861, N,0.4173 m,4.997 m,14.1149,,211408.875,550545.088,,,,,
17,127.1291173, E,37.55436226, N,0.3476 m,5.414 m,17.0061,,211408.976,550545.493,,,,,
18,127.1291185, E,37.55436525, N,0.4321 m,5.761 m,13.185,,211409.078,550545.825,,,,,
19,127.1291196, E,37.55436904, N,0.3795 m,6.194 m,17.8233,,211409.176,550546.246,,,,,
20,127.1291209, E,37.5543723, N,0.3614 m,6.573 m,16.3388,,211409.291,550546.607,,,,,
21,127.1291221, E,37.55437542, N,0.4595 m,6.934 m,12.803,,211409.392,550546.954,,,,,
22,127.1291232, E,37.55437946, N,0.3753 m,7.394 m,15.7209,,211409.494,550547.403,,,,,
23,127.1291244, E,37.55438272, N,0.3933 m,7.769 m,17.1814,,211409.595,550547.764,,,,,
24,127.1291257, E,37.5543861, N,0.439 m,8.163 m,17.3201,,211409.71,550548.14,,,,,
25,127.1291272, E,37.55438988, N,0.3841 m,8.602 m,19.8775,,211409.841,550548.559,,,,,
26,127.1291286, E,37.55439313, N,0.4349 m,8.986 m,15.5008,,211409.971,550548.921,,,,,
27,127.1291299, E,37.55439691, N,0.3841 m,9.421 m,19.8775,,211410.086,550549.34,,,,,
28,127.1291314, E,37.55440016, N,0.4115 m,9.805 m,18.5136,,211410.216,550549.701,,,,,
29,127.1291329, E,37.55440368, N,0.4281 m,10.216 m,11.768,,211410.347,550550.092,,,,,
30,127.1291339, E,37.55440745, N,0.3978 m,10.644 m,19.1721,,211410.433,550550.511,,,,,
31,127.1291354, E,37.55441084, N,0.4568 m,11.042 m,12.673,,211410.563,550550.887,,,,,
32,127.1291365, E,37.55441486, N,0.4147 m,11.499 m,12.6075,,211410.663,550551.333,,,,,
33,127.1291375, E,37.5544185, N,0.4551 m,11.914 m,13.1339,,211410.753,550551.737,,,,,
34,127.1291387, E,37.55442249, N,0.4105 m,12.369 m,17.3792,,211410.856,550552.181,,,,,
35,127.1291401, E,37.55442602, N,0.4528 m,12.779 m,15.2981,,211410.978,550552.573,,,,,
36,127.1291414, E,37.55442996, N,0.4332 m,13.232 m,20.9331,,211411.097,550553.01,,,,,
37,127.1291432, E,37.55443361, N,0.4634 m,13.665 m,17.0062,,211411.251,550553.415,,,,,
38,127.1291447, E,37.5544376, N,0.515 m,14.129 m,17.4966,,211411.386,550553.858,,,,,
39,127.1291465, E,37.55444203, N,0.4349 m,14.644 m,12.8829,,211411.54,550554.349,,,,,
40,127.1291476, E,37.55444585, N,0.4877 m,15.079 m,18.5136,,211411.637,550554.774,,,,,
41,127.1291493, E,37.55445001, N,0.4457 m,15.566 m,21.6499,,211411.791,550555.236,,,,,
42,127.1291512, E,37.55445374, N,0.531 m,16.012 m,15.8812,,211411.955,550555.651,,,,,
43,127.1291528, E,37.55445834, N,0.5 m,16.543 m,15.7209,,211412.099,550556.161,,,,,
44,127.1291544, E,37.55446268, N,0.4818 m,17.043 m,20.7974,,211412.234,550556.643,,,,,
45,127.1291563, E,37.55446674, N,0.524 m,17.525 m,19.4018,,211412.405,550557.094,,,,,
46,127.1291583, E,37.5544712, N,0.551 m,18.049 m,11.5197,,211412.578,550557.589,,,,,
47,127.1291595, E,37.55447606, N,0.504 m,18.6 m,17.1277,,211412.687,550558.128,,,,,
48,127.1291612, E,37.5544804, N,0.573 m,19.104 m,19.7325,,211412.835,550558.61,,,,,
49,127.1291634, E,37.55448526, N,0.565 m,19.677 m,17.2772,,211413.028,550559.15,,,,,
50,127.1291653, E,37.55449012, N,0.575 m,20.242 m,13.6491,,211413.195,550559.69,,,,,
51,127.1291668, E,37.55449516, N,0.593 m,20.817 m,19.6907,,211413.33,550560.249,,,,,
52,127.1291691, E,37.55450019, N,0.591 m,21.411 m,14.5684,,211413.529,550560.808,,,,,
53,127.1291708, E,37.55450534, N,0.575 m,22.002 m,16.2877,,211413.677,550561.38,,,,,
54,127.1291726, E,37.55451032, N,0.593 m,22.577 m,17.7288,,211413.837,550561.932,,,,,
55,127.1291746, E,37.55451541, N,0.542 m,23.17 m,13.7856,,211414.017,550562.498,,,,,
56,127.1291761, E,37.55452016, N,0.585 m,23.713 m,19.3093,,211414.146,550563.025,,,,,
57,127.1291783, E,37.55452513, N,0.583 m,24.298 m,14.1149,,211414.339,550563.577,,,,,
58,127.1291799, E,37.55453023, N,0.578 m,24.881 m,14.8871,,211414.48,550564.143,,,,,
59,127.1291816, E,37.55453526, N,0.614 m,25.459 m,13.3879,,211414.628,550564.702,,,,,
60,127.1291832, E,37.55454064, N,0.563 m,26.073 m,16.6527,,211414.769,550565.299,,,,,
61,127.129185, E,37.5545455, N,0.586 m,26.636 m,10.9079,,211414.93,550565.839,,,,,
62,127.1291863, E,37.55455069, N,0.4524 m,27.222 m,13.6972,,211415.04,550566.415,,,,,
63,127.1291875, E,37.55455465, N,0.58 m,27.675 m,12.4861,,211415.146,550566.854,,,,,
64,127.1291889, E,37.55455975, N,0.621 m,28.255 m,13.8104,,211415.271,550567.421,,,,,
65,127.1291906, E,37.55456518, N,0.586 m,28.875 m,10.78,,211415.418,550568.024,,,,,
66,127.1291918, E,37.55457037, N,0.621 m,29.461 m,9.9535,,211415.527,550568.599,,,,,
67,127.129193, E,37.55457588, N,0.554 m,30.082 m,8.54,,211415.634,550569.211,,,,,
68,127.129194, E,37.55458082, N,0.558 m,30.637 m,358.4488,,211415.715,550569.76,,,,,
69,127.1291938, E,37.55458584, N,0.589 m,31.194 m,7.3677,,211415.699,550570.317,,,,,
70,127.1291946, E,37.55459111, N,0.552 m,31.784 m,6.4449,,211415.774,550570.902,,,,,
71,127.1291953, E,37.55459605, N,0.588 m,32.336 m,6.053,,211415.835,550571.45,,,,,
72,127.1291961, E,37.55460132, N,0.567 m,32.924 m,2.5981,,211415.897,550572.035,,,,,
73,127.1291963, E,37.55460642, N,0.562 m,33.491 m,359.848,,211415.921,550572.602,,,,,
74,127.1291963, E,37.55461149, N,0.603 m,34.053 m,359.4326,,211415.919,550573.164,,,,,
75,127.1291963, E,37.55461692, N,0.586 m,34.656 m,353.0942,,211415.912,550573.767,,,,,
76,127.1291955, E,37.55462216, N,0.558 m,35.242 m,358.9144,,211415.841,550574.348,,,,,
77,127.1291953, E,37.55462718, N,0.603 m,35.799 m,0.2904,,211415.83,550574.906,,,,,
78,127.1291954, E,37.55463261, N,0.608 m,36.402 m,350.3776,,211415.832,550575.508,,,,,
79,127.1291942, E,37.55463801, N,0.57 m,37.009 m,347.55,,211415.73,550576.107,,,,,
80,127.1291928, E,37.55464302, N,0.56 m,37.579 m,349.5873,,211415.606,550576.664,,,,,
81,127.1291917, E,37.55464799, N,0.558 m,38.14 m,350.6165,,211415.504,550577.214,,,,,
82,127.1291907, E,37.55465295, N,0.534 m,38.698 m,346.8383,,211415.412,550577.765,,,,,
83,127.1291893, E,37.55465764, N,0.557 m,39.232 m,346.2972,,211415.29,550578.285,,,,,
84,127.1291878, E,37.55466251, N,0.599 m,39.789 m,346.2793,,211415.157,550578.826,,,,,
85,127.1291862, E,37.55466775, N,0.534 m,40.387 m,342.8554,,211415.014,550579.407,,,,,
86,127.1291844, E,37.55467235, N,0.568 m,40.921 m,342.2949,,211414.856,550579.917,,,,,
87,127.1291824, E,37.55467722, N,0.542 m,41.489 m,343.6893,,211414.683,550580.457,,,,,
88,127.1291807, E,37.55468191, N,0.542 m,42.031 m,343.6893,,211414.53,550580.978,,,,,
89,127.129179, E,37.55468659, N,0.524 m,42.573 m,333.5138,,211414.377,550581.498,,,,,
90,127.1291764, E,37.55469082, N,0.519 m,43.098 m,337.5456,,211414.143,550581.967,,,,,
91,127.1291741, E,37.55469515, N,0.598 m,43.617 m,330.4551,,211413.944,550582.446,,,,,
92,127.1291708, E,37.55469984, N,0.4972 m,44.215 m,334.565,,211413.648,550582.966,,,,,
93,127.1291684, E,37.55470388, N,0.571 m,44.712 m,331.2232,,211413.434,550583.415,,,,,
94,127.1291652, E,37.55470839, N,0.527 m,45.283 m,335.3426,,211413.158,550583.915,,,,,
95,127.1291628, E,37.5547127, N,0.525 m,45.809 m,336.0033,,211412.938,550584.393,,,,,
96,127.1291603, E,37.55471702, N,0.529 m,46.334 m,332.526,,211412.724,550584.872,,,,,
97,127.1291576, E,37.55472125, N,0.509 m,46.864 m,327.3436,,211412.479,550585.342,,,,,
98,127.1291545, E,37.55472511, N,0.537 m,47.373 m,326.6903,,211412.204,550585.77,,,,,
