Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
55,127.129153, E,37.55472303, N,0.752 m,51.504 m,325.5703,,211412.07,550585.539,,,,,
56,127.1291481, E,37.55472862, N,0.775 m,52.256 m,321.3743,,211411.644,550586.159,,,,,
57,127.1291427, E,37.55473408, N,0.735 m,53.031 m,320.428,,211411.159,550586.763,,,,,
58,127.1291374, E,37.55473918, N,0.718 m,53.766 m,316.3907,,211410.69,550587.329,,,,,
59,127.1291318, E,37.55474386, N,0.737 m,54.484 m,316.5695,,211410.194,550587.848,,,,,
60,127.129126, E,37.55474869, N,0.767 m,55.221 m,313.4423,,211409.687,550588.383,,,,,
61,127.1291197, E,37.55475344, N,0.757 m,55.988 m,313.4185,,211409.129,550588.91,,,,,
62,127.1291135, E,37.55475813, N,0.744 m,56.745 m,311.0683,,211408.579,550589.429,,,,,
63,127.1291072, E,37.55476253, N,0.698 m,57.489 m,305.3576,,211408.017,550589.917,,,,,
64,127.1291007, E,37.55476617, N,0.774 m,58.187 m,309.1866,,211407.447,550590.32,,,,,
65,127.1290939, E,37.55477058, N,0.774 m,58.961 m,304.8828,,211406.847,550590.808,,,,,
66,127.1290867, E,37.55477456, N,0.725 m,59.735 m,298.8359,,211406.211,550591.25,,,,,
67,127.1290796, E,37.55477771, N,0.743 m,60.46 m,302.9397,,211405.576,550591.599,,,,,
68,127.1290725, E,37.55478135, N,0.773 m,61.202 m,298.8267,,211404.952,550592.002,,,,,
69,127.1290648, E,37.55478471, N,0.738 m,61.976 m,291.6566,,211404.274,550592.374,,,,,
70,127.1290571, E,37.55478716, N,0.787 m,62.713 m,297.6533,,211403.588,550592.645,,,,,
71,127.1290492, E,37.55479045, N,0.78 m,63.5 m,294.7347,,211402.891,550593.009,,,,,
72,127.1290412, E,37.5547934, N,0.767 m,64.28 m,290.1607,,211402.182,550593.335,,,,,
73,127.129033, E,37.55479578, N,0.831 m,65.048 m,281.9123,,211401.461,550593.598,,,,,
74,127.1290238, E,37.55479732, N,0.771 m,65.879 m,293.1639,,211400.647,550593.769,,,,,
75,127.1290158, E,37.55480006, N,0.773 m,66.65 m,283.4179,,211399.938,550594.071,,,,,
76,127.1290073, E,37.55480167, N,0.798 m,67.422 m,281.2795,,211399.186,550594.249,,,,,
77,127.1289984, E,37.55480308, N,0.776 m,68.22 m,280.4347,,211398.404,550594.404,,,,,
78,127.1289898, E,37.55480434, N,0.785 m,68.996 m,280.8894,,211397.64,550594.543,,,,,
79,127.1289811, E,37.55480568, N,0.788 m,69.781 m,283.1578,,211396.869,550594.691,,,,,
80,127.1289724, E,37.5548073, N,0.819 m,70.569 m,280.432,,211396.102,550594.869,,,,,
81,127.1289633, E,37.55480863, N,0.827 m,71.388 m,276.5375,,211395.296,550595.016,,,,,
82,127.128954, E,37.55480948, N,0.84 m,72.215 m,274.8423,,211394.475,550595.109,,,,,
83,127.1289445, E,37.55481012, N,0.824 m,73.054 m,274.9317,,211393.638,550595.179,,,,,
84,127.1289352, E,37.55481076, N,0.864 m,73.879 m,275.7381,,211392.816,550595.249,,,,,
85,127.1289255, E,37.55481154, N,0.835 m,74.743 m,278.6225,,211391.956,550595.334,,,,,
86,127.1289161, E,37.55481266, N,0.871 m,75.578 m,274.6729,,211391.131,550595.458,,,,,
87,127.1289063, E,37.5548133, N,0.864 m,76.448 m,275.2265,,211390.263,550595.528,,,,,
88,127.1288966, E,37.55481401, N,0.885 m,77.312 m,273.0914,,211389.403,550595.605,,,,,
89,127.1288866, E,37.55481444, N,0.889 m,78.197 m,273.0782,,211388.519,550595.652,,,,,
90,127.1288765, E,37.55481487, N,0.868 m,79.085 m,268.5442,,211387.632,550595.698,,,,,
91,127.1288667, E,37.55481467, N,0.916 m,79.954 m,273.4735,,211386.764,550595.675,,,,,
92,127.1288564, E,37.55481517, N,0.868 m,80.87 m,269.567,,211385.85,550595.729,,,,,
93,127.1288466, E,37.55481511, N,0.902 m,81.738 m,274.515,,211384.982,550595.721,,,,,
94,127.1288364, E,37.55481575, N,0.953 m,82.639 m,270.5443,,211384.083,550595.791,,,,,
95,127.1288256, E,37.55481583, N,0.892 m,83.592 m,272.5681,,211383.13,550595.799,,,,,
96,127.1288155, E,37.55481619, N,0.918 m,84.484 m,270.562,,211382.238,550595.838,,,,,
97,127.1288051, E,37.55481628, N,0.934 m,85.403 m,269.603,,211381.32,550595.845,,,,,
98,127.1287945, E,37.55481622, N,0.976 m,86.337 m,270.0785,,211380.386,550595.838,,,,,
99,127.1287835, E,37.55481623, N,0.973 m,87.313 m,272.1321,,211379.41,550595.838,,,,,
100,127.1287725, E,37.55481656, N,0.967 m,88.286 m,273.5259,,211378.437,550595.873,,,,,
101,127.1287616, E,37.55481709, N,0.977 m,89.253 m,271.4424,,211377.473,550595.931,,,,,
102,127.1287505, E,37.55481731, N,0.979 m,90.229 m,274.1641,,211376.496,550595.954,,,,,
103,127.1287395, E,37.55481795, N,1.023 m,91.208 m,271.3804,,211375.52,550596.024,,,,,
104,127.1287279, E,37.55481818, N,---,92.231 m,---,211374.497,550596.047,,,,,,
