Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1292204, E,37.55455899, N,0.0859 m,---,15.9201,,211418.058,550567.34,,,car,검정색,2-3
2,127.1292207, E,37.55455973, N,0.0868 m,0.0859 m,16.0241,,211418.081,550567.423,,,,,
3,127.129221, E,37.55456048, N,0.04548 m,0.1728 m,17.2406,,211418.105,550567.506,,,,,
4,127.1292211, E,37.55456088, N,0.03983 m,0.2182 m,12.4303,,211418.118,550567.55,,,,,
5,127.1292212, E,37.55456123, N,0.04547 m,0.2581 m,13.0733,,211418.127,550567.588,,,,,
6,127.1292213, E,37.55456163, N,0.0565 m,0.3035 m,13.2137,,211418.137,550567.633,,,,,
7,127.1292215, E,37.55456212, N,0.08 m,0.36 m,18.7623,,211418.15,550567.688,,,,,
8,127.1292218, E,37.5545628, N,0.0768 m,0.4401 m,11.1082,,211418.176,550567.764,,,,,
9,127.1292219, E,37.55456348, N,0.1123 m,0.517 m,11.9002,,211418.19,550567.839,,,,,
10,127.1292222, E,37.55456447, N,0.0893 m,0.629 m,13.3192,,211418.213,550567.949,,,,,
11,127.1292224, E,37.55456526, N,0.1134 m,0.718 m,14.428,,211418.234,550568.036,,,,,
12,127.1292228, E,37.55456625, N,0.0996 m,0.832 m,18.3974,,211418.262,550568.146,,,,,
13,127.1292231, E,37.5545671, N,0.1047 m,0.932 m,8.6787,,211418.293,550568.24,,,,,
14,127.1292233, E,37.55456803, N,0.1265 m,1.036 m,14.1149,,211418.309,550568.344,,,,,
15,127.1292236, E,37.55456914, N,0.0934 m,1.163 m,19.2577,,211418.339,550568.466,,,,,
16,127.129224, E,37.55456993, N,0.1269 m,1.256 m,25.0956,,211418.37,550568.555,,,,,
17,127.1292246, E,37.55457096, N,0.1132 m,1.383 m,17.4018,,211418.424,550568.67,,,,,
18,127.129225, E,37.55457194, N,0.1032 m,1.496 m,21.8801,,211418.457,550568.778,,,,,
19,127.1292254, E,37.5545728, N,0.1382 m,1.599 m,19.5187,,211418.496,550568.874,,,,,
20,127.1292259, E,37.55457398, N,0.1239 m,1.738 m,21.8801,,211418.542,550569.004,,,,,
21,127.1292265, E,37.55457501, N,0.1396 m,1.862 m,16.0241,,211418.588,550569.119,,,,,
