Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
82,127.1293493, E,37.55488347, N,0.652 m,36.518 m,17.7946,,211429.392,550603.369,,,,,
83,127.1293515, E,37.55488906, N,0.627 m,37.17 m,18.5137,,211429.59,550603.99,,,,,
84,127.1293538, E,37.55489442, N,0.696 m,37.797 m,17.3904,,211429.789,550604.585,,,,,
85,127.1293561, E,37.5549004, N,0.639 m,38.493 m,16.5557,,211429.996,550605.249,,,,,
86,127.1293582, E,37.55490592, N,0.642 m,39.132 m,12.905,,211430.177,550605.862,,,,,
87,127.1293598, E,37.55491155, N,0.613 m,39.773 m,13.5274,,211430.319,550606.488,,,,,
88,127.1293614, E,37.55491693, N,0.735 m,40.387 m,13.8697,,211430.462,550607.084,,,,,
89,127.1293634, E,37.55492335, N,0.646 m,41.121 m,15.5105,,211430.637,550607.798,,,,,
90,127.1293654, E,37.55492896, N,0.697 m,41.767 m,16.5737,,211430.809,550608.42,,,,,
91,127.1293676, E,37.55493498, N,0.658 m,42.464 m,17.2645,,211431.007,550609.088,,,,,
92,127.1293698, E,37.55494064, N,0.752 m,43.122 m,18.4356,,211431.201,550609.717,,,,,
93,127.1293725, E,37.55494707, N,0.685 m,43.874 m,18.8568,,211431.438,550610.431,,,,,
94,127.129375, E,37.55495291, N,0.702 m,44.559 m,16.1696,,211431.659,550611.079,,,,,
95,127.1293773, E,37.55495898, N,0.717 m,45.261 m,16.6291,,211431.853,550611.754,,,,,
96,127.1293796, E,37.55496517, N,0.752 m,45.978 m,15.0739,,211432.058,550612.441,,,,,
97,127.1293818, E,37.55497172, N,0.721 m,46.73 m,15.7409,,211432.252,550613.167,,,,,
98,127.129384, E,37.55497797, N,0.688 m,47.451 m,16.5064,,211432.447,550613.861,,,,,
99,127.1293862, E,37.55498391, N,0.741 m,48.139 m,17.6421,,211432.641,550614.521,,,,,
100,127.1293888, E,37.55499028, N,0.71 m,48.88 m,16.5274,,211432.865,550615.228,,,,,
101,127.129391, E,37.55499641, N,0.721 m,49.59 m,15.7409,,211433.066,550615.909,,,,,
102,127.1293933, E,37.55500266, N,0.735 m,50.311 m,15.9547,,211433.261,550616.603,,,,,
103,127.1293955, E,37.55500903, N,0.692 m,51.046 m,17.2407,,211433.462,550617.31,,,,,
104,127.1293979, E,37.55501498, N,0.71 m,51.738 m,16.5274,,211433.666,550617.971,,,,,
105,127.1294002, E,37.55502112, N,0.72 m,52.448 m,15.4924,,211433.867,550618.652,,,,,
106,127.1294023, E,37.55502737, N,0.636 m,53.168 m,16.0527,,211434.058,550619.346,,,,,
107,127.1294043, E,37.55503287, N,0.69 m,53.804 m,16.4683,,211434.233,550619.958,,,,,
108,127.1294065, E,37.55503883, N,0.661 m,54.494 m,13.7058,,211434.428,550620.619,,,,,
109,127.1294083, E,37.55504461, N,0.642 m,55.154 m,14.1151,,211434.583,550621.261,,,,,
110,127.1294101, E,37.55505022, N,0.623 m,55.796 m,14.5491,,211434.739,550621.884,,,,,
111,127.1294118, E,37.55505565, N,0.726 m,56.419 m,15.2329,,211434.895,550622.487,,,,,
112,127.129414, E,37.55506196, N,0.724 m,57.145 m,14.8615,,211435.084,550623.187,,,,,
113,127.1294161, E,37.55506827, N,0.727 m,57.869 m,15.6029,,211435.269,550623.888,,,,,
114,127.1294183, E,37.55507458, N,0.752 m,58.596 m,19.3339,,211435.464,550624.588,,,,,
115,127.1294211, E,37.55508097, N,0.748 m,59.348 m,18.278,,211435.712,550625.298,,,,,
116,127.1294238, E,37.55508737, N,0.708 m,60.096 m,16.0242,,211435.945,550626.009,,,,,
117,127.129426, E,37.5550935, N,0.775 m,60.804 m,17.6044,,211436.14,550626.69,,,,,
118,127.1294287, E,37.55510016, N,0.748 m,61.579 m,15.9219,,211436.373,550627.429,,,,,
119,127.129431, E,37.55510664, N,0.725 m,62.328 m,14.2083,,211436.578,550628.149,,,,,
120,127.129433, E,37.55511297, N,0.729 m,63.052 m,18.7555,,211436.755,550628.852,,,,,
121,127.1294356, E,37.55511919, N,0.748 m,63.781 m,15.9219,,211436.988,550629.542,,,,,
122,127.129438, E,37.55512568, N,0.73 m,64.53 m,16.339,,211437.192,550630.262,,,,,
123,127.1294403, E,37.55513199, N,0.751 m,65.259 m,16.6359,,211437.397,550630.963,,,,,
124,127.1294427, E,37.55513847, N,0.766 m,66.01 m,15.1744,,211437.611,550631.683,,,,,
125,127.129445, E,37.55514513, N,0.772 m,66.776 m,16.9163,,211437.81,550632.422,,,,,
126,127.1294475, E,37.55515179, N,0.79 m,67.549 m,13.602,,211438.034,550633.161,,,,,
127,127.1294496, E,37.55515871, N,0.811 m,68.339 m,18.6225,,211438.219,550633.93,,,,,
128,127.1294526, E,37.55516563, N,0.73 m,69.15 m,16.339,,211438.477,550634.698,,,,,
129,127.1294549, E,37.55517194, N,---,69.879 m,---,211438.681,550635.399,,,,,,
