Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291673, E,37.55450106, N,0.053 m,---,15.4549,,211413.375,550560.904,,,car,주황색, 2-1
2,127.1291675, E,37.55450152, N,0.03637 m,0.053 m,19.2209,,211413.389,550560.956,,,,,
3,127.1291676, E,37.55450183, N,0.0277 m,0.0894 m,15.5399,,211413.401,550560.99,,,,,
4,127.1291677, E,37.55450207, N,0.0753 m,0.1171 m,16.1817,,211413.408,550561.017,,,,,
5,127.129168, E,37.55450272, N,0.04401 m,0.1924 m,17.3445,,211413.429,550561.089,,,,,
6,127.1291681, E,37.5545031, N,0.0821 m,0.2364 m,16.7589,,211413.442,550561.131,,,,,
7,127.1291684, E,37.55450381, N,0.0888 m,0.3186 m,30.3351,,211413.466,550561.21,,,,,
8,127.1291689, E,37.5545045, N,0.1254 m,0.4073 m,28.0366,,211413.51,550561.286,,,,,
9,127.1291695, E,37.5545055, N,0.1332 m,0.533 m,21.0635,,211413.569,550561.397,,,,,
10,127.1291701, E,37.55450662, N,0.1484 m,0.666 m,12.6788,,211413.617,550561.521,,,,,
11,127.1291705, E,37.55450792, N,0.1709 m,0.814 m,20.501,,211413.649,550561.666,,,,,
12,127.1291711, E,37.55450937, N,0.1737 m,0.985 m,16.4386,,211413.709,550561.826,,,,,
13,127.1291717, E,37.55451087, N,0.1647 m,1.159 m,12.1734,,211413.758,550561.993,,,,,
14,127.1291721, E,37.55451232, N,0.1697 m,1.324 m,18.5136,,211413.792,550562.154,,,,,
15,127.1291727, E,37.55451377, N,0.1981 m,1.493 m,14.6529,,211413.846,550562.315,,,,,
16,127.1291733, E,37.55451549, N,0.2145 m,1.691 m,16.1647,,211413.896,550562.507,,,,,
17,127.1291739, E,37.55451735, N,0.2196 m,1.906 m,16.2989,,211413.955,550562.713,,,,,
18,127.1291746, E,37.55451925, N,0.2521 m,2.125 m,8.8249,,211414.017,550562.924,,,,,
19,127.1291751, E,37.55452149, N,0.2399 m,2.378 m,13.0047,,211414.055,550563.173,,,,,
20,127.1291757, E,37.5545236, N,0.2512 m,2.618 m,12.4178,,211414.109,550563.407,,,,,
21,127.1291763, E,37.55452581, N,0.3064 m,2.869 m,8.7158,,211414.162,550563.652,,,,,
22,127.1291768, E,37.55452854, N,0.2895 m,3.175 m,11.5374,,211414.208,550563.955,,,,,
23,127.1291775, E,37.55453109, N,0.2808 m,3.465 m,14.3046,,211414.266,550564.239,,,,,
24,127.1291783, E,37.55453355, N,0.3216 m,3.745 m,11.8574,,211414.335,550564.511,,,,,
25,127.129179, E,37.55453638, N,0.3237 m,4.067 m,12.3867,,211414.4,550564.826,,,,,
26,127.1291798, E,37.55453923, N,0.3338 m,4.391 m,11.0015,,211414.469,550565.142,,,,,
27,127.1291805, E,37.55454218, N,0.3557 m,4.725 m,14.1149,,211414.533,550565.47,,,,,
28,127.1291815, E,37.55454529, N,0.3487 m,5.08 m,13.4274,,211414.619,550565.815,,,,,
29,127.1291824, E,37.55454835, N,0.3418 m,5.429 m,12.712,,211414.699,550566.154,,,,,
30,127.1291833, E,37.55455135, N,0.3573 m,5.771 m,22.2111,,211414.774,550566.488,,,,,
31,127.1291848, E,37.55455433, N,0.3422 m,6.128 m,9.7521,,211414.909,550566.819,,,,,
32,127.1291854, E,37.55455737, N,0.3738 m,6.47 m,10.1207,,211414.966,550567.156,,,,,
33,127.1291862, E,37.55456069, N,0.3831 m,6.844 m,13.9759,,211415.032,550567.524,,,,,
34,127.1291872, E,37.55456404, N,0.3769 m,7.227 m,9.4452,,211415.124,550567.896,,,,,
35,127.1291879, E,37.55456739, N,0.3714 m,7.604 m,11.3886,,211415.185,550568.268,,,,,
36,127.1291888, E,37.55457067, N,0.3921 m,7.976 m,9.0805,,211415.258,550568.632,,,,,
37,127.1291895, E,37.55457416, N,0.3947 m,8.368 m,11.2795,,211415.319,550569.02,,,,,
38,127.1291903, E,37.55457764, N,0.3888 m,8.762 m,12.6075,,211415.396,550569.407,,,,,
39,127.1291913, E,37.55458106, N,0.346 m,9.151 m,12.883,,211415.48,550569.786,,,,,
40,127.1291922, E,37.5545841, N,0.4188 m,9.497 m,7.0303,,211415.557,550570.124,,,,,
41,127.1291928, E,37.55458785, N,0.3822 m,9.916 m,13.4179,,211415.608,550570.539,,,,,
