Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291468, E,37.55434932, N,0.02548 m,---,14.6339,,211411.585,550544.06,,,truck,흰색, 2-3
2,127.1291469, E,37.55434954, N,0.0594 m,0.02548 m,16.0374,,211411.591,550544.085,,,,,
3,127.1291471, E,37.55435006, N,0.03161 m,0.0849 m,17.0404,,211411.608,550544.142,,,,,
4,127.1291472, E,37.55435033, N,0.061 m,0.1165 m,16.4335,,211411.617,550544.172,,,,,
5,127.1291474, E,37.55435086, N,0.0583 m,0.1775 m,15.8201,,211411.634,550544.231,,,,,
6,127.1291476, E,37.55435136, N,0.0623 m,0.2358 m,16.1386,,211411.65,550544.287,,,,,
7,127.1291478, E,37.5543519, N,0.0701 m,0.2981 m,18.5722,,211411.667,550544.347,,,,,
8,127.129148, E,37.5543525, N,0.0856 m,0.3682 m,14.1885,,211411.689,550544.413,,,,,
9,127.1291482, E,37.55435325, N,0.1235 m,0.4538 m,16.4504,,211411.71,550544.496,,,,,
10,127.1291486, E,37.55435431, N,0.1189 m,0.577 m,14.6582,,211411.745,550544.615,,,,,
11,127.129149, E,37.55435535, N,0.1597 m,0.696 m,19.6428,,211411.775,550544.73,,,,,
12,127.1291496, E,37.55435671, N,0.1768 m,0.856 m,15.2718,,211411.828,550544.88,,,,,
13,127.1291501, E,37.55435824, N,0.1773 m,1.033 m,16.6357,,211411.875,550545.051,,,,,
14,127.1291507, E,37.55435977, N,0.1627 m,1.21 m,16.4682,,211411.925,550545.221,,,,,
15,127.1291512, E,37.55436118, N,0.2056 m,1.373 m,20.3351,,211411.971,550545.377,,,,,
16,127.129152, E,37.55436292, N,0.215 m,1.578 m,20.0617,,211412.042,550545.57,,,,,
17,127.1291529, E,37.55436474, N,0.2324 m,1.793 m,18.5136,,211412.116,550545.772,,,,,
18,127.1291537, E,37.55436672, N,0.2367 m,2.026 m,14.1149,,211412.189,550545.992,,,,,
19,127.1291543, E,37.55436879, N,0.2681 m,2.262 m,16.4959,,211412.247,550546.222,,,,,
20,127.1291552, E,37.55437111, N,0.2908 m,2.53 m,15.6512,,211412.322,550546.479,,,,,
21,127.1291561, E,37.55437363, N,0.3029 m,2.821 m,14.1149,,211412.401,550546.759,,,,,
22,127.1291569, E,37.55437628, N,0.3211 m,3.124 m,16.6994,,211412.474,550547.053,,,,,
23,127.129158, E,37.55437905, N,0.3251 m,3.445 m,17.9648,,211412.566,550547.361,,,,,
24,127.1291591, E,37.55438183, N,0.3394 m,3.77 m,21.0883,,211412.666,550547.67,,,,,
25,127.1291605, E,37.55438469, N,0.3322 m,4.11 m,13.0584,,211412.787,550547.987,,,,,
26,127.1291613, E,37.5543876, N,0.3678 m,4.442 m,14.7221,,211412.862,550548.311,,,,,
27,127.1291624, E,37.55439081, N,0.3726 m,4.81 m,17.2852,,211412.955,550548.667,,,,,
28,127.1291637, E,37.55439401, N,0.3624 m,5.182 m,15.6999,,211413.065,550549.023,,,,,
29,127.1291648, E,37.55439716, N,0.3707 m,5.545 m,14.9758,,211413.163,550549.372,,,,,
30,127.1291658, E,37.55440038, N,0.3643 m,5.916 m,16.7433,,211413.258,550549.73,,,,,
31,127.129167, E,37.55440353, N,0.3952 m,6.28 m,15.4068,,211413.363,550550.079,,,,,
32,127.1291682, E,37.55440696, N,0.4006 m,6.675 m,15.7083,,211413.467,550550.46,,,,,
33,127.1291694, E,37.55441043, N,0.4002 m,7.076 m,12.8392,,211413.575,550550.846,,,,,
34,127.1291705, E,37.55441395, N,0.4005 m,7.476 m,17.9422,,211413.663,550551.236,,,,,
35,127.1291719, E,37.55441738, N,0.3884 m,7.876 m,14.2792,,211413.786,550551.617,,,,,
36,127.1291729, E,37.55442077, N,0.515 m,8.265 m,16.5331,,211413.882,550551.994,,,,,
37,127.1291746, E,37.55442522, N,0.4352 m,8.779 m,13.9683,,211414.027,550552.488,,,,,
38,127.1291758, E,37.55442903, N,0.4304 m,9.215 m,12.5578,,211414.132,550552.91,,,,,
39,127.1291768, E,37.55443281, N,0.4331 m,9.645 m,12.7887,,211414.225,550553.33,,,,,
40,127.1291779, E,37.55443662, N,0.4317 m,10.078 m,17.8872,,211414.32,550553.753,,,,,
41,127.1291794, E,37.55444032, N,0.4391 m,10.51 m,16.9501,,211414.452,550554.164,,,,,
42,127.1291809, E,37.5544441, N,0.4656 m,10.949 m,21.3292,,211414.58,550554.584,,,,,
43,127.1291828, E,37.55444801, N,0.4325 m,11.415 m,17.2149,,211414.748,550555.018,,,,,
44,127.1291842, E,37.55445173, N,0.4609 m,11.847 m,14.9457,,211414.876,550555.431,,,,,
45,127.1291856, E,37.55445574, N,0.4305 m,12.308 m,16.3389,,211414.994,550555.877,,,,,
46,127.129187, E,37.55445947, N,0.4275 m,12.738 m,20.0223,,211415.115,550556.29,,,,,
47,127.1291886, E,37.55446308, N,0.4615 m,13.166 m,12.8703,,211415.26,550556.692,,,,,
48,127.1291898, E,37.55446714, N,0.4545 m,13.627 m,14.9705,,211415.363,550557.142,,,,,
49,127.1291911, E,37.55447109, N,0.4629 m,14.082 m,17.8396,,211415.479,550557.581,,,,,
50,127.1291927, E,37.55447506, N,0.4637 m,14.545 m,19.9042,,211415.621,550558.022,,,,,
51,127.1291945, E,37.55447899, N,0.4571 m,15.009 m,18.3771,,211415.778,550558.458,,,,,
52,127.1291961, E,37.5544829, N,0.4564 m,15.466 m,19.015,,211415.921,550558.892,,,,,
53,127.1291978, E,37.55448679, N,0.4233 m,15.922 m,16.3016,,211416.069,550559.324,,,,,
54,127.1291992, E,37.55449045, N,0.4193 m,16.345 m,18.7617,,211416.188,550559.73,,,,,
55,127.1292007, E,37.55449403, N,0.4492 m,16.765 m,11.1302,,211416.322,550560.128,,,,,
56,127.1292017, E,37.554498, N,0.4213 m,17.214 m,14.1149,,211416.408,550560.568,,,,,
57,127.1292028, E,37.55450168, N,0.4522 m,17.635 m,8.5477,,211416.51,550560.977,,,,,
58,127.1292036, E,37.55450571, N,0.4273 m,18.087 m,19.4995,,211416.577,550561.424,,,,,
59,127.1292052, E,37.55450934, N,0.3988 m,18.515 m,16.6358,,211416.719,550561.827,,,,,
60,127.1292065, E,37.55451278, N,0.4251 m,18.913 m,16.311,,211416.833,550562.21,,,,,
61,127.1292078, E,37.55451646, N,0.4346 m,19.339 m,18.0828,,211416.951,550562.618,,,,,
62,127.1292094, E,37.55452018, N,0.3878 m,19.773 m,13.5596,,211417.086,550563.031,,,,,
63,127.1292104, E,37.55452358, N,0.3692 m,20.161 m,18.0066,,211417.176,550563.408,,,,,
64,127.1292117, E,37.55452674, N,0.4215 m,20.53 m,11.3886,,211417.29,550563.76,,,,,
65,127.1292126, E,37.55453046, N,0.3856 m,20.952 m,18.0281,,211417.373,550564.173,,,,,
66,127.129214, E,37.55453377, N,0.3632 m,21.337 m,11.1489,,211417.491,550564.54,,,,,
67,127.1292148, E,37.55453698, N,0.3897 m,21.7 m,19.8347,,211417.561,550564.896,,,,,
68,127.1292163, E,37.55454028, N,0.3668 m,22.09 m,19.4068,,211417.693,550565.263,,,,,
69,127.1292177, E,37.5545434, N,0.3704 m,22.457 m,20.9154,,211417.814,550565.609,,,,,
70,127.1292192, E,37.55454651, N,0.3635 m,22.827 m,17.8699,,211417.946,550565.955,,,,,
71,127.1292204, E,37.55454963, N,0.3202 m,23.191 m,17.929,,211418.057,550566.301,,,,,
72,127.1292215, E,37.55455238, N,0.3172 m,23.511 m,12.3038,,211418.155,550566.606,,,,,
73,127.1292223, E,37.55455517, N,0.3004 m,23.828 m,11.4853,,211418.222,550566.916,,,,,
74,127.129223, E,37.55455782, N,0.2802 m,24.129 m,22.8611,,211418.282,550567.211,,,,,
75,127.1292242, E,37.55456015, N,0.2731 m,24.409 m,10.432,,211418.39,550567.469,,,,,
76,127.1292248, E,37.55456257, N,0.2474 m,24.682 m,28.7846,,211418.439,550567.738,,,,,
77,127.1292261, E,37.55456452, N,0.2137 m,24.929 m,14.787,,211418.558,550567.955,,,,,
78,127.1292267, E,37.55456638, N,0.2072 m,25.143 m,22.8084,,211418.612,550568.161,,,,,
79,127.1292276, E,37.5545681, N,0.1661 m,25.35 m,15.412,,211418.692,550568.352,,,,,
80,127.1292281, E,37.55456955, N,0.1716 m,25.516 m,19.423,,211418.736,550568.513,,,,,
81,127.1292288, E,37.554571, N,0.1248 m,25.688 m,20.2645,,211418.793,550568.674,,,,,
82,127.1292293, E,37.55457206, N,0.1282 m,25.813 m,14.8614,,211418.836,550568.792,,,,,
83,127.1292296, E,37.55457317, N,0.0762 m,25.941 m,18.5136,,211418.869,550568.916,,,,,
84,127.1292299, E,37.55457383, N,0.1211 m,26.017 m,14.9052,,211418.893,550568.988,,,,,
85,127.1292303, E,37.55457488, N,0.0765 m,26.138 m,7.8439,,211418.924,550569.105,,,,,
