Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290921, E,37.55428144, N,0.472 m,---,14.1149,,211406.764,550536.52,,,car,흰색, 2-1
2,127.1290935, E,37.55428557, N,0.4744 m,0.472 m,19.8254,,211406.879,550536.978,,,,,
3,127.1290953, E,37.55428959, N,0.4706 m,0.946 m,18.5136,,211407.039,550537.424,,,,,
4,127.129097, E,37.55429361, N,0.517 m,1.417 m,12.8829,,211407.188,550537.871,,,,,
5,127.1290983, E,37.55429815, N,0.522 m,1.934 m,15.3337,,211407.302,550538.375,,,,,
6,127.1290998, E,37.55430268, N,0.532 m,2.456 m,18.9033,,211407.44,550538.878,,,,,
7,127.1291018, E,37.55430722, N,0.562 m,2.988 m,14.8222,,211407.611,550539.382,,,,,
8,127.1291034, E,37.55431212, N,0.542 m,3.55 m,17.1487,,211407.755,550539.926,,,,,
9,127.1291052, E,37.55431679, N,0.568 m,4.093 m,14.6752,,211407.914,550540.444,,,,,
10,127.1291068, E,37.55432174, N,0.559 m,4.66 m,13.4032,,211408.057,550540.994,,,,,
11,127.1291083, E,37.55432663, N,0.577 m,5.219 m,17.9748,,211408.186,550541.538,,,,,
12,127.1291103, E,37.55433158, N,0.58 m,5.797 m,14.9372,,211408.363,550542.087,,,,,
13,127.129112, E,37.55433663, N,0.587 m,6.377 m,13.0314,,211408.512,550542.648,,,,,
14,127.1291135, E,37.55434179, N,0.552 m,6.964 m,19.4528,,211408.644,550543.221,,,,,
15,127.1291156, E,37.55434648, N,0.594 m,7.517 m,15.7209,,211408.827,550543.741,,,,,
16,127.1291174, E,37.55435164, N,0.607 m,8.111 m,15.9498,,211408.987,550544.314,,,,,
17,127.1291193, E,37.5543569, N,0.604 m,8.718 m,14.9051,,211409.153,550544.898,,,,,
18,127.1291211, E,37.55436215, N,0.563 m,9.322 m,17.2242,,211409.308,550545.482,,,,,
