Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291453, E,37.55443447, N,0.0337 m,---,16.223,,211411.436,550553.511,,,car,흰색, 2-1
2,127.1291454, E,37.55443476, N,0.04344 m,0.0337 m,11.3886,,211411.446,550553.543,,,,,
3,127.1291455, E,37.55443515, N,0.03886 m,0.0771 m,15.3338,,211411.454,550553.586,,,,,
4,127.1291456, E,37.55443548, N,0.03426 m,0.116 m,21.3326,,211411.465,550553.623,,,,,
5,127.1291457, E,37.55443577, N,0.0203 m,0.1503 m,19.6965,,211411.477,550553.655,,,,,
6,127.1291458, E,37.55443594, N,0.03183 m,0.1706 m,15.6028,,211411.484,550553.674,,,,,
7,127.1291459, E,37.55443622, N,0.04535 m,0.2024 m,22.1465,,211411.492,550553.705,,,,,
8,127.1291461, E,37.5544366, N,0.0572 m,0.2478 m,24.7345,,211411.509,550553.747,,,,,
9,127.1291464, E,37.55443707, N,0.1083 m,0.3049 m,19.3687,,211411.533,550553.799,,,,,
10,127.1291468, E,37.55443799, N,0.0876 m,0.4133 m,26.6437,,211411.569,550553.901,,,,,
11,127.1291472, E,37.55443869, N,0.0544 m,0.501 m,20.2149,,211411.608,550553.98,,,,,
12,127.1291475, E,37.55443915, N,0.1259 m,0.555 m,18.7588,,211411.627,550554.031,,,,,
13,127.1291479, E,37.55444023, N,0.1295 m,0.681 m,12.1032,,211411.667,550554.15,,,,,
14,127.1291482, E,37.55444137, N,0.1273 m,0.811 m,10.4864,,211411.694,550554.277,,,,,
15,127.1291485, E,37.5544425, N,0.1081 m,0.938 m,6.8677,,211411.717,550554.402,,,,,
16,127.1291486, E,37.55444346, N,0.1306 m,1.046 m,3.4452,,211411.73,550554.509,,,,,
17,127.1291487, E,37.55444464, N,0.1689 m,1.177 m,10.5386,,211411.738,550554.64,,,,,
18,127.1291491, E,37.55444613, N,0.1289 m,1.346 m,13.8394,,211411.768,550554.806,,,,,
19,127.1291494, E,37.55444726, N,0.2089 m,1.475 m,14.9649,,211411.799,550554.931,,,,,
20,127.12915, E,37.55444908, N,0.1714 m,1.684 m,17.4327,,211411.853,550555.133,,,,,
21,127.1291506, E,37.55445055, N,0.1686 m,1.855 m,14.1149,,211411.904,550555.297,,,,,
22,127.1291511, E,37.55445203, N,0.2133 m,2.024 m,16.5658,,211411.945,550555.46,,,,,
23,127.1291518, E,37.55445387, N,0.2139 m,2.237 m,14.6131,,211412.005,550555.665,,,,,
24,127.1291524, E,37.55445573, N,0.2092 m,2.451 m,13.8603,,211412.059,550555.872,,,,,
25,127.1291529, E,37.55445756, N,0.2595 m,2.66 m,12.8829,,211412.109,550556.075,,,,,
26,127.1291536, E,37.55445984, N,0.2549 m,2.919 m,15.7873,,211412.166,550556.328,,,,,
27,127.1291544, E,37.55446205, N,0.173 m,3.174 m,12.8829,,211412.235,550556.573,,,,,
28,127.1291548, E,37.55446357, N,0.292 m,3.347 m,13.75,,211412.274,550556.742,,,,,
29,127.1291556, E,37.55446613, N,0.306 m,3.639 m,15.3338,,211412.343,550557.026,,,,,
30,127.1291565, E,37.55446879, N,0.3329 m,3.945 m,14.7551,,211412.423,550557.321,,,,,
31,127.1291575, E,37.55447169, N,0.2946 m,4.278 m,18.2778,,211412.507,550557.643,,,,,
32,127.1291585, E,37.55447421, N,0.3313 m,4.573 m,16.2062,,211412.6,550557.923,,,,,
33,127.1291596, E,37.55447707, N,0.3637 m,4.904 m,18.5136,,211412.692,550558.241,,,,,
34,127.1291609, E,37.55448018, N,0.3469 m,5.268 m,13.5005,,211412.807,550558.586,,,,,
35,127.1291618, E,37.55448322, N,0.3851 m,5.615 m,12.7312,,211412.887,550558.923,,,,,
36,127.1291627, E,37.5544866, N,0.3795 m,6 m,12.9214,,211412.971,550559.299,,,,,
37,127.1291637, E,37.55448994, N,0.3808 m,6.379 m,14.9543,,211413.056,550559.669,,,,,
38,127.1291648, E,37.55449325, N,0.4615 m,6.76 m,12.8477,,211413.154,550560.037,,,,,
39,127.129166, E,37.55449731, N,0.4278 m,7.221 m,14.6131,,211413.256,550560.487,,,,,
40,127.1291672, E,37.55450104, N,0.4282 m,7.649 m,16.7288,,211413.363,550560.901,,,,,
41,127.1291686, E,37.55450473, N,0.4338 m,8.077 m,11.2893,,211413.486,550561.312,,,,,
42,127.1291696, E,37.55450856, N,0.4066 m,8.511 m,15.9498,,211413.57,550561.737,,,,,
43,127.1291708, E,37.55451208, N,0.4197 m,8.918 m,16.5273,,211413.681,550562.128,,,,,
44,127.1291722, E,37.55451571, N,0.4826 m,9.338 m,14.3357,,211413.8,550562.531,,,,,
45,127.1291735, E,37.55451992, N,0.4595 m,9.82 m,12.6075,,211413.919,550562.998,,,,,
46,127.1291747, E,37.55452396, N,0.4624 m,10.28 m,15.9588,,211414.018,550563.447,,,,,
47,127.1291761, E,37.55452797, N,0.4678 m,10.742 m,14.7983,,211414.145,550563.892,,,,,
48,127.1291775, E,37.55453204, N,0.4947 m,11.21 m,14.438,,211414.264,550564.344,,,,,
49,127.1291789, E,37.55453636, N,0.4918 m,11.704 m,8.1456,,211414.387,550564.823,,,,,
50,127.1291796, E,37.55454075, N,0.4874 m,12.196 m,12.803,,211414.456,550565.31,,,,,
51,127.1291809, E,37.55454503, N,0.6 m,12.684 m,20.2493,,211414.563,550565.786,,,,,
52,127.1291832, E,37.5545501, N,0.581 m,13.284 m,12.2792,,211414.77,550566.349,,,,,
53,127.1291846, E,37.55455521, N,0.529 m,13.865 m,7.1522,,211414.893,550566.917,,,,,
54,127.1291854, E,37.55455995, N,0.511 m,14.394 m,12.6542,,211414.958,550567.442,,,,,
55,127.1291866, E,37.55456444, N,0.548 m,14.904 m,6.5075,,211415.069,550567.94,,,,,
56,127.1291873, E,37.55456934, N,0.563 m,15.452 m,9.1634,,211415.13,550568.485,,,,,
57,127.1291883, E,37.55457435, N,0.553 m,16.015 m,10.2034,,211415.219,550569.041,,,,,
58,127.1291894, E,37.55457925, N,0.549 m,16.569 m,7.5393,,211415.316,550569.585,,,,,
59,127.1291903, E,37.55458416, N,0.547 m,17.118 m,10.3228,,211415.388,550570.13,,,,,
60,127.1291914, E,37.55458901, N,0.549 m,17.665 m,6.8677,,211415.485,550570.668,,,,,
61,127.1291921, E,37.55459392, N,0.608 m,18.214 m,7.1279,,211415.55,550571.213,,,,,
62,127.129193, E,37.55459935, N,0.566 m,18.821 m,4.6788,,211415.624,550571.816,,,,,
63,127.1291935, E,37.55460443, N,0.539 m,19.387 m,2.1488,,211415.67,550572.38,,,,,
64,127.1291937, E,37.55460928, N,0.519 m,19.926 m,2.5838,,211415.689,550572.919,,,,,
65,127.129194, E,37.55461396, N,0.558 m,20.445 m,1.411,,211415.712,550573.438,,,,,
66,127.1291941, E,37.55461898, N,0.558 m,21.003 m,0.0786,,211415.725,550573.995,,,,,
67,127.1291941, E,37.55462401, N,0.564 m,21.561 m,1.3957,,211415.725,550574.553,,,,,
68,127.1291943, E,37.55462909, N,0.526 m,22.125 m,358.3109,,211415.738,550575.117,,,,,
69,127.1291941, E,37.55463382, N,0.564 m,22.651 m,359.4202,,211415.722,550575.643,,,,,
70,127.1291941, E,37.55463891, N,0.574 m,23.215 m,349.6581,,211415.715,550576.207,,,,,
71,127.1291929, E,37.55464399, N,0.527 m,23.789 m,355.8424,,211415.612,550576.771,,,,,
72,127.1291925, E,37.55464873, N,0.542 m,24.316 m,345.8762,,211415.573,550577.296,,,,,
73,127.129191, E,37.55465346, N,0.524 m,24.857 m,352.2497,,211415.44,550577.822,,,,,
74,127.1291902, E,37.55465814, N,0.579 m,25.381 m,347.1323,,211415.368,550578.341,,,,,
75,127.1291887, E,37.55466322, N,0.553 m,25.96 m,338.0278,,211415.239,550578.905,,,,,
76,127.1291864, E,37.55466784, N,0.532 m,26.513 m,341.1852,,211415.031,550579.417,,,,,
77,127.1291844, E,37.55467238, N,0.531 m,27.045 m,338.2125,,211414.859,550579.921,,,,,
78,127.1291822, E,37.55467682, N,0.583 m,27.576 m,339.2244,,211414.661,550580.414,,,,,
79,127.1291799, E,37.55468173, N,0.594 m,28.159 m,336.5927,,211414.453,550580.958,,,,,
80,127.1291772, E,37.55468665, N,0.566 m,28.753 m,336.4495,,211414.217,550581.503,,,,,
81,127.1291746, E,37.55469132, N,0.624 m,29.319 m,333.5138,,211413.99,550582.022,,,,,
82,127.1291715, E,37.55469635, N,0.605 m,29.943 m,332.9642,,211413.711,550582.58,,,,,
83,127.1291684, E,37.55470121, N,0.563 m,30.548 m,334.1044,,211413.435,550583.118,,,,,
84,127.1291656, E,37.55470577, N,0.611 m,31.11 m,329.4282,,211413.189,550583.624,,,,,
85,127.1291621, E,37.5547105, N,0.563 m,31.721 m,328.4929,,211412.877,550584.149,,,,,
86,127.1291587, E,37.55471483, N,0.594 m,32.284 m,328.4713,,211412.582,550584.629,,,,,
87,127.1291552, E,37.55471939, N,0.61 m,32.878 m,327.2338,,211412.271,550585.135,,,,,
88,127.1291515, E,37.55472401, N,0.569 m,33.488 m,327.6578,,211411.94,550585.647,,,,,
89,127.129148, E,37.55472834, N,0.551 m,34.057 m,321.9275,,211411.635,550586.127,,,,,
90,127.1291442, E,37.55473225, N,0.598 m,34.608 m,319.4775,,211411.295,550586.561,,,,,
91,127.1291398, E,37.55473634, N,0.592 m,35.206 m,318.1849,,211410.906,550587.015,,,,,
92,127.1291353, E,37.55474032, N,0.571 m,35.798 m,320.6064,,211410.51,550587.456,,,,,
93,127.1291312, E,37.5547443, N,0.64 m,36.37 m,314.4628,,211410.147,550587.897,,,,,
94,127.1291261, E,37.55474834, N,0.558 m,37.009 m,308.9466,,211409.69,550588.344,,,,,
95,127.1291212, E,37.5547515, N,0.576 m,37.567 m,309.1414,,211409.255,550588.694,,,,,
96,127.1291161, E,37.55475478, N,0.585 m,38.144 m,307.6474,,211408.808,550589.057,,,,,
97,127.1291109, E,37.554758, N,0.553 m,38.729 m,309.3682,,211408.344,550589.414,,,,,
