Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290907, E,37.55427908, N,0.81 m,---,16.5386,,211406.635,550536.258,,,car,검정색, 2-1
2,127.1290933, E,37.55428608, N,0.861 m,0.81 m,15.5398,,211406.864,550537.035,,,,,
3,127.1290959, E,37.55429355, N,0.848 m,1.671 m,15.3686,,211407.094,550537.865,,,,,
4,127.1290984, E,37.55430092, N,0.87 m,2.52 m,16.396,,211407.318,550538.683,,,,,
5,127.1291012, E,37.55430844, N,0.856 m,3.39 m,17.2682,,211407.562,550539.518,,,,,
6,127.1291041, E,37.55431581, N,0.845 m,4.246 m,14.5988,,211407.815,550540.336,,,,,
7,127.1291065, E,37.55432318, N,0.853 m,5.091 m,16.5128,,211408.027,550541.154,,,,,
8,127.1291093, E,37.55433055, N,0.876 m,5.944 m,16.0769,,211408.268,550541.972,,,,,
9,127.129112, E,37.55433813, N,0.9 m,6.82 m,16.024,,211408.51,550542.814,,,,,
10,127.1291148, E,37.55434592, N,0.9 m,7.72 m,16.024,,211408.757,550543.68,,,,,
11,127.1291176, E,37.55435372, N,0.865 m,8.62 m,15.234,,211409.004,550544.545,,,,,
12,127.1291202, E,37.55436124, N,0.903 m,9.485 m,17.0165,,211409.23,550545.38,,,,,
13,127.1291232, E,37.55436901, N,0.919 m,10.388 m,16.9654,,211409.493,550546.243,,,,,
14,127.1291262, E,37.55437693, N,0.905 m,11.306 m,14.8981,,211409.76,550547.122,,,,,
15,127.1291289, E,37.55438481, N,0.901 m,12.211 m,15.7497,,211409.992,550547.997,,,,,
16,127.1291316, E,37.55439262, N,0.932 m,13.112 m,16.223,,211410.235,550548.865,,,,,
17,127.1291346, E,37.55440068, N,0.909 m,14.044 m,16.6357,,211410.494,550549.759,,,,,
18,127.1291375, E,37.55440853, N,0.928 m,14.953 m,16.5457,,211410.753,550550.631,,,,,
19,127.1291405, E,37.55441654, N,0.93 m,15.88 m,14.9802,,211411.016,550551.52,,,,,
20,127.1291432, E,37.55442463, N,0.923 m,16.81 m,15.3551,,211411.255,550552.419,,,,,
21,127.129146, E,37.55443266, N,0.923 m,17.733 m,16.1244,,211411.498,550553.309,,,,,
22,127.1291489, E,37.55444064, N,0.903 m,18.656 m,16.0852,,211411.753,550554.196,,,,,
23,127.1291517, E,37.55444846, N,0.935 m,19.559 m,14.1732,,211412.003,550555.064,,,,,
24,127.1291543, E,37.55445663, N,0.933 m,20.494 m,17.1415,,211412.23,550555.971,,,,,
25,127.1291574, E,37.55446466, N,0.897 m,21.427 m,17.2644,,211412.504,550556.863,,,,,
26,127.1291604, E,37.55447237, N,0.912 m,22.323 m,14.6529,,211412.769,550557.719,,,,,
27,127.129163, E,37.55448032, N,0.891 m,23.236 m,16.18,,211412.998,550558.602,,,,,
28,127.1291659, E,37.55448804, N,0.919 m,24.127 m,16.2508,,211413.246,550559.459,,,,,
29,127.1291688, E,37.55449599, N,0.915 m,25.047 m,15.1882,,211413.502,550560.342,,,,,
30,127.1291715, E,37.55450394, N,0.905 m,25.961 m,17.0992,,211413.74,550561.225,,,,,
31,127.1291745, E,37.55451174, N,0.876 m,26.866 m,14.6752,,211414.005,550562.09,,,,,
32,127.129177, E,37.55451937, N,0.908 m,27.742 m,15.8711,,211414.226,550562.938,,,,,
33,127.1291798, E,37.55452725, N,0.895 m,28.651 m,14.9373,,211414.473,550563.812,,,,,
34,127.1291824, E,37.55453504, N,0.872 m,29.546 m,13.5518,,211414.703,550564.677,,,,,
35,127.1291847, E,37.55454267, N,0.92 m,30.417 m,11.7123,,211414.906,550565.525,,,,,
36,127.1291868, E,37.55455079, N,0.886 m,31.337 m,9.2592,,211415.091,550566.426,,,,,
37,127.1291885, E,37.55455866, N,0.883 m,32.223 m,7.8967,,211415.232,550567.3,,,,,
38,127.1291898, E,37.55456654, N,0.876 m,33.106 m,6.2489,,211415.352,550568.175,,,,,
39,127.1291909, E,37.55457439, N,0.85 m,33.982 m,5.5128,,211415.447,550569.046,,,,,
40,127.1291918, E,37.55458201, N,0.866 m,34.832 m,1.6374,,211415.527,550569.892,,,,,
41,127.1291921, E,37.55458981, N,0.883 m,35.697 m,0.8426,,211415.551,550570.757,,,,,
42,127.1291923, E,37.55459776, N,0.854 m,36.58 m,357.7092,,211415.562,550571.64,,,,,
43,127.1291919, E,37.55460545, N,0.802 m,37.435 m,356.7123,,211415.527,550572.494,,,,,
44,127.1291914, E,37.55461267, N,0.84 m,38.237 m,354.4481,,211415.48,550573.294,,,,,
45,127.1291904, E,37.5546202, N,0.833 m,39.077 m,351.548,,211415.398,550574.13,,,,,
46,127.1291891, E,37.55462763, N,0.792 m,39.91 m,351.5269,,211415.274,550574.954,,,,,
47,127.1291877, E,37.55463468, N,0.812 m,40.702 m,348.3614,,211415.156,550575.737,,,,,
48,127.1291859, E,37.55464185, N,0.783 m,41.513 m,347.9239,,211414.991,550576.532,,,,,
49,127.129184, E,37.55464874, N,0.815 m,42.296 m,342.4287,,211414.827,550577.297,,,,,
50,127.1291812, E,37.55465575, N,0.8 m,43.111 m,341.6439,,211414.579,550578.074,,,,,
51,127.1291784, E,37.55466259, N,0.775 m,43.912 m,339.1663,,211414.326,550578.834,,,,,
52,127.1291753, E,37.55466912, N,0.786 m,44.687 m,339.4726,,211414.05,550579.558,,,,,
53,127.1291721, E,37.55467575, N,0.815 m,45.473 m,336.6628,,211413.773,550580.293,,,,,
54,127.1291685, E,37.55468249, N,0.74 m,46.288 m,334.1255,,211413.449,550581.041,,,,,
55,127.1291648, E,37.55468849, N,0.817 m,47.028 m,329.4485,,211413.125,550581.706,,,,,
56,127.1291601, E,37.55469483, N,0.752 m,47.845 m,331.9097,,211412.709,550582.409,,,,,
57,127.1291561, E,37.55470081, N,0.756 m,48.597 m,326.5125,,211412.354,550583.073,,,,,
58,127.1291514, E,37.55470649, N,0.766 m,49.353 m,325.4115,,211411.936,550583.702,,,,,
59,127.1291465, E,37.55471217, N,0.775 m,50.119 m,323.7314,,211411.5,550584.332,,,,,
60,127.1291413, E,37.5547178, N,0.761 m,50.894 m,322.9429,,211411.041,550584.956,,,,,
61,127.1291361, E,37.55472327, N,0.769 m,51.654 m,320.0486,,211410.582,550585.563,,,,,
62,127.1291305, E,37.55472858, N,0.755 m,52.423 m,318.8115,,211410.087,550586.151,,,,,
63,127.1291249, E,37.5547337, N,0.787 m,53.178 m,314.1695,,211409.589,550586.719,,,,,
64,127.1291185, E,37.55473864, N,0.737 m,53.965 m,314.1078,,211409.024,550587.266,,,,,
65,127.1291125, E,37.55474326, N,0.663 m,54.702 m,310.9697,,211408.494,550587.779,,,,,
66,127.1291069, E,37.55474718, N,0.797 m,55.365 m,311.0358,,211407.993,550588.213,,,,,
67,127.1291001, E,37.55475189, N,0.722 m,56.162 m,307.7899,,211407.391,550588.735,,,,,
68,127.1290936, E,37.55475588, N,0.752 m,56.884 m,307.128,,211406.82,550589.177,,,,,
69,127.1290868, E,37.55475997, N,0.754 m,57.636 m,304.2649,,211406.22,550589.63,,,,,
70,127.1290798, E,37.55476379, N,0.761 m,58.39 m,303.4,,211405.596,550590.054,,,,,
71,127.1290726, E,37.55476757, N,0.746 m,59.151 m,301.5695,,211404.96,550590.472,,,,,
72,127.1290654, E,37.55477109, N,0.82 m,59.897 m,295.9587,,211404.324,550590.861,,,,,
73,127.129057, E,37.55477432, N,0.746 m,60.718 m,298.8697,,211403.586,550591.219,,,,,
74,127.1290496, E,37.55477756, N,0.801 m,61.463 m,294.3833,,211402.932,550591.579,,,,,
75,127.1290414, E,37.55478054, N,0.758 m,62.264 m,292.4589,,211402.202,550591.908,,,,,
76,127.1290335, E,37.55478315, N,0.746 m,63.022 m,293.8117,,211401.502,550592.197,,,,,
77,127.1290257, E,37.55478586, N,0.797 m,63.768 m,287.7105,,211400.819,550592.497,,,,,
78,127.1290171, E,37.55478805, N,0.792 m,64.564 m,290.535,,211400.06,550592.738,,,,,
79,127.1290088, E,37.55479055, N,0.784 m,65.356 m,284.428,,211399.318,550593.015,,,,,
80,127.1290002, E,37.55479231, N,0.787 m,66.14 m,285.2586,,211398.559,550593.209,,,,,
81,127.1289916, E,37.55479418, N,0.768 m,66.927 m,281.1301,,211397.799,550593.415,,,,,
82,127.128983, E,37.55479551, N,0.782 m,67.694 m,281.8118,,211397.046,550593.562,,,,,
83,127.1289744, E,37.55479695, N,0.782 m,68.476 m,281.8117,,211396.28,550593.721,,,,,
84,127.1289657, E,37.55479839, N,0.806 m,69.258 m,279.6442,,211395.515,550593.88,,,,,
85,127.1289567, E,37.55479961, N,0.782 m,70.063 m,276.5617,,211394.721,550594.014,,,,,
86,127.1289479, E,37.55480042, N,0.772 m,70.846 m,275.55,,211393.943,550594.102,,,,,
87,127.1289393, E,37.55480109, N,0.785 m,71.617 m,274.3785,,211393.175,550594.176,,,,,
88,127.1289304, E,37.55480163, N,0.823 m,72.402 m,272.0164,,211392.392,550594.235,,,,,
89,127.1289211, E,37.55480189, N,0.781 m,73.225 m,271.2301,,211391.57,550594.263,,,,,
90,127.1289122, E,37.55480204, N,0.797 m,74.006 m,269.6552,,211390.789,550594.278,,,,,
91,127.1289032, E,37.554802, N,0.789 m,74.803 m,271.7884,,211389.992,550594.273,,,,,
92,127.1288943, E,37.55480222, N,0.842 m,75.592 m,268.4763,,211389.203,550594.296,,,,,
93,127.1288848, E,37.55480202, N,0.792 m,76.434 m,270.9305,,211388.362,550594.273,,,,,
94,127.1288758, E,37.55480213, N,0.842 m,77.226 m,268.076,,211387.57,550594.284,,,,,
95,127.1288663, E,37.55480188, N,0.816 m,78.068 m,270.6295,,211386.728,550594.255,,,,,
96,127.1288571, E,37.55480196, N,0.856 m,78.885 m,270.3414,,211385.912,550594.263,,,,,
97,127.1288474, E,37.554802, N,0.852 m,79.74 m,269.8145,,211385.056,550594.267,,,,,
98,127.1288377, E,37.55480198, N,0.848 m,80.592 m,270.0785,,211384.205,550594.263,,,,,
