Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291886, E,37.55456507, N,0.3437 m,---,17.0165,,211415.243,550568.011,,,car,흰색, 2-3
2,127.1291897, E,37.55456803, N,0.3143 m,0.3437 m,18.0828,,211415.343,550568.34,,,,,
3,127.1291908, E,37.55457072, N,0.3251 m,0.658 m,10.4071,,211415.44,550568.639,,,,,
4,127.1291915, E,37.55457361, N,0.3508 m,0.983 m,11.628,,211415.498,550568.959,,,,,
5,127.1291923, E,37.5545767, N,0.3173 m,1.334 m,15.1622,,211415.568,550569.302,,,,,
6,127.1291932, E,37.55457946, N,0.3572 m,1.651 m,10.1191,,211415.651,550569.609,,,,,
7,127.1291939, E,37.55458263, N,0.4055 m,2.008 m,21.7547,,211415.713,550569.961,,,,,
8,127.1291956, E,37.55458602, N,0.361 m,2.414 m,14.4601,,211415.863,550570.337,,,,,
9,127.1291967, E,37.55458917, N,0.4102 m,2.775 m,15.938,,211415.953,550570.687,,,,,
10,127.1291979, E,37.55459273, N,0.4097 m,3.185 m,12.48,,211416.065,550571.082,,,,,
11,127.1291989, E,37.55459633, N,0.4567 m,3.595 m,13.7057,,211416.153,550571.482,,,,,
12,127.1292002, E,37.55460033, N,0.4566 m,4.051 m,9.4023,,211416.26,550571.926,,,,,
13,127.129201, E,37.55460439, N,0.471 m,4.508 m,9.9445,,211416.334,550572.376,,,,,
14,127.1292019, E,37.55460857, N,0.501 m,4.979 m,7.0131,,211416.415,550572.84,,,,,
15,127.1292026, E,37.55461305, N,0.512 m,5.48 m,9.9123,,211416.476,550573.338,,,,,
16,127.1292036, E,37.55461759, N,0.522 m,5.992 m,7.4783,,211416.563,550573.842,,,,,
17,127.1292044, E,37.55462226, N,0.552 m,6.515 m,2.8714,,211416.63,550574.36,,,,,
18,127.1292047, E,37.55462723, N,0.529 m,7.067 m,7.7455,,211416.657,550574.912,,,,,
19,127.1292055, E,37.55463195, N,0.608 m,7.596 m,5.7893,,211416.728,550575.436,,,,,
20,127.1292062, E,37.5546374, N,0.59 m,8.204 m,7.6086,,211416.788,550576.041,,,,,
