Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290931, E,37.55429259, N,0.2009 m,---,15.1471,,211406.851,550537.758,,,car,검정색, 2-1
2,127.1290937, E,37.55429434, N,0.1991 m,0.2009 m,13.0732,,211406.903,550537.952,,,,,
3,127.1290942, E,37.55429609, N,0.223 m,0.4 m,14.1149,,211406.948,550538.146,,,,,
4,127.1290949, E,37.55429804, N,0.248 m,0.623 m,15.7873,,211407.002,550538.362,,,,,
5,127.1290956, E,37.55430019, N,0.2163 m,0.871 m,15.0737,,211407.069,550538.601,,,,,
6,127.1290963, E,37.55430207, N,0.2998 m,1.087 m,16.7096,,211407.125,550538.81,,,,,
7,127.1290972, E,37.55430466, N,0.2926 m,1.387 m,17.1276,,211407.211,550539.097,,,,,
8,127.1290982, E,37.55430717, N,0.2861 m,1.68 m,17.9229,,211407.296,550539.377,,,,,
9,127.1290992, E,37.55430963, N,0.3704 m,1.966 m,18.8785,,211407.384,550539.649,,,,,
10,127.1291006, E,37.55431279, N,0.3167 m,2.336 m,15.097,,211407.503,550540,,,,,
11,127.1291015, E,37.55431554, N,0.3536 m,2.653 m,16.3146,,211407.586,550540.306,,,,,
12,127.1291026, E,37.5543186, N,0.3838 m,3.006 m,15.871,,211407.684,550540.645,,,,,
13,127.1291038, E,37.55432192, N,0.391 m,3.39 m,15.5735,,211407.789,550541.014,,,,,
14,127.129105, E,37.55432532, N,0.3806 m,3.781 m,17.3139,,211407.893,550541.391,,,,,
15,127.1291063, E,37.55432859, N,0.4781 m,4.162 m,16.3925,,211408.006,550541.755,,,,,
16,127.1291078, E,37.55433272, N,0.476 m,4.64 m,17.8746,,211408.14,550542.213,,,,,
17,127.1291095, E,37.5543368, N,0.4181 m,5.116 m,15.6027,,211408.286,550542.667,,,,,
18,127.1291107, E,37.55434043, N,0.4758 m,5.534 m,15.4224,,211408.398,550543.07,,,,,
19,127.1291122, E,37.55434456, N,0.527 m,6.01 m,17.0694,,211408.524,550543.528,,,,,
20,127.1291139, E,37.5543491, N,0.55 m,6.536 m,19.0662,,211408.678,550544.032,,,,,
21,127.129116, E,37.55435379, N,0.532 m,7.087 m,14.6995,,211408.857,550544.552,,,,,
22,127.1291175, E,37.55435842, N,0.605 m,7.619 m,15.9148,,211408.991,550545.067,,,,,
23,127.1291194, E,37.55436366, N,0.596 m,8.223 m,16.7263,,211409.156,550545.649,,,,,
24,127.1291213, E,37.5543688, N,0.634 m,8.819 m,17.5534,,211409.327,550546.22,,,,,
25,127.1291235, E,37.55437425, N,0.626 m,9.453 m,15.1091,,211409.517,550546.824,,,,,
26,127.1291253, E,37.55437969, N,0.629 m,10.078 m,16.3388,,211409.679,550547.428,,,,,
27,127.1291273, E,37.55438513, N,0.657 m,10.708 m,17.4327,,211409.855,550548.033,,,,,
28,127.1291295, E,37.55439078, N,0.65 m,11.364 m,17.3444,,211410.051,550548.659,,,,,
29,127.1291317, E,37.55439637, N,0.699 m,12.015 m,14.4486,,211410.244,550549.28,,,,,
30,127.1291337, E,37.55440247, N,0.672 m,12.714 m,16.7779,,211410.418,550549.957,,,,,
31,127.1291359, E,37.55440826, N,0.707 m,13.385 m,17.2715,,211410.611,550550.601,,,,,
32,127.1291383, E,37.55441435, N,0.691 m,14.093 m,23.2784,,211410.82,550551.277,,,,,
33,127.1291414, E,37.55442007, N,0.723 m,14.784 m,17.988,,211411.092,550551.912,,,,,
34,127.1291439, E,37.55442626, N,0.707 m,15.507 m,18.2446,,211411.314,550552.6,,,,,
35,127.1291464, E,37.55443231, N,0.691 m,16.214 m,12.1734,,211411.535,550553.271,,,,,
