Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291271, E,37.5542781, N,0.865 m,---,13.4531,,211409.852,550536.153,,,car,흰색, 2-3
2,127.1291294, E,37.55428568, N,0.868 m,0.865 m,14.2091,,211410.052,550536.995,,,,,
3,127.1291318, E,37.55429326, N,0.827 m,1.733 m,14.5107,,211410.264,550537.837,,,,,
4,127.1291341, E,37.55430047, N,0.841 m,2.56 m,15.0876,,211410.47,550538.637,,,,,
5,127.1291366, E,37.55430779, N,0.831 m,3.401 m,16.9724,,211410.688,550539.45,,,,,
6,127.1291393, E,37.55431495, N,0.804 m,4.232 m,14.929,,211410.929,550540.244,,,,,
7,127.1291417, E,37.55432195, N,0.817 m,5.035 m,15.1165,,211411.135,550541.021,,,,,
8,127.1291441, E,37.55432905, N,0.74 m,5.852 m,16.5736,,211411.347,550541.81,,,,,
9,127.1291465, E,37.55433544, N,0.808 m,6.593 m,17.4576,,211411.557,550542.52,,,,,
10,127.1291492, E,37.55434239, N,0.799 m,7.401 m,14.2045,,211411.799,550543.291,,,,,
11,127.1291514, E,37.55434937, N,0.809 m,8.2 m,16.1386,,211411.994,550544.066,,,,,
12,127.129154, E,37.55435637, N,0.773 m,9.008 m,12.8442,,211412.217,550544.843,,,,,
13,127.1291559, E,37.55436315, N,0.788 m,9.781 m,15.6715,,211412.388,550545.597,,,,,
14,127.1291583, E,37.55436999, N,0.793 m,10.569 m,16.9001,,211412.6,550546.356,,,,,
15,127.129161, E,37.55437683, N,0.774 m,11.362 m,15.0662,,211412.829,550547.115,,,,,
16,127.1291632, E,37.55438356, N,0.763 m,12.136 m,17.1164,,211413.03,550547.863,,,,,
17,127.1291658, E,37.55439014, N,0.758 m,12.9 m,15.8408,,211413.253,550548.593,,,,,
18,127.1291681, E,37.55439671, N,0.745 m,13.658 m,17.0815,,211413.459,550549.323,,,,,
19,127.1291706, E,37.55440313, N,0.727 m,14.403 m,15.5779,,211413.677,550550.035,,,,,
20,127.1291728, E,37.55440944, N,0.747 m,15.13 m,14.2245,,211413.871,550550.736,,,,,
21,127.1291749, E,37.55441596, N,0.7 m,15.877 m,16.6856,,211414.054,550551.46,,,,,
22,127.1291772, E,37.554422, N,0.695 m,16.577 m,15.2913,,211414.254,550552.131,,,,,
23,127.1291792, E,37.55442805, N,0.688 m,17.273 m,14.947,,211414.436,550552.802,,,,,
24,127.1291812, E,37.55443404, N,0.661 m,17.961 m,13.9912,,211414.613,550553.467,,,,,
25,127.129183, E,37.55443982, N,0.688 m,18.622 m,15.1188,,211414.772,550554.109,,,,,
26,127.1291851, E,37.5544458, N,0.612 m,19.31 m,18.3285,,211414.951,550554.773,,,,,
