Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291087, E,37.55434192, N,0.0554 m,---,15.8034,,211408.219,550543.234,,,car,파랑색, 2-1
2,127.1291089, E,37.5543424, N,0.04088 m,0.0554 m,14.428,,211408.234,550543.288,,,,,
3,127.129109, E,37.55434276, N,0.04403 m,0.0963 m,15.8594,,211408.245,550543.327,,,,,
4,127.1291091, E,37.55434314, N,0.04379 m,0.1404 m,14.6995,,211408.257,550543.37,,,,,
5,127.1291093, E,37.55434352, N,0.03598 m,0.1841 m,13.4626,,211408.268,550543.412,,,,,
6,127.1291094, E,37.55434384, N,0.03576 m,0.2201 m,16.024,,211408.276,550543.447,,,,,
7,127.1291095, E,37.55434415, N,0.04622 m,0.2559 m,15.9215,,211408.286,550543.481,,,,,
8,127.1291096, E,37.55434455, N,0.04452 m,0.3021 m,17.8233,,211408.298,550543.526,,,,,
9,127.1291098, E,37.55434493, N,0.04622 m,0.3466 m,17.5163,,211408.312,550543.568,,,,,
10,127.1291099, E,37.55434532, N,0.0572 m,0.3928 m,18.5136,,211408.326,550543.612,,,,,
11,127.1291101, E,37.55434581, N,0.0808 m,0.4501 m,18.0065,,211408.344,550543.667,,,,,
12,127.1291104, E,37.55434651, N,0.1111 m,0.531 m,14.8222,,211408.369,550543.744,,,,,
13,127.1291107, E,37.55434747, N,0.1152 m,0.642 m,19.5811,,211408.397,550543.851,,,,,
14,127.1291112, E,37.55434845, N,0.1257 m,0.757 m,15.7407,,211408.436,550543.96,,,,,
15,127.1291116, E,37.55434954, N,0.1389 m,0.883 m,16.1522,,211408.469,550544.08,,,,,
16,127.129112, E,37.55435074, N,0.1676 m,1.022 m,15.3337,,211408.508,550544.214,,,,,
17,127.1291125, E,37.5543522, N,0.1861 m,1.189 m,16.311,,211408.552,550544.376,,,,,
18,127.1291131, E,37.55435381, N,0.1811 m,1.375 m,15.1318,,211408.604,550544.554,,,,,
19,127.1291136, E,37.55435538, N,0.1782 m,1.556 m,8.2859,,211408.651,550544.729,,,,,
20,127.1291139, E,37.55435697, N,0.2402 m,1.735 m,5.3464,,211408.676,550544.906,,,,,
21,127.1291142, E,37.55435913, N,0.1654 m,1.975 m,5.9647,,211408.699,550545.145,,,,,
22,127.1291144, E,37.55436061, N,0.2139 m,2.14 m,14.776,,211408.715,550545.309,,,,,
23,127.129115, E,37.55436247, N,0.2025 m,2.354 m,15.6284,,211408.77,550545.516,,,,,
24,127.1291156, E,37.55436423, N,0.1906 m,2.556 m,16.0941,,211408.824,550545.711,,,,,
25,127.1291162, E,37.55436588, N,0.2262 m,2.747 m,18.7011,,211408.877,550545.894,,,,,
26,127.129117, E,37.55436781, N,0.1829 m,2.973 m,20.2149,,211408.949,550546.109,,,,,
27,127.1291177, E,37.55436935, N,0.2353 m,3.156 m,18.5136,,211409.012,550546.28,,,,,
28,127.1291186, E,37.55437137, N,0.2353 m,3.391 m,18.5136,,211409.086,550546.504,,,,,
29,127.1291194, E,37.55437338, N,0.221 m,3.627 m,16.6357,,211409.161,550546.727,,,,,
30,127.1291201, E,37.55437528, N,0.2681 m,3.848 m,16.1921,,211409.224,550546.939,,,,,
31,127.129121, E,37.5543776, N,0.2541 m,4.116 m,22.5992,,211409.298,550547.196,,,,,
32,127.1291221, E,37.55437972, N,0.2969 m,4.37 m,19.2123,,211409.395,550547.431,,,,,
33,127.1291232, E,37.55438224, N,0.27 m,4.667 m,21.2033,,211409.493,550547.711,,,,,
34,127.1291243, E,37.55438451, N,0.2972 m,4.937 m,15.7209,,211409.59,550547.963,,,,,
35,127.1291252, E,37.55438709, N,0.2721 m,5.234 m,14.6995,,211409.67,550548.25,,,,,
36,127.129126, E,37.55438946, N,0.3485 m,5.506 m,14.3432,,211409.739,550548.513,,,,,
37,127.129127, E,37.5543925, N,0.306 m,5.855 m,17.4966,,211409.825,550548.851,,,,,
38,127.129128, E,37.55439513, N,0.346 m,6.161 m,16.4147,,211409.916,550549.142,,,,,
39,127.1291291, E,37.55439812, N,0.3241 m,6.507 m,17.5534,,211410.014,550549.474,,,,,
40,127.1291302, E,37.5544009, N,0.3297 m,6.831 m,17.0542,,211410.111,550549.784,,,,,
41,127.1291313, E,37.55440374, N,0.361 m,7.16 m,14.776,,211410.207,550550.099,,,,,
42,127.1291324, E,37.55440689, N,0.3379 m,7.521 m,10.8176,,211410.299,550550.448,,,,,
43,127.1291331, E,37.55440988, N,0.3583 m,7.859 m,13.0047,,211410.362,550550.78,,,,,
44,127.129134, E,37.55441303, N,0.3604 m,8.217 m,10.1394,,211410.442,550551.129,,,,,
45,127.1291347, E,37.55441622, N,0.3385 m,8.578 m,18.82,,211410.505,550551.484,,,,,
46,127.1291359, E,37.55441911, N,0.3531 m,8.916 m,17.0448,,211410.614,550551.805,,,,,
47,127.1291371, E,37.55442215, N,0.3425 m,9.27 m,9.6984,,211410.717,550552.142,,,,,
48,127.1291378, E,37.55442519, N,0.3555 m,9.612 m,15.0101,,211410.774,550552.48,,,,,
49,127.1291388, E,37.55442829, N,0.346 m,9.968 m,16.4147,,211410.865,550552.824,,,,,
50,127.1291399, E,37.55443128, N,0.3279 m,10.313 m,16.2988,,211410.963,550553.156,,,,,
51,127.129141, E,37.55443411, N,0.3211 m,10.641 m,11.3886,,211411.054,550553.47,,,,,
52,127.1291417, E,37.55443695, N,0.335 m,10.962 m,16.9654,,211411.117,550553.785,,,,,
53,127.1291428, E,37.55443983, N,0.3784 m,11.297 m,10.5386,,211411.215,550554.106,,,,,
54,127.1291436, E,37.55444319, N,0.3435 m,11.676 m,10.6397,,211411.283,550554.478,,,,,
55,127.1291443, E,37.55444623, N,0.3918 m,12.019 m,11.8811,,211411.346,550554.816,,,,,
56,127.1291452, E,37.55444968, N,0.3127 m,12.411 m,23.8281,,211411.426,550555.199,,,,,
57,127.1291466, E,37.55445226, N,0.3893 m,12.724 m,17.1814,,211411.552,550555.485,,,,,
58,127.1291479, E,37.55445561, N,0.3712 m,13.113 m,17.1164,,211411.667,550555.857,,,,,
59,127.1291492, E,37.55445881, N,0.4042 m,13.484 m,15.6896,,211411.776,550556.212,,,,,
60,127.1291504, E,37.55446231, N,0.3927 m,13.888 m,15.9118,,211411.884,550556.602,,,,,
61,127.1291516, E,37.55446572, N,0.3625 m,14.281 m,15.6512,,211411.991,550556.979,,,,,
62,127.1291527, E,37.55446886, N,0.4453 m,14.644 m,18.0478,,211412.089,550557.329,,,,,
63,127.1291543, E,37.55447268, N,0.4137 m,15.089 m,14.4994,,211412.226,550557.752,,,,,
64,127.1291555, E,37.55447628, N,0.4255 m,15.503 m,17.2947,,211412.329,550558.153,,,,,
65,127.1291569, E,37.55447994, N,0.3784 m,15.928 m,17.6912,,211412.455,550558.559,,,,,
66,127.1291582, E,37.55448319, N,0.4137 m,16.307 m,14.4994,,211412.57,550558.92,,,,,
67,127.1291594, E,37.5544868, N,0.4529 m,16.72 m,12.5077,,211412.673,550559.321,,,,,
68,127.1291605, E,37.55449079, N,0.3986 m,17.173 m,15.911,,211412.77,550559.763,,,,,
69,127.1291617, E,37.55449424, N,0.4037 m,17.572 m,18.2567,,211412.879,550560.146,,,,,
