Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291212, E,37.55427308, N,0.839 m,---,16.8873,,211409.332,550535.595,,,car,주황색, 2-3
2,127.129124, E,37.55428031, N,0.782 m,0.839 m,17.835,,211409.575,550536.399,,,,,
3,127.1291267, E,37.55428702, N,0.826 m,1.621 m,15.9443,,211409.813,550537.143,,,,,
4,127.1291292, E,37.55429418, N,0.813 m,2.447 m,16.8344,,211410.039,550537.938,,,,,
5,127.1291319, E,37.55430119, N,0.793 m,3.26 m,16.3147,,211410.273,550538.716,,,,,
6,127.1291344, E,37.55430804, N,0.781 m,4.053 m,15.6028,,211410.495,550539.477,,,,,
7,127.1291368, E,37.55431482, N,0.8 m,4.834 m,15.8594,,211410.704,550540.23,,,,,
8,127.1291393, E,37.55432176, N,0.81 m,5.634 m,16.2678,,211410.922,550541,,,,,
9,127.1291418, E,37.55432876, N,0.778 m,6.444 m,16.9549,,211411.148,550541.778,,,,,
10,127.1291444, E,37.55433547, N,0.797 m,7.222 m,14.9907,,211411.374,550542.523,,,,,
11,127.1291467, E,37.5543424, N,0.799 m,8.019 m,17.7548,,211411.579,550543.293,,,,,
12,127.1291495, E,37.55434926, N,0.757 m,8.818 m,18.1129,,211411.821,550544.054,,,,,
13,127.1291522, E,37.55435574, N,0.82 m,9.575 m,18.5136,,211412.056,550544.774,,,,,
14,127.1291551, E,37.55436275, N,0.769 m,10.395 m,16.8376,,211412.315,550545.552,,,,,
15,127.1291576, E,37.55436938, N,0.795 m,11.164 m,14.6995,,211412.537,550546.288,,,,,
16,127.1291599, E,37.55437631, N,0.815 m,11.959 m,17.3976,,211412.737,550547.058,,,,,
17,127.1291627, E,37.55438332, N,0.771 m,12.774 m,17.4327,,211412.98,550547.836,,,,,
18,127.1291653, E,37.55438995, N,0.749 m,13.546 m,18.3111,,211413.21,550548.572,,,,,
19,127.1291679, E,37.55439635, N,0.245 m,14.295 m,20.9072,,211413.444,550549.283,,,,,
20,127.1291689, E,37.55439842, N,0.774 m,14.54 m,18.1221,,211413.532,550549.512,,,,,
21,127.1291717, E,37.55440505, N,0.796 m,15.314 m,16.3549,,211413.771,550550.248,,,,,
22,127.1291742, E,37.55441193, N,0.759 m,16.11 m,17.1814,,211413.994,550551.012,,,,,
23,127.1291767, E,37.55441846, N,0.783 m,16.869 m,16.641,,211414.218,550551.738,,,,,
24,127.1291793, E,37.55442522, N,0.762 m,17.651 m,19.3093,,211414.441,550552.488,,,,,
25,127.1291821, E,37.5544317, N,0.746 m,18.413 m,15.362,,211414.692,550553.207,,,,,
26,127.1291844, E,37.55443818, N,0.782 m,19.159 m,16.866,,211414.888,550553.927,,,,,
27,127.1291869, E,37.55444492, N,0.753 m,19.941 m,14.8871,,211415.114,550554.676,,,,,
28,127.1291891, E,37.55445148, N,0.743 m,20.694 m,14.428,,211415.307,550555.404,,,,,
29,127.1291912, E,37.55445796, N,0.792 m,21.437 m,16.0241,,211415.491,550556.123,,,,,
30,127.1291937, E,37.55446481, N,0.701 m,22.229 m,14.944,,211415.708,550556.884,,,,,
31,127.1291957, E,37.55447092, N,0.731 m,22.93 m,16.0241,,211415.888,550557.562,,,,,
32,127.129198, E,37.55447725, N,0.768 m,23.661 m,16.5387,,211416.089,550558.265,,,,,
33,127.1292005, E,37.55448388, N,0.733 m,24.429 m,18.7205,,211416.306,550559.001,,,,,
34,127.1292031, E,37.55449013, N,0.739 m,25.161 m,15.8459,,211416.541,550559.696,,,,,
35,127.1292054, E,37.55449654, N,0.717 m,25.9 m,17.034,,211416.741,550560.407,,,,,
36,127.1292078, E,37.55450272, N,0.755 m,26.618 m,15.5008,,211416.951,550561.093,,,,,
37,127.1292101, E,37.55450927, N,0.723 m,27.373 m,16.2063,,211417.151,550561.821,,,,,
38,127.1292124, E,37.55451553, N,0.717 m,28.096 m,17.034,,211417.352,550562.515,,,,,
39,127.1292148, E,37.5545217, N,0.731 m,28.813 m,16.0241,,211417.561,550563.201,,,,,
40,127.129217, E,37.55452803, N,0.702 m,29.544 m,12.4595,,211417.762,550563.904,,,,,
41,127.1292188, E,37.55453421, N,0.734 m,30.246 m,14.2734,,211417.913,550564.59,,,,,
42,127.1292208, E,37.55454062, N,0.71 m,30.98 m,18.6203,,211418.093,550565.301,,,,,
43,127.1292234, E,37.55454668, N,0.726 m,31.69 m,14.7551,,211418.319,550565.975,,,,,
44,127.1292255, E,37.55455301, N,0.694 m,32.416 m,15.455,,211418.503,550566.677,,,,,
45,127.1292276, E,37.55455904, N,0.666 m,33.111 m,14.639,,211418.687,550567.347,,,,,
46,127.1292295, E,37.55456484, N,0.732 m,33.776 m,13.6382,,211418.854,550567.991,,,,,
47,127.1292314, E,37.55457125, N,0.725 m,34.508 m,16.8413,,211419.026,550568.702,,,,,
48,127.1292338, E,37.5545775, N,0.691 m,35.233 m,16.9773,,211419.235,550569.397,,,,,
49,127.1292361, E,37.55458346, N,0.704 m,35.924 m,14.5277,,211419.436,550570.058,,,,,
50,127.1292381, E,37.5545896, N,0.704 m,36.628 m,21.2058,,211419.611,550570.739,,,,,
51,127.129241, E,37.55459551, N,0.709 m,37.332 m,14.6617,,211419.865,550571.396,,,,,
52,127.129243, E,37.55460169, N,0.714 m,38.041 m,14.3322,,211420.043,550572.082,,,,,
53,127.129245, E,37.55460792, N,0.645 m,38.755 m,16.2825,,211420.219,550572.774,,,,,
54,127.129247, E,37.5546135, N,0.688 m,39.4 m,16.3111,,211420.399,550573.393,,,,,
55,127.1292492, E,37.55461945, N,0.709 m,40.088 m,17.2311,,211420.592,550574.054,,,,,
56,127.1292516, E,37.55462556, N,0.655 m,40.797 m,14.115,,211420.801,550574.732,,,,,
57,127.1292534, E,37.55463128, N,0.623 m,41.453 m,14.8614,,211420.96,550575.368,,,,,
58,127.1292552, E,37.55463671, N,0.715 m,42.076 m,20.6347,,211421.119,550575.97,,,,,
59,127.1292581, E,37.55464274, N,0.663 m,42.791 m,13.5885,,211421.37,550576.64,,,,,
60,127.1292598, E,37.55464854, N,0.726 m,43.453 m,14.7551,,211421.524,550577.284,,,,,
61,127.1292619, E,37.55465487, N,0.644 m,44.18 m,15.9218,,211421.709,550577.987,,,,,
62,127.1292639, E,37.55466044, N,0.656 m,44.823 m,17.1277,,211421.884,550578.606,,,,,
63,127.1292661, E,37.5546661, N,0.667 m,45.479 m,14.987,,211422.077,550579.233,,,,,
64,127.1292681, E,37.5546719, N,0.697 m,46.146 m,24.1809,,211422.248,550579.877,,,,,
65,127.1292713, E,37.55467762, N,0.672 m,46.843 m,16.7097,,211422.533,550580.513,,,,,
66,127.1292735, E,37.55468343, N,0.616 m,47.515 m,18.2678,,211422.725,550581.157,,,,,
67,127.1292757, E,37.5546887, N,0.684 m,48.132 m,17.5164,,211422.918,550581.743,,,,,
68,127.129278, E,37.55469458, N,0.672 m,48.816 m,16.7097,,211423.122,550582.396,,,,,
69,127.1292802, E,37.55470038, N,0.685 m,49.488 m,20.0618,,211423.315,550583.04,,,,,
70,127.1292828, E,37.55470618, N,0.631 m,50.173 m,14.6677,,211423.549,550583.684,,,,,
71,127.1292846, E,37.55471168, N,0.669 m,50.804 m,12.7242,,211423.708,550584.295,,,,,
72,127.1292863, E,37.55471756, N,0.646 m,51.473 m,21.3292,,211423.855,550584.947,,,,,
73,127.129289, E,37.55472298, N,0.635 m,52.12 m,18.5137,,211424.089,550585.55,,,,,
74,127.1292913, E,37.55472841, N,0.637 m,52.755 m,16.4895,,211424.29,550586.152,,,,,
75,127.1292933, E,37.55473391, N,0.63 m,53.391 m,17.0696,,211424.47,550586.763,,,,,
76,127.1292954, E,37.55473934, N,0.681 m,54.021 m,19.0699,,211424.654,550587.365,,,,,
77,127.1292979, E,37.55474514, N,0.614 m,54.703 m,19.9951,,211424.875,550588.01,,,,,
78,127.1293003, E,37.55475034, N,0.64 m,55.317 m,14.8414,,211425.084,550588.587,,,,,
79,127.1293021, E,37.55475591, N,0.642 m,55.957 m,22.2963,,211425.248,550589.206,,,,,
80,127.1293049, E,37.55476126, N,0.64 m,56.598 m,14.8414,,211425.49,550589.8,,,,,
81,127.1293068, E,37.55476684, N,0.588 m,57.239 m,20.0618,,211425.653,550590.419,,,,,
82,127.129309, E,37.55477181, N,0.626 m,57.826 m,22.8752,,211425.854,550590.971,,,,,
83,127.1293118, E,37.55477701, N,0.672 m,58.452 m,13.7688,,211426.097,550591.549,,,,,
84,127.1293136, E,37.55478289, N,0.575 m,59.124 m,16.1387,,211426.256,550592.201,,,,,
85,127.1293154, E,37.55478786, N,0.644 m,59.699 m,18.6313,,211426.415,550592.753,,,,,
86,127.1293177, E,37.55479336, N,0.575 m,60.343 m,14.6771,,211426.62,550593.364,,,,,
87,127.1293194, E,37.55479837, N,0.618 m,60.918 m,13.1936,,211426.765,550593.92,,,,,
88,127.129321, E,37.55480379, N,0.637 m,61.536 m,14.8703,,211426.905,550594.523,,,,,
89,127.1293228, E,37.55480934, N,0.633 m,62.173 m,16.6358,,211427.067,550595.138,,,,,
90,127.1293249, E,37.55481481, N,0.62 m,62.806 m,17.7945,,211427.248,550595.745,,,,,
91,127.129327, E,37.55482012, N,0.595 m,63.426 m,15.2646,,211427.436,550596.336,,,,,
92,127.1293288, E,37.55482529, N,0.617 m,64.021 m,17.0696,,211427.592,550596.91,,,,,
93,127.1293309, E,37.55483061, N,0.597 m,64.638 m,15.9378,,211427.773,550597.5,,,,,
94,127.1293327, E,37.55483578, N,0.628 m,65.235 m,17.5668,,211427.936,550598.074,,,,,
95,127.1293349, E,37.55484117, N,0.635 m,65.862 m,17.3446,,211428.124,550598.673,,,,,
96,127.129337, E,37.55484663, N,0.562 m,66.498 m,15.7371,,211428.313,550599.279,,,,,
97,127.1293387, E,37.55485151, N,0.609 m,67.06 m,14.115,,211428.465,550599.821,,,,,
98,127.1293404, E,37.55485683, N,0.621 m,67.668 m,15.4003,,211428.612,550600.411,,,,,
99,127.1293423, E,37.55486222, N,0.628 m,68.289 m,14.8414,,211428.776,550601.01,,,,,
100,127.1293441, E,37.55486768, N,0.599 m,68.916 m,16.778,,211428.936,550601.616,,,,,
101,127.129346, E,37.55487285, N,0.545 m,69.516 m,15.7874,,211429.108,550602.19,,,,,
102,127.1293477, E,37.55487758, N,0.593 m,70.061 m,14.4996,,211429.256,550602.715,,,,,
103,127.1293494, E,37.55488275, N,0.593 m,70.653 m,14.4996,,211429.403,550603.289,,,,,
104,127.1293511, E,37.55488792, N,0.592 m,71.246 m,14.115,,211429.551,550603.863,,,,,
105,127.1293527, E,37.55489309, N,0.593 m,71.838 m,14.4996,,211429.695,550604.437,,,,,
106,127.1293544, E,37.55489826, N,0.609 m,72.43 m,14.115,,211429.842,550605.011,,,,,
107,127.1293561, E,37.55490358, N,0.575 m,73.039 m,13.3926,,211429.99,550605.601,,,,,
108,127.1293576, E,37.55490862, N,0.579 m,73.614 m,15.6898,,211430.122,550606.161,,,,,
109,127.1293593, E,37.55491364, N,0.616 m,74.193 m,16.705,,211430.278,550606.719,,,,,
110,127.1293614, E,37.55491896, N,0.579 m,74.809 m,15.6898,,211430.454,550607.309,,,,,
111,127.1293631, E,37.55492398, N,0.56 m,75.388 m,17.9832,,211430.61,550607.867,,,,,
112,127.1293651, E,37.55492878, N,0.578 m,75.948 m,18.2568,,211430.782,550608.4,,,,,
113,127.1293671, E,37.55493373, N,0.58 m,76.527 m,16.0798,,211430.963,550608.949,,,,,
