Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291312, E,37.5542837, N,0.527 m,---,17.2149,,211410.218,550536.775,,,car,흰색, 2-1
2,127.129133, E,37.55428824, N,0.4752 m,0.527 m,17.5534,,211410.373,550537.279,,,,,
3,127.1291346, E,37.55429232, N,0.526 m,1.002 m,17.7189,,211410.516,550537.732,,,,,
4,127.1291364, E,37.55429683, N,0.55 m,1.528 m,16.024,,211410.675,550538.234,,,,,
5,127.1291382, E,37.5543016, N,0.529 m,2.078 m,14.776,,211410.826,550538.762,,,,,
6,127.1291397, E,37.55430621, N,0.531 m,2.608 m,15.6512,,211410.96,550539.274,,,,,
7,127.1291413, E,37.55431082, N,0.531 m,3.139 m,18.5136,,211411.103,550539.786,,,,,
8,127.1291432, E,37.55431535, N,0.4367 m,3.67 m,18.403,,211411.271,550540.29,,,,,
9,127.1291448, E,37.55431909, N,0.549 m,4.107 m,16.666,,211411.408,550540.705,,,,,
10,127.1291466, E,37.55432382, N,0.508 m,4.655 m,16.7175,,211411.565,550541.231,,,,,
11,127.1291482, E,37.55432821, N,0.525 m,5.163 m,15.6918,,211411.71,550541.717,,,,,
12,127.1291498, E,37.55433276, N,0.4968 m,5.688 m,18.2435,,211411.852,550542.223,,,,,
13,127.1291516, E,37.55433701, N,0.528 m,6.185 m,17.4327,,211412.006,550542.695,,,,,
14,127.1291534, E,37.55434154, N,0.536 m,6.712 m,15.7468,,211412.164,550543.198,,,,,
15,127.129155, E,37.55434619, N,0.528 m,7.248 m,12.4594,,211412.309,550543.714,,,,,
16,127.1291563, E,37.55435084, N,0.527 m,7.777 m,14.6131,,211412.422,550544.23,,,,,
17,127.1291578, E,37.55435544, N,0.589 m,8.304 m,13.3718,,211412.554,550544.74,,,,,
18,127.1291593, E,37.55436059, N,0.559 m,8.892 m,14.428,,211412.689,550545.313,,,,,
19,127.1291609, E,37.55436547, N,0.56 m,9.451 m,12.0834,,211412.828,550545.855,,,,,
20,127.1291622, E,37.5543704, N,0.592 m,10.011 m,14.8532,,211412.944,550546.402,,,,,
21,127.129164, E,37.55437556, N,0.551 m,10.603 m,13.9562,,211413.095,550546.975,,,,,
22,127.1291655, E,37.55438038, N,0.597 m,11.155 m,16.3147,,211413.228,550547.51,,,,,
23,127.1291674, E,37.55438554, N,0.524 m,11.751 m,16.1186,,211413.394,550548.083,,,,,
24,127.129169, E,37.55439008, N,0.594 m,12.275 m,15.4403,,211413.539,550548.586,,,,,
25,127.1291708, E,37.55439524, N,0.513 m,12.869 m,13.2323,,211413.697,550549.159,,,,,
26,127.1291721, E,37.55439974, N,0.673 m,13.383 m,14.7722,,211413.813,550549.659,,,,,
27,127.1291741, E,37.5544056, N,0.553 m,14.055 m,16.9655,,211413.984,550550.31,,,,,
28,127.1291759, E,37.55441036, N,0.625 m,14.608 m,14.9544,,211414.145,550550.838,,,,,
29,127.1291777, E,37.5544158, N,0.576 m,15.233 m,14.7983,,211414.305,550551.443,,,,,
30,127.1291794, E,37.55442082, N,0.524 m,15.809 m,13.6145,,211414.451,550552,,,,,
31,127.1291808, E,37.55442541, N,0.58 m,16.333 m,12.3038,,211414.574,550552.51,,,,,
32,127.1291822, E,37.55443052, N,0.532 m,16.913 m,12.3867,,211414.697,550553.076,,,,,
33,127.1291835, E,37.55443519, N,0.521 m,17.445 m,12.101,,211414.81,550553.596,,,,,
34,127.1291847, E,37.55443979, N,0.506 m,17.966 m,14.1149,,211414.919,550554.105,,,,,
35,127.1291861, E,37.55444421, N,0.541 m,18.472 m,16.2989,,211415.042,550554.596,,,,,
36,127.1291878, E,37.55444888, N,0.536 m,19.013 m,14.3598,,211415.193,550555.116,,,,,
37,127.1291893, E,37.55445356, N,0.534 m,19.549 m,13.3773,,211415.325,550555.635,,,,,
38,127.1291907, E,37.55445824, N,0.508 m,20.082 m,13.3835,,211415.448,550556.154,,,,,
39,127.1291921, E,37.5544627, N,0.548 m,20.591 m,12.6789,,211415.565,550556.649,,,,,
40,127.1291934, E,37.55446751, N,0.514 m,21.139 m,11.3886,,211415.684,550557.184,,,,,
41,127.1291946, E,37.55447205, N,0.519 m,21.652 m,10.5702,,211415.785,550557.688,,,,,
42,127.1291956, E,37.55447664, N,0.514 m,22.171 m,11.3886,,211415.879,550558.198,,,,,
43,127.1291968, E,37.55448118, N,0.535 m,22.685 m,11.7956,,211415.98,550558.701,,,,,
44,127.129198, E,37.5544859, N,0.527 m,23.22 m,11.7912,,211416.089,550559.226,,,,,
45,127.1291992, E,37.55449055, N,0.507 m,23.747 m,11.528,,211416.196,550559.742,,,,,
46,127.1292004, E,37.55449503, N,0.4753 m,24.255 m,11.5375,,211416.296,550560.239,,,,,
47,127.1292015, E,37.55449923, N,0.551 m,24.73 m,10.9395,,211416.391,550560.705,,,,,
48,127.1292027, E,37.5545041, N,0.4916 m,25.281 m,13.4032,,211416.495,550561.246,,,,,
49,127.1292039, E,37.55450841, N,0.4776 m,25.773 m,8.7962,,211416.608,550561.725,,,,,
50,127.1292048, E,37.55451267, N,0.519 m,26.25 m,10.5702,,211416.68,550562.197,,,,,
51,127.1292058, E,37.55451726, N,0.4765 m,26.769 m,15.4002,,211416.775,550562.707,,,,,
52,127.1292073, E,37.5545214, N,0.4968 m,27.245 m,8.8249,,211416.901,550563.166,,,,,
53,127.1292081, E,37.55452582, N,0.4821 m,27.742 m,7.2037,,211416.976,550563.657,,,,,
54,127.1292088, E,37.55453013, N,0.4854 m,28.224 m,9.7854,,211417.036,550564.135,,,,,
55,127.1292098, E,37.55453444, N,0.4202 m,28.71 m,8.6944,,211417.118,550564.614,,,,,
56,127.1292105, E,37.55453818, N,0.3998 m,29.13 m,7.3156,,211417.181,550565.029,,,,,
