Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.12917, E,37.55450163, N,0.01861 m,---,17.7477,,211413.61,550560.968,,,car,검정색, 2-1
2,127.1291701, E,37.55450179, N,0.03892 m,0.01861 m,16.3622,,211413.616,550560.986,,,,,
3,127.1291702, E,37.55450213, N,0.059 m,0.0575 m,15.1165,,211413.627,550561.023,,,,,
4,127.1291704, E,37.55450264, N,0.0601 m,0.1165 m,10.1806,,211413.642,550561.08,,,,,
5,127.1291705, E,37.55450318, N,0.0613 m,0.1767 m,12.573,,211413.653,550561.139,,,,,
6,127.1291706, E,37.55450371, N,0.0908 m,0.238 m,13.2823,,211413.666,550561.199,,,,,
7,127.1291709, E,37.55450451, N,0.1195 m,0.3288 m,11.7405,,211413.687,550561.288,,,,,
8,127.1291712, E,37.55450557, N,0.0893 m,0.4483 m,10.1171,,211413.711,550561.405,,,,,
9,127.1291713, E,37.55450636, N,0.1037 m,0.538 m,8.5676,,211413.726,550561.493,,,,,
10,127.1291715, E,37.55450728, N,0.1647 m,0.641 m,11.7655,,211413.742,550561.595,,,,,
11,127.1291719, E,37.55450873, N,0.1527 m,0.806 m,15.7873,,211413.775,550561.756,,,,,
12,127.1291724, E,37.55451006, N,0.1766 m,0.959 m,15.9217,,211413.816,550561.903,,,,,
13,127.1291729, E,37.55451159, N,0.2015 m,1.135 m,14.5107,,211413.865,550562.073,,,,,
14,127.1291735, E,37.55451335, N,0.2281 m,1.337 m,13.1706,,211413.915,550562.268,,,,,
15,127.1291741, E,37.55451535, N,0.2382 m,1.565 m,12.6075,,211413.967,550562.491,,,,,
16,127.1291746, E,37.55451744, N,0.2456 m,1.803 m,14.6995,,211414.018,550562.723,,,,,
17,127.1291754, E,37.55451958, N,0.2803 m,2.049 m,16.6768,,211414.08,550562.961,,,,,
18,127.1291763, E,37.554522, N,0.2939 m,2.329 m,14.8479,,211414.16,550563.229,,,,,
19,127.1291771, E,37.55452456, N,0.3133 m,2.623 m,13.4274,,211414.235,550563.514,,,,,
20,127.1291779, E,37.55452731, N,0.3302 m,2.936 m,14.1149,,211414.307,550563.818,,,,,
21,127.1291789, E,37.55453019, N,0.348 m,3.266 m,18.2446,,211414.388,550564.139,,,,,
22,127.1291801, E,37.55453317, N,0.3768 m,3.614 m,16.4017,,211414.496,550564.469,,,,,
23,127.1291813, E,37.55453643, N,0.3747 m,3.991 m,15.2645,,211414.602,550564.831,,,,,
24,127.1291824, E,37.55453968, N,0.4045 m,4.366 m,16.7779,,211414.7,550565.193,,,,,
25,127.1291837, E,37.55454317, N,0.423 m,4.77 m,15.3031,,211414.816,550565.58,,,,,
26,127.129185, E,37.55454685, N,0.4198 m,5.193 m,13.6018,,211414.927,550565.988,,,,,
27,127.1291861, E,37.55455052, N,0.4419 m,5.613 m,12.6724,,211415.026,550566.396,,,,,
28,127.1291872, E,37.55455441, N,0.4453 m,6.055 m,13.0401,,211415.122,550566.828,,,,,
29,127.1291883, E,37.55455832, N,0.4745 m,6.5 m,11.5925,,211415.222,550567.262,,,,,
30,127.1291894, E,37.55456251, N,0.4864 m,6.975 m,10.2747,,211415.317,550567.726,,,,,
31,127.1291904, E,37.55456682, N,0.4971 m,7.461 m,7.8439,,211415.403,550568.205,,,,,
32,127.1291912, E,37.55457125, N,0.507 m,7.958 m,7.6862,,211415.47,550568.698,,,,,
33,127.1291919, E,37.55457578, N,0.534 m,8.466 m,6.5618,,211415.537,550569.201,,,,,
34,127.1291926, E,37.55458056, N,0.53 m,8.999 m,7.6426,,211415.597,550569.731,,,,,
35,127.1291934, E,37.55458529, N,0.563 m,9.529 m,5.9165,,211415.667,550570.256,,,,,
36,127.1291941, E,37.55459034, N,0.576 m,10.092 m,359.6934,,211415.724,550570.816,,,,,
37,127.129194, E,37.55459553, N,0.574 m,10.668 m,2.1426,,211415.72,550571.392,,,,,
38,127.1291943, E,37.5546007, N,0.626 m,11.242 m,357.9489,,211415.741,550571.966,,,,,
39,127.129194, E,37.55460633, N,0.6 m,11.868 m,356.8716,,211415.718,550572.591,,,,,
40,127.1291937, E,37.55461173, N,0.641 m,12.468 m,0.3098,,211415.684,550573.19,,,,,
41,127.1291937, E,37.5546175, N,0.631 m,13.109 m,357.029,,211415.687,550573.831,,,,,
42,127.1291933, E,37.55462318, N,0.666 m,13.74 m,353.6158,,211415.653,550574.461,,,,,
43,127.1291925, E,37.55462914, N,0.649 m,14.405 m,350.6914,,211415.578,550575.122,,,,,
44,127.1291913, E,37.55463491, N,0.676 m,15.055 m,350.6165,,211415.472,550575.763,,,,,
45,127.1291901, E,37.55464092, N,0.702 m,15.73 m,348.3965,,211415.361,550576.429,,,,,
46,127.1291885, E,37.55464711, N,0.689 m,16.432 m,347.2936,,211415.219,550577.117,,,,,
47,127.1291868, E,37.55465316, N,0.71 m,17.121 m,347.2561,,211415.067,550577.788,,,,,
48,127.129185, E,37.5546594, N,0.715 m,17.831 m,341.3165,,211414.909,550578.481,,,,,
49,127.1291824, E,37.5546655, N,0.758 m,18.545 m,340.2542,,211414.679,550579.157,,,,,
50,127.1291795, E,37.55467193, N,0.773 m,19.303 m,335.3973,,211414.422,550579.87,,,,,
51,127.1291758, E,37.55467827, N,0.724 m,20.076 m,338.0877,,211414.099,550580.573,,,,,
