Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290873, E,37.55426909, N,0.822 m,---,16.4889,,211406.339,550535.148,,,car,검정색,2-1
2,127.12909, E,37.55427619, N,0.911 m,0.822 m,15.482,,211406.571,550535.937,,,,,
3,127.1290927, E,37.5542841, N,0.91 m,1.733 m,16.3727,,211406.813,550536.815,,,,,
4,127.1290956, E,37.55429197, N,0.965 m,2.643 m,16.2431,,211407.068,550537.688,,,,,
5,127.1290987, E,37.55430032, N,0.952 m,3.608 m,16.4682,,211407.337,550538.616,,,,,
6,127.1291017, E,37.55430855, N,0.936 m,4.561 m,15.911,,211407.606,550539.529,,,,,
7,127.1291046, E,37.55431665, N,0.952 m,5.497 m,16.4682,,211407.861,550540.43,,,,,
8,127.1291077, E,37.55432488, N,0.978 m,6.449 m,16.024,,211408.13,550541.343,,,,,
9,127.1291107, E,37.55433336, N,0.94 m,7.427 m,16.6994,,211408.398,550542.284,,,,,
10,127.1291138, E,37.55434146, N,0.945 m,8.367 m,14.9051,,211408.667,550543.184,,,,,
11,127.1291165, E,37.55434969, N,0.918 m,9.312 m,17.9831,,211408.909,550544.098,,,,,
12,127.1291197, E,37.55435756, N,0.9 m,10.23 m,13.9073,,211409.191,550544.972,,,,,
13,127.1291222, E,37.55436543, N,0.95 m,11.129 m,15.9498,,211409.406,550545.845,,,,,
14,127.1291251, E,37.55437366, N,0.976 m,12.079 m,15.5183,,211409.666,550546.759,,,,,
15,127.1291281, E,37.55438213, N,0.941 m,13.055 m,16.0989,,211409.926,550547.699,,,,,
16,127.1291311, E,37.55439028, N,0.952 m,13.997 m,16.4682,,211410.186,550548.604,,,,,
17,127.1291341, E,37.55439851, N,0.945 m,14.949 m,14.9051,,211410.454,550549.518,,,,,
18,127.1291369, E,37.55440674, N,0.959 m,15.894 m,15.8034,,211410.696,550550.432,,,,,
19,127.1291398, E,37.55441505, N,0.971 m,16.853 m,14.4994,,211410.956,550551.354,,,,,
20,127.1291426, E,37.55442352, N,0.971 m,17.824 m,14.4994,,211411.198,550552.295,,,,,
21,127.1291453, E,37.55443199, N,0.937 m,18.795 m,15.0454,,211411.44,550553.236,,,,,
22,127.1291481, E,37.55444014, N,0.978 m,19.732 m,16.024,,211411.682,550554.14,,,,,
23,127.1291511, E,37.55444861, N,0.95 m,20.71 m,15.9498,,211411.951,550555.081,,,,,
24,127.1291541, E,37.55445684, N,0.958 m,21.66 m,13.5952,,211412.21,550555.995,,,,,
25,127.1291566, E,37.55446523, N,0.963 m,22.618 m,14.8106,,211412.434,550556.927,,,,,
26,127.1291594, E,37.55447362, N,0.956 m,23.581 m,14.549,,211412.679,550557.858,,,,,
27,127.1291621, E,37.55448196, N,0.913 m,24.537 m,14.4787,,211412.918,550558.783,,,,,
28,127.1291647, E,37.55448992, N,0.959 m,25.45 m,13.7687,,211413.145,550559.667,,,,,
29,127.1291673, E,37.55449831, N,0.949 m,26.409 m,14.2899,,211413.372,550560.599,,,,,
30,127.12917, E,37.55450659, N,0.932 m,27.357 m,13.0458,,211413.605,550561.519,,,,,
31,127.1291723, E,37.55451477, N,0.923 m,28.289 m,13.935,,211413.814,550562.426,,,,,
32,127.1291748, E,37.55452284, N,0.898 m,29.212 m,13.9301,,211414.035,550563.322,,,,,
33,127.1291773, E,37.55453069, N,0.923 m,30.11 m,12.4065,,211414.25,550564.194,,,,,
34,127.1291795, E,37.55453882, N,0.9 m,31.033 m,12.7312,,211414.447,550565.096,,,,,
35,127.1291818, E,37.55454672, N,0.853 m,31.933 m,11.3886,,211414.644,550565.974,,,,,
36,127.1291837, E,37.55455425, N,0.852 m,32.785 m,8.947,,211414.811,550566.81,,,,,
37,127.1291852, E,37.55456184, N,0.839 m,33.638 m,8.2665,,211414.943,550567.652,,,,,
38,127.1291866, E,37.55456932, N,0.822 m,34.476 m,8.8565,,211415.062,550568.482,,,,,
39,127.129188, E,37.55457663, N,0.782 m,35.298 m,7.0952,,211415.187,550569.295,,,,,
40,127.1291891, E,37.55458363, N,0.809 m,36.08 m,4.737,,211415.283,550570.071,,,,,
41,127.1291898, E,37.55459089, N,0.789 m,36.889 m,1.8144,,211415.349,550570.877,,,,,
42,127.1291901, E,37.554598, N,0.765 m,37.678 m,0.9739,,211415.373,550571.666,,,,,
43,127.1291903, E,37.55460488, N,0.737 m,38.443 m,1.7808,,211415.385,550572.43,,,,,
44,127.1291905, E,37.55461152, N,0.673 m,39.18 m,358.3841,,211415.406,550573.167,,,,,
45,127.1291903, E,37.55461759, N,0.714 m,39.853 m,357.2004,,211415.387,550573.84,,,,,
46,127.1291899, E,37.55462401, N,0.66 m,40.567 m,354.8843,,211415.351,550574.553,,,,,
47,127.1291892, E,37.55462993, N,0.668 m,41.226 m,351.8521,,211415.291,550575.209,,,,,
48,127.1291882, E,37.55463588, N,0.632 m,41.894 m,349.5479,,211415.195,550575.87,,,,,
49,127.1291869, E,37.55464148, N,0.643 m,42.526 m,350.0914,,211415.08,550576.491,,,,,
50,127.1291856, E,37.55464719, N,0.644 m,43.169 m,346.1285,,211414.968,550577.125,,,,,
51,127.1291839, E,37.55465282, N,0.615 m,43.813 m,343.5217,,211414.813,550577.75,,,,,
52,127.1291819, E,37.55465813, N,0.632 m,44.427 m,342.1004,,211414.638,550578.339,,,,,
53,127.1291797, E,37.55466355, N,0.598 m,45.059 m,336.9304,,211414.443,550578.94,,,,,
54,127.1291771, E,37.5546685, N,0.581 m,45.657 m,340.0286,,211414.208,550579.49,,,,,
55,127.1291748, E,37.55467342, N,0.6 m,46.238 m,337.4297,,211414.009,550580.035,,,,,
56,127.1291722, E,37.55467841, N,0.602 m,46.837 m,335.8856,,211413.778,550580.588,,,,,
57,127.1291694, E,37.55468336, N,0.592 m,47.44 m,337.1331,,211413.531,550581.138,,,,,
58,127.1291668, E,37.55468828, N,0.585 m,48.032 m,329.8505,,211413.3,550581.683,,,,,
59,127.1291635, E,37.55469284, N,0.587 m,48.617 m,327.0082,,211413.006,550582.189,,,,,
60,127.1291599, E,37.55469727, N,0.591 m,49.204 m,327.0307,,211412.686,550582.681,,,,,
61,127.1291562, E,37.55470174, N,0.578 m,49.795 m,326.8813,,211412.363,550583.176,,,,,
62,127.1291527, E,37.55470611, N,0.56 m,50.373 m,324.1862,,211412.046,550583.66,,,,,
63,127.129149, E,37.5547102, N,0.558 m,50.934 m,325.5387,,211411.718,550584.114,,,,,
64,127.1291454, E,37.55471435, N,0.582 m,51.492 m,321.3272,,211411.401,550584.574,,,,,
65,127.1291413, E,37.55471844, N,0.587 m,52.074 m,321.6923,,211411.037,550585.028,,,,,
