Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291536, E,37.55446313, N,0.02938 m,---,12.5562,,211412.164,550556.693,,,car,흰색, 2-1
2,127.1291536, E,37.55446339, N,0.03135 m,0.02938 m,8.6094,,211412.171,550556.721,,,,,
3,127.1291537, E,37.55446367, N,0.02876 m,0.0607 m,14.1149,,211412.175,550556.752,,,,,
4,127.1291538, E,37.55446392, N,0.02906 m,0.0895 m,9.2897,,211412.182,550556.78,,,,,
5,127.1291538, E,37.55446418, N,0.0596 m,0.1185 m,9.0513,,211412.187,550556.809,,,,,
6,127.1291539, E,37.55446471, N,0.03159 m,0.1782 m,12.8362,,211412.196,550556.868,,,,,
7,127.129154, E,37.55446499, N,0.0899 m,0.2098 m,10.5162,,211412.203,550556.899,,,,,
8,127.1291542, E,37.55446578, N,0.0887 m,0.2996 m,9.1294,,211412.22,550556.987,,,,,
9,127.1291544, E,37.55446657, N,0.0591 m,0.3883 m,11.2411,,211412.233,550557.075,,,,,
10,127.1291545, E,37.55446709, N,0.0889 m,0.4474 m,12.9328,,211412.245,550557.133,,,,,
11,127.1291547, E,37.55446787, N,0.0903 m,0.536 m,10.0867,,211412.265,550557.219,,,,,
12,127.1291549, E,37.55446867, N,0.1197 m,0.627 m,18.7776,,211412.28,550557.308,,,,,
13,127.1291553, E,37.5544697, N,0.1269 m,0.746 m,12.7783,,211412.319,550557.422,,,,,
14,127.1291557, E,37.55447081, N,0.1497 m,0.873 m,22.3406,,211412.347,550557.545,,,,,
15,127.1291563, E,37.55447206, N,0.1462 m,1.023 m,17.4327,,211412.403,550557.684,,,,,
16,127.1291568, E,37.55447332, N,0.1819 m,1.169 m,14.5146,,211412.447,550557.824,,,,,
17,127.1291573, E,37.5544749, N,0.1781 m,1.351 m,14.251,,211412.492,550558,,,,,
18,127.1291578, E,37.55447646, N,0.2111 m,1.529 m,14.9186,,211412.536,550558.172,,,,,
19,127.1291584, E,37.5544783, N,0.2142 m,1.74 m,16.1522,,211412.59,550558.376,,,,,
20,127.1291591, E,37.55448015, N,0.2333 m,1.954 m,18.3781,,211412.649,550558.582,,,,,
21,127.1291599, E,37.55448214, N,0.2676 m,2.188 m,13.7176,,211412.723,550558.804,,,,,
22,127.1291606, E,37.55448449, N,0.2822 m,2.455 m,18.9063,,211412.786,550559.064,,,,,
23,127.1291617, E,37.55448689, N,0.2692 m,2.737 m,15.8711,,211412.877,550559.331,,,,,
24,127.1291625, E,37.55448922, N,0.2987 m,3.007 m,17.4027,,211412.95,550559.59,,,,,
25,127.1291635, E,37.55449179, N,0.3047 m,3.305 m,20.6923,,211413.039,550559.875,,,,,
26,127.1291647, E,37.55449436, N,0.3036 m,3.61 m,18.6697,,211413.146,550560.16,,,,,
27,127.1291658, E,37.55449695, N,0.3522 m,3.914 m,13.3923,,211413.243,550560.448,,,,,
28,127.1291668, E,37.55450004, N,0.3661 m,4.266 m,13.7177,,211413.324,550560.791,,,,,
29,127.1291677, E,37.55450324, N,0.3548 m,4.632 m,15.0373,,211413.41,550561.147,,,,,
30,127.1291688, E,37.55450633, N,0.3613 m,4.987 m,12.2024,,211413.502,550561.489,,,,,
31,127.1291697, E,37.55450951, N,0.3566 m,5.348 m,14.5227,,211413.578,550561.843,,,,,
32,127.1291707, E,37.55451262, N,0.393 m,5.705 m,17.9105,,211413.667,550562.188,,,,,
33,127.129172, E,37.55451599, N,0.3567 m,6.098 m,20.2413,,211413.787,550562.562,,,,,
34,127.1291734, E,37.55451901, N,0.4022 m,6.454 m,17.0992,,211413.91,550562.897,,,,,
35,127.1291748, E,37.55452247, N,0.3831 m,6.857 m,18.3899,,211414.028,550563.281,,,,,
36,127.1291761, E,37.55452575, N,0.3967 m,7.24 m,12.6485,,211414.148,550563.645,,,,,
37,127.1291771, E,37.55452923, N,0.4183 m,7.636 m,15.6795,,211414.235,550564.032,,,,,
38,127.1291784, E,37.55453286, N,0.422 m,8.055 m,13.3395,,211414.347,550564.435,,,,,
39,127.1291795, E,37.55453656, N,0.393 m,8.477 m,19.1167,,211414.444,550564.846,,,,,
40,127.129181, E,37.55453991, N,0.4867 m,8.87 m,13.4426,,211414.572,550565.218,,,,,
41,127.1291822, E,37.55454417, N,0.4253 m,9.356 m,17.6219,,211414.685,550565.691,,,,,
42,127.1291837, E,37.55454783, N,0.4917 m,9.782 m,17.3084,,211414.813,550566.097,,,,,
43,127.1291853, E,37.55455206, N,0.4252 m,10.273 m,15.0555,,211414.958,550566.566,,,,,
44,127.1291866, E,37.55455576, N,0.4835 m,10.699 m,14.4909,,211415.068,550566.977,,,,,
45,127.129188, E,37.55455997, N,0.4518 m,11.182 m,14.8391,,211415.189,550567.445,,,,,
46,127.1291893, E,37.55456391, N,0.4956 m,11.634 m,19.1831,,211415.304,550567.882,,,,,
47,127.1291911, E,37.55456813, N,0.548 m,12.13 m,12.3085,,211415.466,550568.351,,,,,
48,127.1291924, E,37.55457295, N,0.4778 m,12.678 m,14.3432,,211415.582,550568.887,,,,,
49,127.1291938, E,37.55457712, N,0.503 m,13.156 m,12.7045,,211415.7,550569.35,,,,,
50,127.129195, E,37.55458154, N,0.4932 m,13.659 m,15.7736,,211415.81,550569.84,,,,,
51,127.1291966, E,37.55458582, N,0.4816 m,14.152 m,14.2282,,211415.943,550570.315,,,,,
