Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291277, E,37.55437461, N,0.04027 m,---,354.0063,,211409.889,550546.864,,,car,검정색, 2-1
2,127.1291276, E,37.55437497, N,0.04944 m,0.04027 m,358.1078,,211409.885,550546.904,,,,,
3,127.1291276, E,37.55437541, N,0.0658 m,0.0897 m,10.5161,,211409.883,550546.954,,,,,
4,127.1291277, E,37.554376, N,0.04071 m,0.1556 m,14.2118,,211409.895,550547.019,,,,,
5,127.1291279, E,37.55437635, N,0.0762 m,0.1963 m,10.9279,,211409.905,550547.058,,,,,
6,127.129128, E,37.55437703, N,0.0679 m,0.2725 m,17.6042,,211409.919,550547.133,,,,,
7,127.1291282, E,37.55437761, N,0.0653 m,0.3404 m,15.2026,,211409.94,550547.198,,,,,
8,127.1291284, E,37.55437818, N,0.0939 m,0.4057 m,15.8812,,211409.957,550547.261,,,,,
9,127.1291287, E,37.55437899, N,0.1174 m,0.4995 m,13.5097,,211409.982,550547.351,,,,,
10,127.129129, E,37.55438002, N,0.1019 m,0.617 m,20.6347,,211410.009,550547.465,,,,,
11,127.1291295, E,37.55438088, N,0.1699 m,0.719 m,13.4179,,211410.045,550547.561,,,,,
12,127.1291299, E,37.55438237, N,0.1019 m,0.889 m,17.6042,,211410.084,550547.726,,,,,
13,127.1291302, E,37.55438324, N,0.1645 m,0.991 m,15.698,,211410.115,550547.823,,,,,
14,127.1291307, E,37.55438467, N,0.1595 m,1.155 m,13.6696,,211410.159,550547.982,,,,,
15,127.1291312, E,37.55438606, N,0.1786 m,1.315 m,15.5735,,211410.197,550548.137,,,,,
16,127.1291317, E,37.55438761, N,0.1875 m,1.493 m,11.0822,,211410.245,550548.309,,,,,
17,127.1291321, E,37.55438927, N,0.1981 m,1.681 m,26.6437,,211410.28,550548.493,,,,,
18,127.1291331, E,37.55439087, N,0.2393 m,1.879 m,12.8287,,211410.369,550548.67,,,,,
19,127.1291337, E,37.55439297, N,0.2269 m,2.118 m,14.428,,211410.422,550548.903,,,,,
20,127.1291344, E,37.55439495, N,0.2205 m,2.345 m,13.2558,,211410.478,550549.123,,,,,
21,127.1291349, E,37.55439688, N,0.2922 m,2.566 m,13.2235,,211410.528,550549.338,,,,,
22,127.1291357, E,37.55439945, N,0.2834 m,2.858 m,18.2957,,211410.595,550549.622,,,,,
