Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291254, E,37.55428026, N,1.138 m,---,13.5398,,211409.702,550536.393,,,car,흰색, 2-3
2,127.1291284, E,37.55429023, N,1.115 m,1.138 m,17.2703,,211409.967,550537.499,,,,,
3,127.1291322, E,37.55429982, N,1.136 m,2.253 m,15.9587,,211410.296,550538.565,,,,,
4,127.1291357, E,37.55430967, N,1.146 m,3.39 m,13.9007,,211410.607,550539.658,,,,,
5,127.1291388, E,37.55431969, N,1.078 m,4.535 m,15.0252,,211410.881,550540.77,,,,,
6,127.129142, E,37.55432907, N,1.121 m,5.614 m,16.9076,,211411.159,550541.812,,,,,
7,127.1291457, E,37.55433873, N,1.099 m,6.735 m,15.4549,,211411.484,550542.885,,,,,
8,127.129149, E,37.55434828, N,1.081 m,7.834 m,17.1814,,211411.775,550543.945,,,,,
9,127.1291526, E,37.55435758, N,1.086 m,8.914 m,15.6402,,211412.093,550544.978,,,,,
10,127.1291559, E,37.55436701, N,1.067 m,10.001 m,14.4601,,211412.384,550546.024,,,,,
11,127.1291589, E,37.55437631, N,1.068 m,11.067 m,17.3903,,211412.649,550547.057,,,,,
12,127.1291625, E,37.5543855, N,1.05 m,12.135 m,13.9397,,211412.967,550548.077,,,,,
13,127.1291654, E,37.55439468, N,1.039 m,13.186 m,17.1277,,211413.219,550549.097,,,,,
14,127.1291689, E,37.55440363, N,1.033 m,14.225 m,15.9568,,211413.523,550550.09,,,,,
15,127.1291721, E,37.55441257, N,1.006 m,15.258 m,16.9225,,211413.806,550551.084,,,,,
16,127.1291754, E,37.55442124, N,1.035 m,16.263 m,15.4196,,211414.097,550552.046,,,,,
17,127.1291785, E,37.55443023, N,0.994 m,17.298 m,14.4854,,211414.371,550553.044,,,,,
18,127.1291813, E,37.5544389, N,0.979 m,18.292 m,13.5009,,211414.618,550554.007,,,,,
19,127.1291839, E,37.55444747, N,0.998 m,19.271 m,15.4671,,211414.846,550554.959,,,,,
20,127.1291869, E,37.55445614, N,0.968 m,20.269 m,14.8754,,211415.11,550555.921,,,,,
21,127.1291897, E,37.55446457, N,0.967 m,21.237 m,16.5273,,211415.358,550556.857,,,,,
22,127.1291928, E,37.55447292, N,0.994 m,22.204 m,14.4854,,211415.631,550557.784,,,,,
23,127.1291956, E,37.55448159, N,0.981 m,23.197 m,15.7408,,211415.879,550558.747,,,,,
24,127.1291987, E,37.5544901, N,0.974 m,24.179 m,14.2409,,211416.144,550559.692,,,,,
25,127.1292014, E,37.55449861, N,0.956 m,25.153 m,16.1695,,211416.382,550560.636,,,,,
26,127.1292044, E,37.55450688, N,0.955 m,26.109 m,17.8435,,211416.647,550561.555,,,,,
27,127.1292077, E,37.55451507, N,0.932 m,27.064 m,14.9052,,211416.938,550562.464,,,,,
28,127.1292104, E,37.55452318, N,0.951 m,27.995 m,15.1472,,211417.177,550563.365,,,,,
29,127.1292132, E,37.55453145, N,0.952 m,28.946 m,19.0177,,211417.424,550564.283,,,,,
30,127.1292167, E,37.55453957, N,0.908 m,29.899 m,13.5744,,211417.733,550565.184,,,,,
31,127.1292191, E,37.55454752, N,0.919 m,30.807 m,17.9912,,211417.945,550566.067,,,,,
32,127.1292224, E,37.55455539, N,0.94 m,31.725 m,14.7675,,211418.227,550566.941,,,,,
33,127.1292251, E,37.55456358, N,0.902 m,32.666 m,16.5631,,211418.466,550567.85,,,,,
34,127.129228, E,37.55457138, N,0.872 m,33.568 m,13.5519,,211418.722,550568.716,,,,,
35,127.1292303, E,37.55457901, N,0.916 m,34.44 m,17.4657,,211418.925,550569.563,,,,,
36,127.1292334, E,37.55458688, N,0.897 m,35.356 m,12.6637,,211419.199,550570.438,,,,,
37,127.1292356, E,37.55459477, N,0.867 m,36.253 m,14.8223,,211419.394,550571.313,,,,,
38,127.1292381, E,37.55460232, N,0.876 m,37.12 m,14.6753,,211419.615,550572.152,,,,,
39,127.1292406, E,37.55460996, N,0.859 m,37.996 m,14.9722,,211419.836,550573,,,,,
40,127.1292432, E,37.55461744, N,0.882 m,38.855 m,13.9759,,211420.056,550573.83,,,,,
41,127.1292456, E,37.55462515, N,0.86 m,39.737 m,17.3976,,211420.268,550574.686,,,,,
42,127.1292485, E,37.55463255, N,0.877 m,40.597 m,17.0542,,211420.524,550575.507,,,,,
43,127.1292514, E,37.5546401, N,0.87 m,41.474 m,15.3849,,211420.781,550576.346,,,,,
44,127.129254, E,37.55464766, N,0.84 m,42.344 m,14.6996,,211421.01,550577.185,,,,,
45,127.1292564, E,37.55465497, N,0.866 m,43.184 m,16.6661,,211421.222,550577.997,,,,,
46,127.1292592, E,37.55466245, N,0.904 m,44.05 m,14.7938,,211421.469,550578.827,,,,,
47,127.1292618, E,37.55467032, N,0.913 m,44.954 m,16.9371,,211421.699,550579.702,,,,,
48,127.1292648, E,37.55467819, N,0.917 m,45.867 m,15.721,,211421.964,550580.576,,,,,
49,127.1292677, E,37.55468615, N,0.919 m,46.784 m,16.2509,,211422.211,550581.459,,,,,
50,127.1292706, E,37.5546941, N,0.924 m,47.703 m,17.3022,,211422.467,550582.342,,,,,
51,127.1292737, E,37.55470205, N,0.919 m,48.628 m,17.9912,,211422.741,550583.225,,,,,
52,127.1292769, E,37.55470992, N,0.929 m,49.546 m,16.4867,,211423.023,550584.099,,,,,
53,127.1292799, E,37.55471795, N,0.917 m,50.476 m,15.721,,211423.286,550584.99,,,,,
