Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291017, E,37.55431134, N,0.477 m,---,9.9445,,211407.607,550539.839,,,car,검정색, 2-1
2,127.1291027, E,37.55431557, N,0.4588 m,0.477 m,18.2446,,211407.689,550540.309,,,,,
3,127.1291043, E,37.5543195, N,0.4791 m,0.936 m,14.9051,,211407.832,550540.745,,,,,
4,127.1291057, E,37.55432367, N,0.4612 m,1.415 m,16.3727,,211407.954,550541.208,,,,,
5,127.1291072, E,37.55432765, N,0.4876 m,1.876 m,12.1734,,211408.084,550541.651,,,,,
6,127.1291083, E,37.55433195, N,0.504 m,2.364 m,19.0033,,211408.186,550542.127,,,,,
7,127.1291102, E,37.55433624, N,0.4481 m,2.868 m,19.6153,,211408.349,550542.604,,,,,
8,127.1291119, E,37.55434004, N,0.4379 m,3.316 m,15.4119,,211408.499,550543.027,,,,,
9,127.1291132, E,37.55434385, N,0.4523 m,3.754 m,18.5136,,211408.615,550543.449,,,,,
10,127.1291148, E,37.55434771, N,0.4641 m,4.206 m,16.8608,,211408.758,550543.878,,,,,
11,127.1291163, E,37.55435171, N,0.4574 m,4.67 m,16.4147,,211408.892,550544.322,,,,,
12,127.1291178, E,37.55435567, N,0.3948 m,5.127 m,15.8732,,211409.021,550544.761,,,,,
13,127.129119, E,37.55435909, N,0.4229 m,5.522 m,15.0101,,211409.128,550545.141,,,,,
14,127.1291203, E,37.55436277, N,0.4802 m,5.945 m,13.1951,,211409.237,550545.55,,,,,
15,127.1291215, E,37.55436698, N,0.4423 m,6.425 m,17.3976,,211409.346,550546.017,,,,,
16,127.129123, E,37.55437078, N,0.4441 m,6.868 m,16.1045,,211409.478,550546.44,,,,,
17,127.1291244, E,37.55437463, N,0.4684 m,7.312 m,16.4055,,211409.6,550546.866,,,,,
18,127.1291259, E,37.55437868, N,0.4441 m,7.78 m,16.1045,,211409.732,550547.316,,,,,
19,127.1291273, E,37.55438252, N,0.4747 m,8.224 m,15.0454,,211409.855,550547.743,,,,,
20,127.1291287, E,37.55438665, N,0.448 m,8.699 m,17.7791,,211409.977,550548.201,,,,,
21,127.1291302, E,37.55439049, N,0.425 m,9.147 m,18.1265,,211410.113,550548.628,,,,,
22,127.1291317, E,37.55439413, N,0.435 m,9.572 m,13.9698,,211410.245,550549.032,,,,,
23,127.1291329, E,37.55439794, N,0.4567 m,10.007 m,17.4327,,211410.349,550549.454,,,,,
24,127.1291345, E,37.55440186, N,0.4504 m,10.463 m,14.6752,,211410.486,550549.89,,,,,
25,127.1291358, E,37.55440579, N,0.4624 m,10.914 m,19.5811,,211410.599,550550.326,,,,,
26,127.1291375, E,37.55440971, N,0.4428 m,11.376 m,15.5399,,211410.754,550550.762,,,,,
