Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291353, E,37.55430829, N,0.3147 m,---,13.2127,,211410.574,550539.505,,,car,흰색, 2-1
2,127.1291361, E,37.55431105, N,0.2268 m,0.3147 m,17.1533,,211410.645,550539.812,,,,,
3,127.1291369, E,37.55431301, N,0.2525 m,0.542 m,13.9483,,211410.712,550540.029,,,,,
4,127.1291376, E,37.55431521, N,0.2739 m,0.794 m,13.5005,,211410.772,550540.274,,,,,
5,127.1291383, E,37.55431761, N,0.2462 m,1.068 m,16.5079,,211410.836,550540.54,,,,,
6,127.1291391, E,37.55431974, N,0.2166 m,1.314 m,20.3836,,211410.905,550540.776,,,,,
7,127.1291399, E,37.55432157, N,0.2837 m,1.531 m,9.2301,,211410.981,550540.98,,,,,
8,127.1291404, E,37.55432409, N,0.2298 m,1.814 m,6.8877,,211411.026,550541.26,,,,,
9,127.1291408, E,37.55432615, N,0.23 m,2.044 m,357.9576,,211411.053,550541.488,,,,,
10,127.1291407, E,37.55432822, N,0.2286 m,2.274 m,3.4953,,211411.044,550541.718,,,,,
11,127.1291408, E,37.55433028, N,0.2442 m,2.503 m,4.4774,,211411.058,550541.946,,,,,
12,127.129141, E,37.55433247, N,0.191 m,2.747 m,11.3886,,211411.077,550542.189,,,,,
13,127.1291415, E,37.55433416, N,0.2465 m,2.938 m,6.0256,,211411.114,550542.377,,,,,
14,127.1291418, E,37.55433636, N,0.2294 m,3.184 m,11.6388,,211411.14,550542.622,,,,,
15,127.1291423, E,37.55433839, N,0.2144 m,3.414 m,12.4594,,211411.186,550542.847,,,,,
16,127.1291428, E,37.55434028, N,0.2301 m,3.628 m,2.6235,,211411.232,550543.056,,,,,
17,127.1291429, E,37.55434235, N,0.2144 m,3.858 m,12.4594,,211411.242,550543.286,,,,,
18,127.1291435, E,37.55434423, N,0.2276 m,4.073 m,9.1182,,211411.288,550543.495,,,,,
19,127.1291439, E,37.55434626, N,0.237 m,4.3 m,7.5101,,211411.324,550543.72,,,,,
20,127.1291442, E,37.55434837, N,0.2358 m,4.537 m,10.9017,,211411.354,550543.955,,,,,
21,127.1291447, E,37.55435046, N,0.1864 m,4.773 m,9.541,,211411.399,550544.187,,,,,
22,127.1291451, E,37.55435212, N,0.2262 m,4.96 m,6.5618,,211411.429,550544.37,,,,,
23,127.1291454, E,37.55435414, N,0.2125 m,5.186 m,9.7675,,211411.455,550544.595,,,,,
24,127.1291458, E,37.55435603, N,0.2126 m,5.398 m,14.1307,,211411.49,550544.805,,,,,
25,127.1291464, E,37.55435789, N,0.2205 m,5.611 m,13.4712,,211411.542,550545.011,,,,,
26,127.1291469, E,37.55435982, N,0.2652 m,5.831 m,15.7209,,211411.593,550545.225,,,,,
27,127.1291477, E,37.55436212, N,0.2144 m,6.097 m,12.4594,,211411.665,550545.481,,,,,
28,127.1291483, E,37.554364, N,0.1799 m,6.311 m,353.5589,,211411.711,550545.69,,,,,
29,127.129148, E,37.55436562, N,0.225 m,6.491 m,2.6813,,211411.69,550545.869,,,,,
30,127.1291482, E,37.55436764, N,0.2182 m,6.716 m,16.3925,,211411.7,550546.094,,,,,
31,127.1291489, E,37.55436953, N,0.1773 m,6.934 m,11.7123,,211411.762,550546.303,,,,,
32,127.1291493, E,37.55437109, N,0.2623 m,7.111 m,6.7885,,211411.798,550546.477,,,,,
33,127.1291496, E,37.55437344, N,0.2205 m,7.374 m,13.4712,,211411.828,550546.737,,,,,
34,127.1291502, E,37.55437537, N,0.2555 m,7.594 m,1.2245,,211411.879,550546.952,,,,,
35,127.1291503, E,37.55437767, N,0.2708 m,7.85 m,1.1596,,211411.884,550547.207,,,,,
36,127.1291503, E,37.55438011, N,0.225 m,8.121 m,357.4762,,211411.889,550547.478,,,,,
37,127.1291502, E,37.55438214, N,0.2825 m,8.346 m,350.3184,,211411.879,550547.703,,,,,
38,127.1291497, E,37.55438464, N,0.2937 m,8.628 m,352.5829,,211411.831,550547.981,,,,,
39,127.1291492, E,37.55438727, N,0.3004 m,8.922 m,354.2227,,211411.793,550548.272,,,,,
40,127.1291489, E,37.55438996, N,0.2998 m,9.222 m,357.8973,,211411.762,550548.571,,,,,
41,127.1291488, E,37.55439266, N,0.3067 m,9.522 m,9.4233,,211411.751,550548.871,,,,,
42,127.1291493, E,37.55439539, N,0.3372 m,9.829 m,358.7768,,211411.801,550549.173,,,,,
43,127.1291493, E,37.55439842, N,0.3393 m,10.166 m,6.5618,,211411.793,550549.511,,,,,
44,127.1291497, E,37.55440146, N,0.3717 m,10.505 m,8.3758,,211411.831,550549.848,,,,,
45,127.1291503, E,37.55440477, N,0.3525 m,10.877 m,1.3241,,211411.885,550550.215,,,,,
46,127.1291504, E,37.55440795, N,0.3838 m,11.229 m,10.0425,,211411.893,550550.568,,,,,
47,127.1291512, E,37.55441135, N,0.396 m,11.613 m,6.7453,,211411.959,550550.946,,,,,
48,127.1291517, E,37.5544149, N,0.384 m,12.009 m,3.8928,,211412.005,550551.339,,,,,
49,127.129152, E,37.55441835, N,0.3808 m,12.393 m,7.013,,211412.031,550551.722,,,,,
50,127.1291525, E,37.55442175, N,0.4007 m,12.774 m,11.1021,,211412.077,550552.1,,,,,
51,127.1291534, E,37.5544253, N,0.4112 m,13.175 m,6.4975,,211412.153,550552.494,,,,,
52,127.1291539, E,37.55442898, N,0.44 m,13.586 m,9.4317,,211412.199,550552.902,,,,,
53,127.1291547, E,37.55443289, N,0.4175 m,14.026 m,7.8123,,211412.271,550553.336,,,,,
54,127.1291554, E,37.55443662, N,0.4499 m,14.443 m,12.5369,,211412.327,550553.75,,,,,
55,127.1291565, E,37.55444057, N,0.4905 m,14.893 m,8.4619,,211412.424,550554.19,,,,,
56,127.1291573, E,37.55444494, N,0.4696 m,15.384 m,8.2088,,211412.496,550554.675,,,,,
57,127.1291581, E,37.55444913, N,0.487 m,15.853 m,15.2811,,211412.562,550555.14,,,,,
58,127.1291595, E,37.55445336, N,0.4972 m,16.34 m,4.7935,,211412.69,550555.61,,,,,
59,127.12916, E,37.55445783, N,0.506 m,16.837 m,11.729,,211412.73,550556.105,,,,,
60,127.1291611, E,37.55446229, N,0.504 m,17.343 m,13.5518,,211412.833,550556.601,,,,,
61,127.1291625, E,37.55446671, N,0.516 m,17.848 m,11.4999,,211412.95,550557.091,,,,,
62,127.1291636, E,37.55447126, N,0.522 m,18.363 m,11.9385,,211413.052,550557.597,,,,,
63,127.1291649, E,37.55447586, N,0.515 m,18.885 m,10.9427,,211413.16,550558.107,,,,,
64,127.129166, E,37.55448042, N,0.544 m,19.4 m,12.5491,,211413.257,550558.613,,,,,
65,127.1291673, E,37.5544852, N,0.539 m,19.944 m,12.6664,,211413.374,550559.144,,,,,
66,127.1291686, E,37.55448994, N,0.526 m,20.483 m,5.6362,,211413.492,550559.67,,,,,
67,127.1291692, E,37.55449466, N,0.546 m,21.01 m,10.5995,,211413.543,550560.194,,,,,
68,127.1291704, E,37.55449949, N,0.537 m,21.555 m,14.1149,,211413.642,550560.731,,,,,
69,127.1291718, E,37.55450419, N,0.567 m,22.092 m,13.3635,,211413.772,550561.252,,,,,
70,127.1291733, E,37.55450915, N,0.565 m,22.659 m,12.6075,,211413.903,550561.803,,,,,
71,127.1291747, E,37.55451412, N,0.559 m,23.224 m,13.5439,,211414.025,550562.355,,,,,
72,127.1291762, E,37.55451902, N,0.568 m,23.784 m,10.1762,,211414.155,550562.899,,,,,
73,127.1291773, E,37.55452406, N,0.535 m,24.352 m,13.3192,,211414.255,550563.458,,,,,
74,127.1291787, E,37.55452875, N,0.606 m,24.887 m,8.3313,,211414.378,550563.979,,,,,
75,127.1291797, E,37.55453416, N,0.576 m,25.493 m,10.0425,,211414.465,550564.579,,,,,
76,127.1291809, E,37.55453926, N,0.543 m,26.069 m,9.0093,,211414.564,550565.146,,,,,
77,127.1291818, E,37.55454409, N,0.577 m,26.612 m,10.7918,,211414.649,550565.682,,,,,
78,127.1291831, E,37.5545492, N,0.547 m,27.189 m,11.3886,,211414.756,550566.249,,,,,
79,127.1291843, E,37.55455403, N,0.541 m,27.736 m,12.3435,,211414.863,550566.786,,,,,
80,127.1291856, E,37.5545588, N,0.538 m,28.277 m,10.7485,,211414.978,550567.314,,,,,
81,127.1291867, E,37.55456356, N,0.539 m,28.815 m,11.5482,,211415.078,550567.843,,,,,
82,127.1291879, E,37.55456832, N,0.522 m,29.354 m,10.233,,211415.185,550568.372,,,,,
83,127.129189, E,37.55457294, N,0.519 m,29.876 m,8.5676,,211415.277,550568.885,,,,,
84,127.1291899, E,37.55457757, N,0.509 m,30.395 m,6.1329,,211415.353,550569.398,,,,,
85,127.1291905, E,37.55458212, N,0.4933 m,30.903 m,6.3206,,211415.407,550569.904,,,,,
86,127.1291911, E,37.55458654, N,0.4857 m,31.396 m,6.4189,,211415.461,550570.394,,,,,
87,127.1291917, E,37.55459089, N,0.508 m,31.882 m,5.2732,,211415.514,550570.877,,,,,
88,127.1291922, E,37.55459545, N,0.4756 m,32.39 m,357.3085,,211415.56,550571.383,,,,,
89,127.129192, E,37.55459973, N,0.514 m,32.865 m,1.7886,,211415.537,550571.858,,,,,
90,127.1291922, E,37.55460435, N,0.4676 m,33.379 m,358.2009,,211415.553,550572.371,,,,,
91,127.129192, E,37.55460856, N,0.538 m,33.847 m,355.9931,,211415.537,550572.839,,,,,
92,127.1291916, E,37.5546134, N,0.545 m,34.384 m,356.8542,,211415.499,550573.375,,,,,
93,127.1291912, E,37.5546183, N,0.506 m,34.929 m,353.8752,,211415.468,550573.919,,,,,
94,127.1291906, E,37.55462283, N,0.514 m,35.435 m,356.6622,,211415.414,550574.422,,,,,
95,127.1291903, E,37.55462746, N,0.533 m,35.95 m,352.6474,,211415.383,550574.936,,,,,
96,127.1291895, E,37.55463222, N,0.523 m,36.483 m,355.0363,,211415.314,550575.464,,,,,
97,127.129189, E,37.55463692, N,0.534 m,37.006 m,351.8325,,211415.268,550575.985,,,,,
98,127.1291881, E,37.55464168, N,0.518 m,37.54 m,352.4281,,211415.192,550576.514,,,,,
99,127.1291874, E,37.55464631, N,0.639 m,38.058 m,349.7125,,211415.123,550577.027,,,,,
100,127.1291861, E,37.55465197, N,0.55 m,38.697 m,343.9143,,211415.008,550577.656,,,,,
101,127.1291844, E,37.55465674, N,0.544 m,39.247 m,350.3512,,211414.854,550578.184,,,,,
102,127.1291833, E,37.55466157, N,0.555 m,39.791 m,342.3944,,211414.762,550578.721,,,,,
103,127.1291814, E,37.55466633, N,0.654 m,40.346 m,341.6439,,211414.594,550579.249,,,,,
104,127.1291791, E,37.55467193, N,0.526 m,41.001 m,338.742,,211414.387,550579.87,,,,,
105,127.1291769, E,37.55467635, N,0.58 m,41.527 m,335.8856,,211414.195,550580.36,,,,,
106,127.1291742, E,37.55468112, N,0.587 m,42.107 m,340.2236,,211413.958,550580.889,,,,,
107,127.129172, E,37.55468609, N,0.628 m,42.693 m,339.7313,,211413.759,550581.441,,,,,
108,127.1291695, E,37.55469139, N,0.576 m,43.321 m,334.0253,,211413.54,550582.029,,,,,
109,127.1291667, E,37.55469606, N,0.591 m,43.897 m,333.5138,,211413.288,550582.546,,,,,
110,127.1291637, E,37.55470082, N,0.542 m,44.488 m,328.0735,,211413.023,550583.075,,,,,
111,127.1291605, E,37.55470497, N,0.606 m,45.03 m,326.6903,,211412.736,550583.535,,,,,
112,127.1291567, E,37.55470953, N,0.589 m,45.635 m,321.419,,211412.403,550584.04,,,,,
113,127.1291525, E,37.55471368, N,0.542 m,46.224 m,328.0735,,211412.035,550584.5,,,,,
114,127.1291493, E,37.55471782, N,0.568 m,46.766 m,328.3194,,211411.748,550584.96,,,,,
