Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291296, E,37.55439025, N,0.0513 m,---,14.1149,,211410.054,550548.601,,,car,흰색, 2-1
2,127.1291297, E,37.55439069, N,0.04362 m,0.0513 m,13.8214,,211410.066,550548.65,,,,,
3,127.1291298, E,37.55439108, N,0.04457 m,0.0949 m,18.1391,,211410.077,550548.693,,,,,
4,127.12913, E,37.55439146, N,0.0807 m,0.1395 m,17.5278,,211410.09,550548.735,,,,,
5,127.1291303, E,37.55439215, N,0.0809 m,0.2201 m,16.9654,,211410.115,550548.812,,,,,
6,127.1291305, E,37.55439285, N,0.1027 m,0.301 m,17.2947,,211410.138,550548.889,,,,,
7,127.1291309, E,37.55439373, N,0.1097 m,0.4037 m,16.9161,,211410.168,550548.987,,,,,
8,127.1291312, E,37.55439468, N,0.132 m,0.513 m,19.6518,,211410.2,550549.092,,,,,
9,127.1291317, E,37.5543958, N,0.1344 m,0.645 m,17.1164,,211410.244,550549.217,,,,,
10,127.1291322, E,37.55439695, N,0.1593 m,0.78 m,15.1444,,211410.284,550549.345,,,,,
11,127.1291326, E,37.55439834, N,0.1832 m,0.939 m,14.8222,,211410.325,550549.499,,,,,
12,127.1291332, E,37.55439994, N,0.1838 m,1.122 m,18.82,,211410.372,550549.676,,,,,
13,127.1291339, E,37.5544015, N,0.2051 m,1.306 m,14.1149,,211410.431,550549.85,,,,,
14,127.1291344, E,37.5544033, N,0.2062 m,1.511 m,18.9916,,211410.481,550550.049,,,,,
15,127.1291352, E,37.55440505, N,0.233 m,1.717 m,13.1879,,211410.547,550550.244,,,,,
16,127.1291358, E,37.5544071, N,0.2631 m,1.95 m,16.9076,,211410.6,550550.471,,,,,
17,127.1291366, E,37.55440936, N,0.2579 m,2.213 m,15.4549,,211410.677,550550.723,,,,,
18,127.1291374, E,37.5544116, N,0.2728 m,2.471 m,19.0297,,211410.745,550550.972,,,,,
19,127.1291384, E,37.55441393, N,0.3019 m,2.744 m,16.8344,,211410.833,550551.23,,,,,
20,127.1291394, E,37.55441653, N,0.3061 m,3.046 m,10.0192,,211410.921,550551.519,,,,,
21,127.12914, E,37.55441925, N,0.317 m,3.352 m,18.0694,,211410.973,550551.821,,,,,
22,127.1291411, E,37.55442196, N,0.3412 m,3.669 m,15.1278,,211411.071,550552.122,,,,,
23,127.1291421, E,37.55442493, N,0.3481 m,4.011 m,17.219,,211411.16,550552.452,,,,,
24,127.1291433, E,37.55442793, N,0.3276 m,4.359 m,14.6423,,211411.262,550552.784,,,,,
25,127.1291442, E,37.55443078, N,0.3673 m,4.686 m,15.2912,,211411.345,550553.101,,,,,
26,127.1291453, E,37.55443397, N,0.3872 m,5.054 m,15.2026,,211411.441,550553.456,,,,,
27,127.1291465, E,37.55443734, N,0.3732 m,5.441 m,16.1045,,211411.542,550553.829,,,,,
28,127.1291477, E,37.55444057, N,0.398 m,5.814 m,14.5146,,211411.645,550554.188,,,,,
29,127.1291488, E,37.55444404, N,0.4204 m,6.212 m,15.8812,,211411.745,550554.574,,,,,
30,127.1291501, E,37.55444769, N,0.4273 m,6.632 m,17.219,,211411.859,550554.978,,,,,
31,127.1291515, E,37.55445136, N,0.4403 m,7.06 m,15.9217,,211411.985,550555.386,,,,,
32,127.1291529, E,37.55445518, N,0.4798 m,7.5 m,17.4327,,211412.105,550555.81,,,,,
33,127.1291545, E,37.5544593, N,0.4529 m,7.98 m,16.223,,211412.248,550556.268,,,,,
34,127.129156, E,37.55446322, N,0.493 m,8.433 m,15.5672,,211412.374,550556.703,,,,,
35,127.1291574, E,37.5544675, N,0.532 m,8.926 m,16.9549,,211412.506,550557.178,,,,,
36,127.1291592, E,37.55447209, N,0.4956 m,9.458 m,14.1149,,211412.66,550557.688,,,,,
37,127.1291606, E,37.55447642, N,0.518 m,9.954 m,16.111,,211412.781,550558.168,,,,,
38,127.1291622, E,37.5544809, N,0.521 m,10.472 m,17.3201,,211412.924,550558.666,,,,,
39,127.129164, E,37.55448539, N,0.521 m,10.993 m,14.726,,211413.078,550559.164,,,,,
40,127.1291655, E,37.55448993, N,0.538 m,11.514 m,16.7779,,211413.21,550559.668,,,,,
41,127.1291672, E,37.55449457, N,0.506 m,12.052 m,15.8458,,211413.364,550560.183,,,,,
42,127.1291688, E,37.55449895, N,0.545 m,12.557 m,12.2155,,211413.502,550560.67,,,,,
43,127.1291701, E,37.55450374, N,0.545 m,13.102 m,12.2155,,211413.616,550561.202,,,,,
44,127.1291714, E,37.55450854, N,0.537 m,13.646 m,15.1454,,211413.731,550561.735,,,,,
45,127.129173, E,37.55451321, N,0.537 m,14.184 m,16.4854,,211413.87,550562.253,,,,,
46,127.1291747, E,37.55451785, N,0.519 m,14.721 m,16.4147,,211414.022,550562.769,,,,,
47,127.1291764, E,37.55452234, N,0.565 m,15.24 m,16.8613,,211414.168,550563.267,,,,,
48,127.1291782, E,37.55452721, N,0.573 m,15.805 m,13.0733,,211414.331,550563.808,,,,,
49,127.1291797, E,37.55453223, N,0.564 m,16.377 m,13.2693,,211414.46,550564.366,,,,,
50,127.1291811, E,37.55453718, N,0.563 m,16.942 m,16.0241,,211414.589,550564.915,,,,,
51,127.1291829, E,37.55454206, N,0.557 m,17.504 m,17.1164,,211414.743,550565.456,,,,,
52,127.1291848, E,37.55454685, N,0.617 m,18.061 m,12.9537,,211414.907,550565.988,,,,,
53,127.1291863, E,37.55455226, N,0.582 m,18.678 m,8.5676,,211415.044,550566.59,,,,,
54,127.1291873, E,37.55455745, N,0.55 m,19.259 m,14.549,,211415.13,550567.165,,,,,
55,127.1291889, E,37.55456224, N,0.583 m,19.809 m,9.4023,,211415.267,550567.697,,,,,
56,127.1291899, E,37.55456742, N,0.576 m,20.392 m,3.4953,,211415.362,550568.272,,,,,
57,127.1291903, E,37.55457261, N,0.582 m,20.968 m,8.5676,,211415.396,550568.848,,,,,
58,127.1291913, E,37.55457779, N,0.579 m,21.55 m,6.8878,,211415.482,550569.423,,,,,
59,127.1291921, E,37.55458297, N,0.573 m,22.129 m,5.0243,,211415.551,550569.998,,,,,
60,127.1291927, E,37.55458811, N,0.611 m,22.702 m,356.8542,,211415.6,550570.569,,,,,
61,127.1291923, E,37.55459361, N,0.568 m,23.313 m,4.411,,211415.566,550571.179,,,,,
62,127.1291928, E,37.55459871, N,0.596 m,23.881 m,6.6922,,211415.609,550571.745,,,,,
63,127.1291936, E,37.55460405, N,0.559 m,24.478 m,2.7213,,211415.677,550572.338,,,,,
64,127.1291939, E,37.55460908, N,0.589 m,25.036 m,7.6182,,211415.703,550572.896,,,,,
65,127.1291948, E,37.55461434, N,0.593 m,25.625 m,1.739,,211415.78,550573.48,,,,,
66,127.129195, E,37.55461967, N,0.584 m,26.218 m,358.3941,,211415.797,550574.072,,,,,
67,127.1291948, E,37.55462494, N,0.61 m,26.802 m,359.2718,,211415.78,550574.656,,,,,
68,127.1291947, E,37.55463043, N,0.584 m,27.412 m,0.0786,,211415.772,550575.266,,,,,
69,127.1291947, E,37.55463569, N,0.62 m,27.996 m,356.1063,,211415.772,550575.85,,,,,
70,127.1291942, E,37.55464126, N,0.561 m,28.615 m,353.9321,,211415.729,550576.468,,,,,
71,127.1291935, E,37.55464629, N,0.589 m,29.177 m,352.5393,,211415.669,550577.026,,,,,
72,127.1291927, E,37.55465155, N,0.605 m,29.766 m,348.6093,,211415.591,550577.61,,,,,
73,127.1291913, E,37.55465689, N,0.594 m,30.37 m,349.2558,,211415.471,550578.202,,,,,
74,127.1291901, E,37.55466215, N,0.609 m,30.965 m,343.6893,,211415.36,550578.786,,,,,
75,127.1291881, E,37.55466741, N,0.587 m,31.573 m,344.8237,,211415.188,550579.37,,,,,
76,127.1291864, E,37.55467252, N,0.579 m,32.161 m,344.6002,,211415.033,550579.937,,,,,
77,127.1291847, E,37.55467755, N,0.595 m,32.74 m,342.4287,,211414.879,550580.495,,,,,
78,127.1291826, E,37.55468266, N,0.592 m,33.334 m,340.5927,,211414.698,550581.061,,,,,
79,127.1291804, E,37.55468769, N,0.6 m,33.927 m,342.1748,,211414.501,550581.62,,,,,
80,127.1291783, E,37.55469284, N,0.565 m,34.526 m,335.8511,,211414.316,550582.19,,,,,
81,127.1291757, E,37.55469748, N,0.579 m,35.091 m,339.2244,,211414.085,550582.706,,,,,
82,127.1291734, E,37.55470236, N,0.657 m,35.67 m,334.5189,,211413.879,550583.246,,,,,
83,127.1291702, E,37.5547077, N,0.611 m,36.327 m,325.3837,,211413.595,550583.839,,,,,
84,127.1291663, E,37.55471223, N,0.588 m,36.938 m,334.0755,,211413.247,550584.341,,,,,
85,127.1291634, E,37.55471699, N,0.612 m,37.525 m,329.7356,,211412.99,550584.869,,,,,
86,127.1291599, E,37.55472175, N,0.618 m,38.137 m,323.8607,,211412.681,550585.397,,,,,
87,127.1291557, E,37.55472625, N,0.614 m,38.755 m,323.4227,,211412.316,550585.896,,,,,
88,127.1291516, E,37.55473069, N,0.563 m,39.368 m,327.2503,,211411.949,550586.388,,,,,
89,127.1291482, E,37.55473495, N,0.595 m,39.932 m,322.1072,,211411.644,550586.861,,,,,
90,127.129144, E,37.55473919, N,0.608 m,40.527 m,320.8716,,211411.278,550587.331,,,,,
91,127.1291397, E,37.55474344, N,0.595 m,41.135 m,316.248,,211410.893,550587.802,,,,,
92,127.129135, E,37.55474731, N,0.584 m,41.73 m,319.0513,,211410.481,550588.231,,,,,
93,127.1291307, E,37.55475129, N,0.595 m,42.315 m,313.435,,211410.098,550588.672,,,,,
94,127.1291258, E,37.55475497, N,0.615 m,42.91 m,315.0788,,211409.665,550589.081,,,,,
95,127.1291209, E,37.5547589, N,0.599 m,43.525 m,308.4821,,211409.23,550589.516,,,,,
96,127.1291156, E,37.55476226, N,0.604 m,44.124 m,307.3828,,211408.76,550589.888,,,,,
97,127.1291101, E,37.55476556, N,0.584 m,44.729 m,311.1063,,211408.28,550590.254,,,,,
98,127.1291052, E,37.55476903, N,0.605 m,45.313 m,304.6711,,211407.839,550590.638,,,,,
99,127.1290995, E,37.55477213, N,0.565 m,45.918 m,303.9298,,211407.341,550590.981,,,,,
100,127.1290942, E,37.55477497, N,0.603 m,46.483 m,308.9086,,211406.871,550591.296,,,,,
101,127.1290889, E,37.55477838, N,0.6 m,47.086 m,303.011,,211406.402,550591.674,,,,,
102,127.1290832, E,37.55478132, N,0.622 m,47.686 m,295.7008,,211405.898,550592,,,,,
103,127.1290769, E,37.55478376, N,0.592 m,48.308 m,299.6176,,211405.337,550592.269,,,,,
104,127.129071, E,37.55478639, N,0.624 m,48.9 m,303.4773,,211404.822,550592.561,,,,,
105,127.1290652, E,37.55478949, N,0.63 m,49.524 m,294.7812,,211404.301,550592.904,,,,,
106,127.1290587, E,37.55479187, N,0.681 m,50.154 m,288.2089,,211403.729,550593.168,,,,,
107,127.1290514, E,37.55479379, N,0.631 m,50.835 m,293.6188,,211403.082,550593.379,,,,,
108,127.1290448, E,37.55479607, N,0.641 m,51.465 m,293.2102,,211402.504,550593.631,,,,,
