Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290896, E,37.5542826, N,0.654 m,---,15.7865,,211406.54,550536.649,,,car,검정색, 2-1
2,127.1290916, E,37.55428827, N,0.677 m,0.654 m,15.911,,211406.717,550537.278,,,,,
3,127.1290937, E,37.55429414, N,0.691 m,1.331 m,9.8062,,211406.901,550537.93,,,,,
4,127.1290951, E,37.55430028, N,0.712 m,2.022 m,18.1965,,211407.018,550538.611,,,,,
5,127.1290976, E,37.55430638, N,0.686 m,2.735 m,13.9397,,211407.24,550539.288,,,,,
6,127.1290994, E,37.55431237, N,0.7 m,3.42 m,16.7779,,211407.404,550539.954,,,,,
7,127.1291017, E,37.55431841, N,0.689 m,4.12 m,18.4093,,211407.605,550540.624,,,,,
8,127.1291042, E,37.55432429, N,0.722 m,4.809 m,16.6135,,211407.822,550541.278,,,,,
9,127.1291065, E,37.55433052, N,0.725 m,5.53 m,19.7554,,211408.027,550541.969,,,,,
10,127.1291093, E,37.55433668, N,0.736 m,6.256 m,14.1966,,211408.271,550542.652,,,,,
11,127.1291113, E,37.5543431, N,0.734 m,6.991 m,14.9339,,211408.451,550543.366,,,,,
12,127.1291135, E,37.55434949, N,0.732 m,7.725 m,17.0694,,211408.639,550544.075,,,,,
13,127.1291159, E,37.5543558, N,0.804 m,8.457 m,14.5634,,211408.853,550544.775,,,,,
14,127.1291182, E,37.55436281, N,0.775 m,9.261 m,16.4411,,211409.054,550545.554,,,,,
15,127.1291207, E,37.5543695, N,0.791 m,10.036 m,17.0778,,211409.272,550546.297,,,,,
16,127.1291233, E,37.55437632, N,0.782 m,10.827 m,14.6529,,211409.504,550547.054,,,,,
17,127.1291256, E,37.55438313, N,0.773 m,11.609 m,17.146,,211409.7,550547.81,,,,,
18,127.1291281, E,37.55438979, N,0.747 m,12.383 m,14.9994,,211409.927,550548.55,,,,,
19,127.1291303, E,37.55439629, N,0.795 m,13.13 m,17.9717,,211410.12,550549.272,,,,,
20,127.1291331, E,37.55440311, N,0.8 m,13.925 m,15.9177,,211410.364,550550.028,,,,,
21,127.1291356, E,37.55441004, N,0.754 m,14.725 m,16.9037,,211410.582,550550.798,,,,,
22,127.1291381, E,37.55441654, N,0.765 m,15.479 m,14.9788,,211410.801,550551.52,,,,,
23,127.1291403, E,37.5544232, N,0.79 m,16.244 m,16.2113,,211410.997,550552.259,,,,,
24,127.1291428, E,37.55443003, N,0.749 m,17.034 m,15.4788,,211411.217,550553.018,,,,,
25,127.1291451, E,37.55443654, N,0.761 m,17.783 m,16.3258,,211411.416,550553.74,,,,,
26,127.1291475, E,37.55444312, N,0.725 m,18.544 m,16.9742,,211411.629,550554.471,,,,,
27,127.1291499, E,37.55444937, N,0.746 m,19.269 m,15.2027,,211411.839,550555.165,,,,,
28,127.1291521, E,37.55445585, N,0.737 m,20.015 m,13.2181,,211412.034,550555.885,,,,,
29,127.129154, E,37.55446232, N,0.755 m,20.752 m,15.9452,,211412.201,550556.602,,,,,
30,127.1291563, E,37.55446886, N,0.747 m,21.507 m,15.6826,,211412.408,550557.329,,,,,
31,127.1291586, E,37.55447534, N,0.724 m,22.254 m,14.6131,,211412.609,550558.049,,,,,
