Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1292178, E,37.5545386, N,0.2931 m,---,14.428,,211417.829,550565.077,,,truck,흰색, 2-3
2,127.1292186, E,37.55454116, N,0.3216 m,0.2931 m,18.0176,,211417.902,550565.361,,,,,
3,127.1292198, E,37.55454391, N,0.3024 m,0.615 m,16.1387,,211418.001,550565.667,,,,,
4,127.1292207, E,37.55454653, N,0.3193 m,0.917 m,18.014,,211418.084,550565.957,,,,,
5,127.1292218, E,37.55454927, N,0.3104 m,1.236 m,13.1951,,211418.183,550566.261,,,,,
6,127.1292226, E,37.55455199, N,0.3126 m,1.547 m,15.4537,,211418.253,550566.564,,,,,
7,127.1292236, E,37.55455471, N,0.3321 m,1.859 m,17.4327,,211418.336,550566.865,,,,,
8,127.1292247, E,37.55455756, N,0.2924 m,2.192 m,18.5136,,211418.435,550567.182,,,,,
9,127.1292258, E,37.55456006, N,0.3258 m,2.484 m,17.7791,,211418.527,550567.459,,,,,
10,127.1292269, E,37.55456285, N,0.2758 m,2.81 m,16.7779,,211418.627,550567.77,,,,,
11,127.1292278, E,37.55456523, N,0.303 m,3.086 m,16.5387,,211418.706,550568.034,,,,,
12,127.1292288, E,37.55456785, N,0.3258 m,3.389 m,17.7791,,211418.792,550568.325,,,,,
13,127.1292299, E,37.55457065, N,0.3133 m,3.715 m,18.5136,,211418.891,550568.635,,,,,
14,127.129231, E,37.55457332, N,0.2598 m,4.028 m,16.8244,,211418.99,550568.932,,,,,
15,127.1292319, E,37.55457556, N,0.3205 m,4.288 m,16.0241,,211419.065,550569.181,,,,,
16,127.1292329, E,37.55457834, N,0.2729 m,4.608 m,13.2928,,211419.153,550569.489,,,,,
17,127.1292336, E,37.55458073, N,0.3023 m,4.881 m,16.2497,,211419.215,550569.755,,,,,
18,127.1292345, E,37.55458335, N,0.301 m,5.183 m,14.8009,,211419.299,550570.045,,,,,
19,127.1292354, E,37.55458597, N,0.2813 m,5.484 m,17.3792,,211419.376,550570.336,,,,,
20,127.1292364, E,37.55458839, N,0.2743 m,5.766 m,18.8045,,211419.459,550570.605,,,,,
21,127.1292374, E,37.55459073, N,0.2824 m,6.04 m,10.863,,211419.547,550570.865,,,,,
22,127.129238, E,37.55459323, N,0.2625 m,6.322 m,17.1461,,211419.6,550571.142,,,,,
23,127.1292388, E,37.55459549, N,0.2617 m,6.585 m,10.2542,,211419.677,550571.393,,,,,
24,127.1292394, E,37.55459781, N,0.2746 m,6.847 m,12.1093,,211419.724,550571.651,,,,,
25,127.12924, E,37.55460023, N,0.2565 m,7.121 m,11.9674,,211419.781,550571.919,,,,,
26,127.1292406, E,37.55460249, N,0.2777 m,7.378 m,14.776,,211419.834,550572.17,,,,,
27,127.1292414, E,37.5546049, N,0.2661 m,7.655 m,15.6479,,211419.904,550572.439,,,,,
28,127.1292422, E,37.55460721, N,0.2729 m,7.921 m,17.929,,211419.976,550572.695,,,,,
29,127.1292432, E,37.55460955, N,0.2819 m,8.194 m,14.9589,,211420.059,550572.955,,,,,
30,127.129244, E,37.55461201, N,0.2488 m,8.476 m,12.3794,,211420.132,550573.227,,,,,
31,127.1292446, E,37.5546142, N,0.2754 m,8.725 m,18.0024,,211420.185,550573.47,,,,,
32,127.1292456, E,37.55461656, N,0.251 m,9 m,15.3338,,211420.269,550573.732,,,,,
33,127.1292463, E,37.55461874, N,0.278 m,9.251 m,11.0328,,211420.335,550573.975,,,,,
34,127.1292469, E,37.5546212, N,0.251 m,9.529 m,21.6935,,211420.388,550574.248,,,,,
35,127.129248, E,37.5546233, N,0.2722 m,9.78 m,9.3887,,211420.481,550574.481,,,,,
36,127.1292485, E,37.55462572, N,0.2383 m,10.053 m,11.8038,,211420.525,550574.749,,,,,
37,127.129249, E,37.55462782, N,0.2788 m,10.291 m,15.6513,,211420.573,550574.983,,,,,
38,127.1292499, E,37.55463024, N,0.2329 m,10.57 m,15.4289,,211420.648,550575.251,,,,,
39,127.1292506, E,37.55463226, N,0.2577 m,10.803 m,16.9655,,211420.71,550575.476,,,,,
40,127.1292514, E,37.55463448, N,0.2584 m,11.06 m,8.8991,,211420.785,550575.723,,,,,
41,127.1292519, E,37.55463678, N,0.2692 m,11.319 m,15.2516,,211420.824,550575.978,,,,,
42,127.1292527, E,37.55463912, N,0.2201 m,11.588 m,16.3389,,211420.895,550576.238,,,,,
43,127.1292534, E,37.55464102, N,0.237 m,11.808 m,17.6161,,211420.956,550576.449,,,,,
44,127.1292542, E,37.55464306, N,0.2409 m,12.045 m,18.1825,,211421.028,550576.675,,,,,
45,127.129255, E,37.55464512, N,0.2383 m,12.286 m,16.1695,,211421.103,550576.904,,,,,
46,127.1292558, E,37.55464718, N,0.2311 m,12.524 m,17.8234,,211421.169,550577.133,,,,,
47,127.1292566, E,37.55464917, N,0.1977 m,12.755 m,11.6389,,211421.239,550577.353,,,,,
48,127.129257, E,37.55465091, N,0.2093 m,12.953 m,14.6996,,211421.279,550577.547,,,,,
49,127.1292576, E,37.55465274, N,0.2159 m,13.162 m,20.3613,,211421.331,550577.749,,,,,
50,127.1292585, E,37.55465456, N,0.1903 m,13.378 m,18.6834,,211421.406,550577.952,,,,,
51,127.1292592, E,37.55465618, N,0.1926 m,13.569 m,10.6179,,211421.467,550578.132,,,,,
52,127.1292596, E,37.55465789, N,0.1964 m,13.761 m,19.7325,,211421.502,550578.322,,,,,
53,127.1292603, E,37.55465956, N,0.1784 m,13.958 m,15.8299,,211421.568,550578.507,,,,,
54,127.1292609, E,37.5546611, N,0.1093 m,14.136 m,12.7466,,211421.617,550578.678,,,,,
55,127.1292612, E,37.55466206, N,0.1807 m,14.245 m,19.6908,,211421.641,550578.785,,,,,
56,127.1292619, E,37.5546636, N,0.1798 m,14.426 m,11.6944,,211421.701,550578.955,,,,,
57,127.1292623, E,37.55466518, N,0.1443 m,14.606 m,12.6075,,211421.738,550579.131,,,,,
58,127.1292626, E,37.55466645, N,0.2439 m,14.75 m,7.7456,,211421.769,550579.272,,,,,
59,127.129263, E,37.55466863, N,0.1814 m,14.994 m,10.5702,,211421.801,550579.514,,,,,
60,127.1292634, E,37.55467023, N,0.2074 m,15.175 m,9.2411,,211421.834,550579.692,,,,,
61,127.1292637, E,37.55467208, N,0.203 m,15.383 m,13.5959,,211421.867,550579.897,,,,,
62,127.1292643, E,37.55467386, N,0.2068 m,15.586 m,26.6437,,211421.915,550580.094,,,,,
63,127.1292653, E,37.55467552, N,0.2009 m,15.793 m,9.5411,,211422.007,550580.279,,,,,
64,127.1292657, E,37.55467731, N,0.2451 m,15.993 m,14.115,,211422.04,550580.477,,,,,
65,127.1292664, E,37.55467945, N,0.2051 m,16.239 m,15.0101,,211422.1,550580.715,,,,,
66,127.129267, E,37.55468123, N,0.2321 m,16.444 m,11.8741,,211422.153,550580.913,,,,,
