Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290894, E,37.55428345, N,0.838 m,---,14.3101,,211406.519,550536.743,,,truck,흰색, 2-1
2,127.1290917, E,37.55429077, N,0.85 m,0.838 m,15.7514,,211406.725,550537.555,,,,,
3,127.1290943, E,37.55429814, N,0.86 m,1.688 m,18.0175,,211406.954,550538.374,,,,,
4,127.1290973, E,37.55430551, N,0.865 m,2.548 m,17.1678,,211407.219,550539.192,,,,,
5,127.1291002, E,37.55431295, N,0.874 m,3.413 m,15.706,,211407.473,550540.018,,,,,
6,127.1291029, E,37.55432053, N,0.856 m,4.287 m,19.0432,,211407.709,550540.86,,,,,
7,127.1291061, E,37.55432782, N,0.883 m,5.143 m,16.3388,,211407.987,550541.669,,,,,
8,127.1291089, E,37.55433546, N,0.866 m,6.026 m,16.666,,211408.234,550542.517,,,,,
9,127.1291117, E,37.55434293, N,0.891 m,6.892 m,17.9748,,211408.481,550543.347,,,,,
10,127.1291148, E,37.55435057, N,0.889 m,7.782 m,15.6332,,211408.755,550544.195,,,,,
11,127.1291175, E,37.55435828, N,0.891 m,8.671 m,16.1799,,211408.993,550545.051,,,,,
12,127.1291203, E,37.554366, N,0.885 m,9.563 m,18.6943,,211409.241,550545.908,,,,,
13,127.1291235, E,37.55437355, N,0.889 m,10.448 m,15.6332,,211409.523,550546.747,,,,,
14,127.1291262, E,37.55438126, N,0.887 m,11.337 m,15.0836,,211409.762,550547.603,,,,,
15,127.1291289, E,37.55438898, N,0.893 m,12.224 m,14.3897,,211409.991,550548.46,,,,,
16,127.1291314, E,37.55439677, N,0.886 m,13.117 m,16.8873,,211410.212,550549.325,,,,,
17,127.1291343, E,37.55440441, N,0.902 m,14.002 m,16.5631,,211410.468,550550.173,,,,,
18,127.1291372, E,37.5544122, N,0.852 m,14.905 m,17.5744,,211410.724,550551.038,,,,,
19,127.1291401, E,37.55441952, N,0.863 m,15.757 m,13.9023,,211410.98,550551.85,,,,,
20,127.1291424, E,37.55442707, N,0.878 m,16.62 m,15.2327,,211411.186,550552.689,,,,,
