Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290904, E,37.55428075, N,0.505 m,---,11.677,,211406.61,550536.443,,,car,은색,2-3
2,127.1290916, E,37.5542852, N,0.4599 m,0.505 m,16.7504,,211406.711,550536.937,,,,,
3,127.1290931, E,37.55428917, N,0.517 m,0.965 m,17.8324,,211406.843,550537.378,,,,,
4,127.1290948, E,37.5542936, N,0.4995 m,1.482 m,16.3983,,211407.001,550537.87,,,,,
5,127.1290964, E,37.55429792, N,0.513 m,1.981 m,16.223,,211407.141,550538.35,,,,,
6,127.1290981, E,37.55430236, N,0.531 m,2.494 m,17.8499,,211407.284,550538.842,,,,,
7,127.1290999, E,37.55430691, N,0.511 m,3.024 m,15.5249,,211407.446,550539.347,,,,,
8,127.1291014, E,37.55431134, N,0.513 m,3.535 m,17.9795,,211407.582,550539.84,,,,,
9,127.1291032, E,37.55431574, N,0.547 m,4.048 m,14.0052,,211407.739,550540.328,,,,,
10,127.1291047, E,37.55432052, N,0.572 m,4.596 m,17.8975,,211407.871,550540.859,,,,,
11,127.1291067, E,37.55432542, N,0.571 m,5.167 m,16.153,,211408.046,550541.403,,,,,
12,127.1291085, E,37.55433036, N,0.567 m,5.738 m,16.4435,,211408.204,550541.952,,,,,
13,127.1291103, E,37.55433526, N,0.568 m,6.305 m,15.8047,,211408.364,550542.496,,,,,
14,127.1291121, E,37.55434019, N,0.565 m,6.874 m,17.3021,,211408.518,550543.043,,,,,
15,127.129114, E,37.55434505, N,0.544 m,7.439 m,15.2739,,211408.685,550543.583,,,,,
16,127.1291156, E,37.55434978, N,0.553 m,7.983 m,18.5136,,211408.828,550544.108,,,,,
17,127.1291176, E,37.55435451, N,0.553 m,8.536 m,15.4711,,211409.003,550544.632,,,,,
18,127.1291193, E,37.55435931, N,0.557 m,9.089 m,16.0545,,211409.149,550545.166,,,,,
19,127.129121, E,37.55436413, N,0.552 m,9.646 m,14.8663,,211409.303,550545.701,,,,,
20,127.1291226, E,37.55436894, N,0.555 m,10.198 m,15.4119,,211409.444,550546.235,,,,,
21,127.1291243, E,37.55437376, N,0.54 m,10.753 m,18.7344,,211409.59,550546.77,,,,,
22,127.1291263, E,37.55437837, N,0.541 m,11.293 m,16.7779,,211409.763,550547.282,,,,,
23,127.129128, E,37.55438304, N,0.567 m,11.834 m,16.234,,211409.919,550547.8,,,,,
24,127.1291298, E,37.55438794, N,0.546 m,12.401 m,15.2145,,211410.076,550548.344,,,,,
25,127.1291314, E,37.55439268, N,0.53 m,12.946 m,15.9278,,211410.219,550548.871,,,,,
26,127.1291331, E,37.55439727, N,0.531 m,13.476 m,17.85,,211410.364,550549.381,,,,,
27,127.1291349, E,37.55440182, N,0.542 m,14.007 m,13.672,,211410.525,550549.886,,,,,
28,127.1291364, E,37.55440657, N,0.535 m,14.549 m,16.024,,211410.653,550550.413,,,,,
29,127.129138, E,37.5544112, N,0.52 m,15.084 m,17.2339,,211410.8,550550.927,,,,,
30,127.1291398, E,37.55441567, N,0.53 m,15.603 m,16.1522,,211410.953,550551.424,,,,,
31,127.1291415, E,37.55442026, N,0.515 m,16.134 m,13.4155,,211411.1,550551.933,,,,,
32,127.1291428, E,37.55442478, N,0.506 m,16.649 m,15.1835,,211411.219,550552.434,,,,,
33,127.1291443, E,37.55442917, N,0.524 m,17.154 m,15.3752,,211411.35,550552.923,,,,,
34,127.1291459, E,37.55443372, N,0.527 m,17.678 m,15.0252,,211411.489,550553.428,,,,,
35,127.1291474, E,37.55443831, N,0.507 m,18.205 m,15.6551,,211411.625,550553.938,,,,,
36,127.129149, E,37.55444271, N,0.495 m,18.712 m,15.7285,,211411.761,550554.426,,,,,
37,127.1291505, E,37.554447, N,0.507 m,19.207 m,15.89,,211411.894,550554.902,,,,,
38,127.1291521, E,37.5544514, N,0.507 m,19.714 m,15.6551,,211412.032,550555.39,,,,,
39,127.1291536, E,37.55445579, N,0.523 m,20.221 m,13.1973,,211412.168,550555.878,,,,,
40,127.129155, E,37.55446038, N,0.4897 m,20.744 m,14.1149,,211412.287,550556.388,,,,,
41,127.1291563, E,37.55446466, N,0.508 m,21.234 m,14.1149,,211412.406,550556.863,,,,,
42,127.1291577, E,37.5544691, N,0.4835 m,21.742 m,13.2459,,211412.529,550557.355,,,,,
