Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291247, E,37.55428348, N,0.511 m,---,16.1695,,211409.641,550536.751,,,car,검정색, 2-3
2,127.1291263, E,37.55428791, N,0.595 m,0.511 m,17.1192,,211409.783,550537.242,,,,,
3,127.1291283, E,37.55429303, N,0.518 m,1.106 m,16.311,,211409.957,550537.81,,,,,
4,127.12913, E,37.5542975, N,0.504 m,1.624 m,16.024,,211410.102,550538.307,,,,,
5,127.1291315, E,37.55430187, N,0.571 m,2.128 m,14.1149,,211410.241,550538.792,,,,,
6,127.1291331, E,37.55430686, N,0.558 m,2.699 m,14.1149,,211410.379,550539.346,,,,,
7,127.1291346, E,37.55431174, N,0.554 m,3.257 m,12.5369,,211410.514,550539.887,,,,,
8,127.129136, E,37.55431661, N,0.532 m,3.811 m,16.583,,211410.634,550540.429,,,,,
9,127.1291377, E,37.5543212, N,0.579 m,4.343 m,17.1356,,211410.785,550540.939,,,,,
10,127.1291397, E,37.55432619, N,0.569 m,4.922 m,15.8064,,211410.955,550541.493,,,,,
11,127.1291414, E,37.55433113, N,0.554 m,5.491 m,15.2196,,211411.109,550542.04,,,,,
12,127.1291431, E,37.55433594, N,0.547 m,6.046 m,14.755,,211411.254,550542.575,,,,,
13,127.1291446, E,37.55434071, N,0.573 m,6.592 m,14.726,,211411.393,550543.104,,,,,
14,127.1291463, E,37.5543457, N,0.529 m,7.165 m,15.6028,,211411.537,550543.658,,,,,
15,127.1291479, E,37.55435029, N,0.566 m,7.694 m,14.887,,211411.679,550544.168,,,,,
16,127.1291495, E,37.55435522, N,0.537 m,8.26 m,14.956,,211411.824,550544.716,,,,,
17,127.1291511, E,37.5543599, N,0.542 m,8.798 m,15.5672,,211411.962,550545.235,,,,,
18,127.1291528, E,37.5543646, N,0.538 m,9.34 m,13.9524,,211412.107,550545.757,,,,,
19,127.1291542, E,37.55436931, N,0.536 m,9.878 m,13.8654,,211412.236,550546.28,,,,,
20,127.1291557, E,37.554374, N,0.4978 m,10.414 m,13.2362,,211412.363,550546.8,,,,,
21,127.129157, E,37.55437836, N,0.539 m,10.912 m,14.2772,,211412.477,550547.285,,,,,
22,127.1291585, E,37.55438307, N,0.4802 m,11.451 m,14.1149,,211412.609,550547.807,,,,,
23,127.1291598, E,37.55438726, N,0.559 m,11.931 m,14.428,,211412.725,550548.273,,,,,
24,127.1291614, E,37.55439214, N,0.525 m,12.489 m,13.9484,,211412.864,550548.814,,,,,
25,127.1291628, E,37.55439673, N,0.5 m,13.015 m,14.2899,,211412.99,550549.324,,,,,
26,127.1291642, E,37.5544011, N,0.516 m,13.515 m,15.6402,,211413.112,550549.809,,,,,
27,127.1291658, E,37.55440558, N,0.524 m,14.031 m,16.1186,,211413.251,550550.306,,,,,
28,127.1291674, E,37.55441011, N,0.501 m,14.555 m,14.6389,,211413.396,550550.81,,,,,
29,127.1291689, E,37.55441448, N,0.525 m,15.056 m,16.4488,,211413.522,550551.295,,,,,
30,127.1291705, E,37.55441901, N,0.51 m,15.581 m,15.8298,,211413.669,550551.798,,,,,
31,127.1291721, E,37.55442343, N,0.504 m,16.091 m,16.0241,,211413.808,550552.289,,,,,
32,127.1291737, E,37.5544278, N,0.549 m,16.595 m,15.7083,,211413.946,550552.774,,,,,
33,127.1291754, E,37.55443256, N,0.513 m,17.144 m,14.2854,,211414.094,550553.303,,,,,
34,127.1291768, E,37.55443704, N,0.515 m,17.657 m,12.0756,,211414.22,550553.8,,,,,
35,127.129178, E,37.55444158, N,0.529 m,18.172 m,12.7923,,211414.327,550554.304,,,,,
36,127.1291793, E,37.55444623, N,0.505 m,18.701 m,13.7687,,211414.444,550554.82,,,,,
37,127.1291807, E,37.55445065, N,0.4831 m,19.206 m,16.1372,,211414.563,550555.311,,,,,
38,127.1291822, E,37.55445483, N,0.51 m,19.689 m,19.395,,211414.697,550555.775,,,,,
39,127.1291841, E,37.55445916, N,0.556 m,20.199 m,8.0281,,211414.865,550556.256,,,,,
40,127.129185, E,37.55446412, N,0.4654 m,20.754 m,14.263,,211414.942,550556.806,,,,,
41,127.1291863, E,37.55446818, N,0.542 m,21.22 m,11.9539,,211415.056,550557.257,,,,,
42,127.1291876, E,37.55447296, N,0.484 m,21.762 m,13.4032,,211415.168,550557.788,,,,,
43,127.1291889, E,37.5544772, N,0.4745 m,22.246 m,10.919,,211415.279,550558.259,,,,,
44,127.1291899, E,37.5544814, N,0.4673 m,22.72 m,12.6405,,211415.369,550558.725,,,,,
45,127.129191, E,37.55448551, N,0.4618 m,23.188 m,15.0101,,211415.47,550559.181,,,,,
46,127.1291924, E,37.55448953, N,0.4716 m,23.65 m,8.8478,,211415.589,550559.627,,,,,
47,127.1291932, E,37.55449373, N,0.4308 m,24.121 m,12.0353,,211415.661,550560.093,,,,,
48,127.1291942, E,37.55449752, N,0.4186 m,24.552 m,10.6567,,211415.75,550560.515,,,,,
49,127.1291951, E,37.55450123, N,0.4346 m,24.971 m,11.2605,,211415.827,550560.926,,,,,
50,127.1291961, E,37.55450507, N,0.3836 m,25.405 m,10.8803,,211415.912,550561.353,,,,,
51,127.1291969, E,37.55450846, N,0.388 m,25.789 m,10.3835,,211415.984,550561.729,,,,,
52,127.1291977, E,37.5545119, N,0.3883 m,26.177 m,5.2069,,211416.053,550562.111,,,,,
53,127.1291981, E,37.55451539, N,0.3876 m,26.565 m,10.023,,211416.088,550562.498,,,,,
54,127.1291988, E,37.55451883, N,0.391 m,26.953 m,12.5287,,211416.155,550562.88,,,,,
55,127.1291998, E,37.55452226, N,0.3506 m,27.344 m,8.2088,,211416.239,550563.261,,,,,
56,127.1292004, E,37.55452539, N,0.3721 m,27.694 m,9.6665,,211416.288,550563.609,,,,,
57,127.1292011, E,37.5545287, N,0.3889 m,28.066 m,11.1022,,211416.35,550563.975,,,,,
58,127.1292019, E,37.55453213, N,0.3523 m,28.455 m,13.9194,,211416.425,550564.357,,,,,
59,127.1292029, E,37.55453522, N,0.3804 m,28.808 m,7.9448,,211416.509,550564.699,,,,,
60,127.1292035, E,37.55453861, N,0.344 m,29.188 m,15.1165,,211416.561,550565.076,,,,,
61,127.1292045, E,37.5545416, N,0.3885 m,29.532 m,10.7433,,211416.65,550565.408,,,,,
62,127.1292053, E,37.55454504, N,0.4101 m,29.92 m,14.787,,211416.722,550565.79,,,,,
63,127.1292065, E,37.55454861, N,0.4393 m,30.33 m,16.4682,,211416.826,550566.187,,,,,
64,127.1292079, E,37.55455241, N,0.4216 m,30.77 m,15.4225,,211416.95,550566.608,,,,,
65,127.1292092, E,37.55455607, N,0.463 m,31.191 m,13.0733,,211417.062,550567.015,,,,,
66,127.1292103, E,37.55456013, N,0.4433 m,31.654 m,15.9801,,211417.166,550567.466,,,,,
67,127.1292117, E,37.55456397, N,0.518 m,32.098 m,15.0454,,211417.287,550567.892,,,,,
68,127.1292133, E,37.55456848, N,0.528 m,32.616 m,21.8302,,211417.421,550568.393,,,,,
69,127.1292155, E,37.5545729, N,0.4171 m,33.144 m,23.6663,,211417.617,550568.884,,,,,
70,127.1292174, E,37.55457635, N,0.6 m,33.562 m,18.364,,211417.784,550569.266,,,,,
71,127.1292195, E,37.55458148, N,0.548 m,34.162 m,19.9068,,211417.972,550569.836,,,,,
72,127.1292216, E,37.55458612, N,0.629 m,34.71 m,18.9423,,211418.158,550570.352,,,,,
73,127.1292239, E,37.55459148, N,0.623 m,35.339 m,21.5416,,211418.362,550570.947,,,,,
74,127.1292265, E,37.55459671, N,0.675 m,35.962 m,17.3825,,211418.59,550571.527,,,,,
75,127.1292288, E,37.55460251, N,0.647 m,36.637 m,19.5553,,211418.791,550572.171,,,,,
76,127.1292313, E,37.554608, N,0.674 m,37.284 m,22.1149,,211419.006,550572.781,,,,,
77,127.1292341, E,37.55461363, N,0.719 m,37.958 m,19.2009,,211419.259,550573.406,,,,,
78,127.1292368, E,37.55461975, N,0.773 m,38.677 m,17.2355,,211419.495,550574.085,,,,,
79,127.1292394, E,37.5546264, N,0.824 m,39.45 m,14.5329,,211419.723,550574.824,,,,,
80,127.1292417, E,37.55463359, N,0.747 m,40.274 m,20.6793,,211419.928,550575.622,,,,,
81,127.1292447, E,37.55463988, N,0.815 m,41.021 m,16.1438,,211420.191,550576.321,,,,,
82,127.1292473, E,37.55464694, N,0.792 m,41.837 m,20.215,,211420.417,550577.105,,,,,
83,127.1292504, E,37.55465364, N,0.788 m,42.629 m,18.2286,,211420.689,550577.848,,,,,
84,127.1292532, E,37.55466038, N,0.888 m,43.416 m,18.4631,,211420.935,550578.597,,,,,
85,127.1292564, E,37.55466797, N,0.896 m,44.305 m,16.9601,,211421.215,550579.44,,,,,
86,127.1292593, E,37.55467569, N,0.834 m,45.201 m,19.3354,,211421.475,550580.298,,,,,
87,127.1292624, E,37.55468278, N,0.859 m,46.035 m,20.8959,,211421.75,550581.084,,,,,
88,127.1292659, E,37.55469001, N,0.899 m,46.894 m,16.5736,,211422.056,550581.888,,,,,
89,127.1292688, E,37.55469777, N,0.892 m,47.793 m,18.6837,,211422.311,550582.749,,,,,
90,127.129272, E,37.55470538, N,0.88 m,48.684 m,16.3607,,211422.595,550583.594,,,,,
91,127.1292748, E,37.554713, N,0.901 m,49.565 m,17.0837,,211422.842,550584.439,,,,,
92,127.1292778, E,37.55472076, N,0.886 m,50.466 m,17.6586,,211423.106,550585.301,,,,,
93,127.1292809, E,37.55472837, N,0.883 m,51.352 m,16.882,,211423.373,550586.146,,,,,
94,127.1292838, E,37.55473598, N,0.891 m,52.235 m,16.7264,,211423.628,550586.991,,,,,
95,127.1292867, E,37.55474366, N,0.852 m,53.126 m,11.113,,211423.884,550587.845,,,,,
96,127.1292885, E,37.5547512, N,0.879 m,53.978 m,19.549,,211424.047,550588.681,,,,,
97,127.1292919, E,37.55475866, N,0.862 m,54.856 m,14.115,,211424.34,550589.51,,,,,
98,127.1292943, E,37.55476619, N,0.849 m,55.719 m,15.2101,,211424.549,550590.346,,,,,
99,127.1292968, E,37.55477358, N,0.845 m,56.568 m,16.18,,211424.771,550591.166,,,,,
100,127.1292994, E,37.55478089, N,0.853 m,57.413 m,13.9787,,211425.005,550591.978,,,,,
101,127.1293018, E,37.55478835, N,0.861 m,58.266 m,21.1562,,211425.21,550592.806,,,,,
102,127.1293053, E,37.55479558, N,0.829 m,59.127 m,18.8345,,211425.519,550593.609,,,,,
103,127.1293083, E,37.55480265, N,0.793 m,59.956 m,15.9074,,211425.786,550594.394,,,,,
104,127.1293108, E,37.55480952, N,0.857 m,60.749 m,17.0993,,211426.002,550595.157,,,,,
105,127.1293136, E,37.5548169, N,0.847 m,61.606 m,18.5137,,211426.253,550595.977,,,,,
106,127.1293167, E,37.55482414, N,0.843 m,62.453 m,19.2162,,211426.521,550596.78,,,,,
107,127.1293198, E,37.55483131, N,0.857 m,63.296 m,18.8674,,211426.797,550597.576,,,,,
108,127.129323, E,37.55483862, N,0.821 m,64.153 m,20.3613,,211427.073,550598.388,,,,,
109,127.1293262, E,37.55484555, N,0.786 m,64.974 m,22.2765,,211427.358,550599.158,,,,,
110,127.1293296, E,37.5548521, N,0.766 m,65.76 m,21.8802,,211427.655,550599.885,,,,,
111,127.1293328, E,37.55485851, N,0.845 m,66.526 m,21.5642,,211427.939,550600.597,,,,,
112,127.1293363, E,37.55486559, N,0.801 m,67.371 m,19.934,,211428.249,550601.383,,,,,
