Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291221, E,37.55426038, N,1.217 m,---,12.9328,,211409.41,550534.187,,,truck,흰색,2-3
2,127.1291251, E,37.55427107, N,1.271 m,1.217 m,13.7122,,211409.68,550535.373,,,,,
3,127.1291285, E,37.5542822, N,1.208 m,2.488 m,14.3897,,211409.98,550536.608,,,,,
4,127.1291319, E,37.55429274, N,1.252 m,3.696 m,15.5735,,211410.279,550537.779,,,,,
5,127.1291357, E,37.55430361, N,1.202 m,4.948 m,13.2866,,211410.613,550538.985,,,,,
6,127.1291389, E,37.55431415, N,1.198 m,6.15 m,16.8873,,211410.888,550540.156,,,,,
7,127.1291428, E,37.55432448, N,1.234 m,7.348 m,14.6529,,211411.234,550541.302,,,,,
8,127.1291463, E,37.55433523, N,1.213 m,8.582 m,17.2644,,211411.545,550542.497,,,,,
9,127.1291504, E,37.55434567, N,1.194 m,9.795 m,13.9758,,211411.903,550543.656,,,,,
10,127.1291537, E,37.5543561, N,1.153 m,10.989 m,15.698,,211412.19,550544.814,,,,,
11,127.1291572, E,37.55436611, N,1.226 m,12.142 m,15.3338,,211412.5,550545.925,,,,,
12,127.1291609, E,37.55437676, N,1.191 m,13.368 m,13.4179,,211412.823,550547.107,,,,,
13,127.129164, E,37.5543872, N,1.232 m,14.559 m,16.4055,,211413.098,550548.266,,,,,
14,127.1291679, E,37.55439785, N,1.149 m,15.791 m,17.0062,,211413.444,550549.449,,,,,
15,127.1291717, E,37.55440774, N,1.162 m,16.939 m,14.9721,,211413.778,550550.548,,,,,
16,127.1291751, E,37.55441785, N,1.157 m,18.101 m,16.2679,,211414.077,550551.67,,,,,
17,127.1291788, E,37.55442786, N,1.13 m,19.258 m,13.5273,,211414.4,550552.781,,,,,
18,127.1291818, E,37.55443776, N,1.142 m,20.388 m,17.9451,,211414.662,550553.88,,,,,
19,127.1291858, E,37.55444755, N,1.216 m,21.53 m,18.395,,211415.013,550554.967,,,,,
20,127.1291901, E,37.55445794, N,1.076 m,22.746 m,15.9658,,211415.395,550556.122,,,,,
21,127.1291935, E,37.55446727, N,1.106 m,23.822 m,16.8174,,211415.69,550557.157,,,,,
22,127.1291971, E,37.55447681, N,1.09 m,24.928 m,15.3338,,211416.008,550558.216,,,,,
23,127.1292004, E,37.55448627, N,1.105 m,26.018 m,15.1165,,211416.295,550559.267,,,,,
24,127.1292036, E,37.55449588, N,1.09 m,27.123 m,18.3813,,211416.581,550560.334,,,,,
25,127.1292075, E,37.55450521, N,1.029 m,28.213 m,14.8674,,211416.924,550561.369,,,,,
26,127.1292105, E,37.55451417, N,1.08 m,29.243 m,18.113,,211417.187,550562.365,,,,,
27,127.1292143, E,37.55452342, N,1.04 m,30.323 m,18.3749,,211417.521,550563.392,,,,,
28,127.129218, E,37.55453232, N,1.023 m,31.363 m,16.8207,,211417.847,550564.379,,,,,
29,127.1292214, E,37.55454114, N,1.03 m,32.386 m,13.0401,,211418.142,550565.359,,,,,
30,127.129224, E,37.55455017, N,0.988 m,33.415 m,16.4682,,211418.373,550566.362,,,,,
31,127.1292272, E,37.55455871, N,1.003 m,34.403 m,16.2115,,211418.652,550567.31,,,,,
32,127.1292303, E,37.55456739, N,0.96 m,35.406 m,13.9997,,211418.93,550568.273,,,,,
33,127.129233, E,37.55457578, N,0.952 m,36.366 m,14.115,,211419.161,550569.205,,,,,
34,127.1292356, E,37.5545841, N,0.955 m,37.318 m,16.5491,,211419.392,550570.129,,,,,
35,127.1292387, E,37.55459234, N,0.933 m,38.273 m,15.4196,,211419.663,550571.044,,,,,
36,127.1292415, E,37.55460045, N,0.889 m,39.206 m,13.3408,,211419.91,550571.944,,,,,
