Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290919, E,37.55428404, N,0.0212 m,---,16.6478,,211406.739,550536.808,,,truck,흰색, 2-1
2,127.1290919, E,37.55428422, N,0.04936 m,0.0212 m,20.0721,,211406.745,550536.828,,,,,
3,127.1290921, E,37.55428464, N,0.04208 m,0.0706 m,30.7783,,211406.762,550536.875,,,,,
4,127.1290924, E,37.55428496, N,0.044 m,0.1126 m,25.9851,,211406.784,550536.911,,,,,
5,127.1290926, E,37.55428532, N,0.04741 m,0.1566 m,27.4075,,211406.803,550536.95,,,,,
6,127.1290928, E,37.5542857, N,0.0811 m,0.204 m,23.0673,,211406.825,550536.993,,,,,
7,127.1290932, E,37.55428637, N,0.1275 m,0.2851 m,24.1442,,211406.856,550537.067,,,,,
8,127.1290938, E,37.55428742, N,0.0909 m,0.4127 m,19.1332,,211406.908,550537.184,,,,,
9,127.1290941, E,37.55428819, N,0.1261 m,0.504 m,19.7324,,211406.938,550537.27,,,,,
10,127.1290946, E,37.55428926, N,0.1271 m,0.63 m,18.7553,,211406.98,550537.388,,,,,
11,127.1290951, E,37.55429035, N,0.1671 m,0.757 m,18.7204,,211407.021,550537.509,,,,,
12,127.1290957, E,37.55429177, N,0.1185 m,0.924 m,15.01,,211407.075,550537.667,,,,,
13,127.129096, E,37.5542928, N,0.1751 m,1.042 m,16.5386,,211407.105,550537.782,,,,,
14,127.1290966, E,37.55429432, N,0.1695 m,1.217 m,7.8438,,211407.155,550537.949,,,,,
15,127.1290969, E,37.55429583, N,0.1722 m,1.387 m,12.8829,,211407.178,550538.117,,,,,
16,127.1290973, E,37.55429734, N,0.1678 m,1.559 m,17.2772,,211407.216,550538.285,,,,,
17,127.1290978, E,37.55429879, N,0.1863 m,1.727 m,17.1213,,211407.265,550538.446,,,,,
18,127.1290985, E,37.55430039, N,0.1702 m,1.913 m,19.7324,,211407.32,550538.624,,,,,
19,127.1290991, E,37.55430183, N,0.1629 m,2.083 m,18.5136,,211407.377,550538.784,,,,,
20,127.1290997, E,37.55430322, N,0.185 m,2.246 m,21.88,,211407.429,550538.938,,,,,
21,127.1291005, E,37.55430477, N,0.1575 m,2.431 m,19.1721,,211407.497,550539.11,,,,,
22,127.1291011, E,37.55430611, N,0.203 m,2.589 m,21.58,,211407.549,550539.259,,,,,
23,127.1291019, E,37.55430781, N,0.1807 m,2.792 m,11.0327,,211407.623,550539.448,,,,,
24,127.1291023, E,37.55430941, N,0.2596 m,2.972 m,14.1149,,211407.658,550539.625,,,,,
25,127.129103, E,37.55431168, N,0.2194 m,3.232 m,15.2026,,211407.721,550539.877,,,,,
26,127.1291037, E,37.55431359, N,0.2589 m,3.451 m,18.1129,,211407.778,550540.089,,,,,
27,127.1291046, E,37.5543158, N,0.2299 m,3.71 m,18.9647,,211407.858,550540.335,,,,,
28,127.1291054, E,37.55431776, N,0.1639 m,3.94 m,12.1734,,211407.932,550540.553,,,,,
29,127.1291058, E,37.55431921, N,0.2666 m,4.104 m,15.01,,211407.967,550540.713,,,,,
30,127.1291066, E,37.55432153, N,0.2763 m,4.371 m,13.2512,,211408.035,550540.971,,,,,
31,127.1291073, E,37.55432395, N,0.2915 m,4.647 m,19.5811,,211408.098,550541.24,,,,,
32,127.1291084, E,37.55432642, N,0.2986 m,4.939 m,12.2501,,211408.196,550541.514,,,,,
33,127.1291091, E,37.55432905, N,0.3514 m,5.237 m,12.3038,,211408.259,550541.806,,,,,
34,127.12911, E,37.55433215, N,0.3415 m,5.589 m,13.6491,,211408.333,550542.15,,,,,
35,127.1291109, E,37.55433514, N,0.339 m,5.93 m,11.768,,211408.413,550542.482,,,,,
36,127.1291117, E,37.55433813, N,0.3767 m,6.269 m,16.8613,,211408.482,550542.814,,,,,
37,127.1291129, E,37.55434138, N,0.3932 m,6.646 m,16.0721,,211408.591,550543.174,,,,,
38,127.1291142, E,37.55434478, N,0.3712 m,7.039 m,17.1164,,211408.699,550543.552,,,,,
39,127.1291154, E,37.55434798, N,0.4082 m,7.41 m,14.6995,,211408.808,550543.907,,,,,
40,127.1291166, E,37.55435153, N,0.4304 m,7.818 m,13.9301,,211408.911,550544.302,,,,,
41,127.1291177, E,37.5543553, N,0.4248 m,8.249 m,14.1149,,211409.014,550544.72,,,,,
42,127.1291189, E,37.55435901, N,0.4238 m,8.674 m,16.5555,,211409.117,550545.132,,,,,
43,127.1291203, E,37.55436267, N,0.4373 m,9.097 m,14.4787,,211409.237,550545.539,,,,,
44,127.1291215, E,37.55436648, N,0.4854 m,9.535 m,10.4657,,211409.346,550545.962,,,,,
45,127.1291225, E,37.55437079, N,0.4853 m,10.02 m,13.3772,,211409.433,550546.44,,,,,
46,127.1291238, E,37.55437504, N,0.4624 m,10.505 m,15.1471,,211409.545,550546.912,,,,,
47,127.1291251, E,37.55437906, N,0.504 m,10.968 m,13.8781,,211409.665,550547.358,,,,,
48,127.1291265, E,37.55438347, N,0.4697 m,11.472 m,18.1824,,211409.785,550547.848,,,,,
49,127.1291282, E,37.55438749, N,0.521 m,11.942 m,17.3201,,211409.931,550548.294,,,,,
50,127.1291299, E,37.55439197, N,0.511 m,12.463 m,16.6856,,211410.086,550548.792,,,,,
51,127.1291316, E,37.55439638, N,0.55 m,12.974 m,16.2248,,211410.232,550549.282,,,,,
52,127.1291333, E,37.55440114, N,0.502 m,13.523 m,12.9264,,211410.385,550549.81,,,,,
53,127.1291346, E,37.55440554, N,0.556 m,14.025 m,13.4711,,211410.496,550550.299,,,,,
54,127.1291361, E,37.55441042, N,0.546 m,14.581 m,16.519,,211410.625,550550.84,,,,,
55,127.1291378, E,37.55441513, N,0.543 m,15.127 m,18.5136,,211410.78,550551.364,,,,,
56,127.1291398, E,37.55441977, N,0.531 m,15.67 m,14.1149,,211410.951,550551.879,,,,,
57,127.1291412, E,37.55442441, N,0.544 m,16.201 m,15.6512,,211411.08,550552.394,,,,,
