Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
20,127.1291467, E,37.55443175, N,0.622 m,13.778 m,15.8978,,211411.562,550553.209,,,,,
21,127.1291486, E,37.55443714, N,0.606 m,14.4 m,17.3201,,211411.732,550553.808,,,,,
22,127.1291507, E,37.55444235, N,0.625 m,15.006 m,16.7779,,211411.911,550554.386,,,,,
23,127.1291527, E,37.55444774, N,0.578 m,15.63 m,15.0737,,211412.091,550554.984,,,,,
24,127.1291544, E,37.55445277, N,0.612 m,16.209 m,16.1522,,211412.241,550555.543,,,,,
25,127.1291563, E,37.55445807, N,0.629 m,16.821 m,15.4383,,211412.41,550556.131,,,,,
26,127.1291582, E,37.55446353, N,0.578 m,17.45 m,15.0737,,211412.577,550556.738,,,,,
27,127.1291599, E,37.55446856, N,0.566 m,18.028 m,14.3598,,211412.726,550557.297,,,,,
28,127.1291615, E,37.5544735, N,0.587 m,18.594 m,14.3512,,211412.866,550557.845,,,,,
29,127.1291632, E,37.55447862, N,0.525 m,19.181 m,14.3789,,211413.011,550558.414,,,,,
30,127.1291647, E,37.55448321, N,0.54 m,19.706 m,16.1695,,211413.14,550558.922,,,,,
31,127.1291664, E,37.55448788, N,0.577 m,20.246 m,14.5954,,211413.29,550559.441,,,,,
32,127.129168, E,37.55449291, N,0.4959 m,20.822 m,12.6999,,211413.435,550559.999,,,,,
33,127.1291692, E,37.55449726, N,0.513 m,21.318 m,13.5744,,211413.543,550560.483,,,,,
34,127.1291706, E,37.55450176, N,0.511 m,21.831 m,12.8499,,211413.663,550560.982,,,,,
35,127.1291719, E,37.55450625, N,0.518 m,22.342 m,15.7209,,211413.776,550561.48,,,,,
36,127.1291735, E,37.55451074, N,0.4677 m,22.86 m,14.9052,,211413.915,550561.979,,,,,
37,127.1291748, E,37.55451481, N,0.521 m,23.328 m,14.1149,,211414.035,550562.431,,,,,
38,127.1291763, E,37.55451936, N,0.4322 m,23.849 m,14.3287,,211414.161,550562.936,,,,,
39,127.1291775, E,37.55452313, N,0.4919 m,24.281 m,13.3635,,211414.268,550563.355,,,,,
40,127.1291788, E,37.55452745, N,0.4612 m,24.773 m,15.1165,,211414.381,550563.834,,,,,
41,127.1291801, E,37.55453146, N,0.4422 m,25.234 m,14.5228,,211414.5,550564.279,,,,,
42,127.1291814, E,37.55453531, N,0.4778 m,25.676 m,13.5744,,211414.611,550564.708,,,,,
43,127.1291827, E,37.5545395, N,0.4748 m,26.154 m,11.9385,,211414.722,550565.172,,,,,
44,127.1291838, E,37.55454368, N,0.4576 m,26.629 m,12.9861,,211414.82,550565.637,,,,,
45,127.1291849, E,37.5545477, N,0.4465 m,27.086 m,12.0902,,211414.922,550566.083,,,,,
46,127.129186, E,37.55455164, N,0.4858 m,27.533 m,12.7858,,211415.015,550566.52,,,,,
47,127.1291872, E,37.5545559, N,0.4848 m,28.019 m,12.2501,,211415.122,550566.994,,,,,
48,127.1291884, E,37.55456017, N,0.4667 m,28.504 m,12.7312,,211415.224,550567.468,,,,,
49,127.1291895, E,37.55456427, N,0.513 m,28.97 m,12.101,,211415.326,550567.923,,,,,
50,127.1291907, E,37.55456879, N,0.516 m,29.483 m,13.6145,,211415.433,550568.425,,,,,
51,127.1291921, E,37.55457331, N,0.527 m,29.999 m,14.3598,,211415.554,550568.926,,,,,
52,127.1291936, E,37.55457792, N,0.524 m,30.527 m,12.883,,211415.684,550569.438,,,,,
53,127.1291949, E,37.55458252, N,0.534 m,31.051 m,13.148,,211415.8,550569.949,,,,,
54,127.1291963, E,37.55458721, N,0.591 m,31.585 m,12.803,,211415.921,550570.469,,,,,
55,127.1291978, E,37.5545924, N,0.563 m,32.176 m,13.4274,,211416.051,550571.045,,,,,
56,127.1291993, E,37.55459733, N,0.503 m,32.739 m,11.8038,,211416.181,550571.593,,,,,
57,127.1292004, E,37.55460177, N,0.532 m,33.242 m,5.5902,,211416.283,550572.086,,,,,
58,127.129201, E,37.55460654, N,0.531 m,33.774 m,4.0929,,211416.334,550572.616,,,,,
59,127.1292014, E,37.55461131, N,0.55 m,34.305 m,4.4403,,211416.371,550573.145,,,,,
60,127.1292019, E,37.55461625, N,0.533 m,34.855 m,0.7595,,211416.413,550573.693,,,,,
61,127.129202, E,37.55462106, N,0.549 m,35.388 m,0.0786,,211416.42,550574.227,,,,,
62,127.129202, E,37.554626, N,0.52 m,35.937 m,0.8857,,211416.42,550574.776,,,,,
63,127.1292021, E,37.55463069, N,0.505 m,36.457 m,0.9091,,211416.427,550575.295,,,,,
64,127.1292022, E,37.55463524, N,0.52 m,36.962 m,3.3033,,211416.434,550575.8,,,,,
65,127.1292025, E,37.55463992, N,0.539 m,37.483 m,359.9708,,211416.464,550576.32,,,,,
66,127.1292025, E,37.55464478, N,0.547 m,38.022 m,0.7608,,211416.463,550576.859,,,,,
67,127.1292026, E,37.5546497, N,0.513 m,38.568 m,356.802,,211416.469,550577.406,,,,,
68,127.1292023, E,37.55465432, N,0.519 m,39.081 m,355.2257,,211416.44,550577.918,,,,,
69,127.1292018, E,37.55465898, N,0.556 m,39.6 m,353.0162,,211416.396,550578.435,,,,,
70,127.129201, E,37.55466394, N,0.559 m,40.156 m,354.0698,,211416.327,550578.986,,,,,
71,127.1292004, E,37.55466896, N,0.547 m,40.715 m,352.3827,,211416.269,550579.543,,,,,
72,127.1291996, E,37.55467384, N,0.545 m,41.262 m,347.6614,,211416.196,550580.084,,,,,
73,127.1291982, E,37.55467863, N,0.548 m,41.806 m,351.6238,,211416.079,550580.616,,,,,
74,127.1291973, E,37.55468351, N,0.4692 m,42.354 m,343.1513,,211415.998,550581.158,,,,,
75,127.1291958, E,37.55468756, N,0.606 m,42.823 m,345.1474,,211415.861,550581.607,,,,,
76,127.129194, E,37.55469284, N,0.53 m,43.429 m,345.1474,,211415.705,550582.192,,,,,
77,127.1291925, E,37.55469745, N,0.547 m,43.959 m,338.0877,,211415.569,550582.704,,,,,
78,127.1291902, E,37.55470203, N,0.557 m,44.507 m,339.5815,,211415.364,550583.212,,,,,
79,127.129188, E,37.55470673, N,0.541 m,45.064 m,341.3987,,211415.169,550583.734,,,,,
80,127.129186, E,37.55471135, N,0.503 m,45.605 m,342.8636,,211414.995,550584.246,,,,,
81,127.1291844, E,37.55471569, N,0.517 m,46.108 m,334.964,,211414.846,550584.727,,,,,
82,127.1291819, E,37.55471991, N,0.517 m,46.625 m,333.1512,,211414.627,550585.195,,,,,
83,127.1291792, E,37.55472407, N,0.518 m,47.143 m,331.339,,211414.393,550585.657,,,,,
84,127.1291764, E,37.55472816, N,0.505 m,47.66 m,327.1941,,211414.144,550586.11,,,,,
85,127.1291733, E,37.55473199, N,0.562 m,48.166 m,327.8364,,211413.869,550586.535,,,,,
86,127.1291699, E,37.55473628, N,0.528 m,48.728 m,323.5264,,211413.569,550587.011,,,,,
87,127.1291664, E,37.5547401, N,0.503 m,49.257 m,321.8748,,211413.255,550587.435,,,,,
88,127.1291629, E,37.55474367, N,0.518 m,49.759 m,317.3695,,211412.944,550587.83,,,,,
89,127.1291589, E,37.5547471, N,0.51 m,50.277 m,320.9052,,211412.592,550588.211,,,,,
90,127.1291553, E,37.55475067, N,0.4994 m,50.787 m,314.782,,211412.27,550588.606,,,,,
91,127.1291513, E,37.55475384, N,0.507 m,51.287 m,315.0788,,211411.915,550588.957,,,,,
92,127.1291472, E,37.55475707, N,0.546 m,51.794 m,309.0982,,211411.557,550589.316,,,,,
93,127.1291424, E,37.55476018, N,0.501 m,52.34 m,311.2254,,211411.132,550589.66,,,,,
94,127.1291381, E,37.55476315, N,0.508 m,52.841 m,311.5753,,211410.755,550589.989,,,,,
95,127.1291338, E,37.55476619, N,0.528 m,53.349 m,303.7689,,211410.375,550590.326,,,,,
96,127.1291289, E,37.55476883, N,0.505 m,53.877 m,313.0229,,211409.935,550590.619,,,,,
97,127.1291247, E,37.55477193, N,0.529 m,54.382 m,298.0521,,211409.566,550590.963,,,,,
98,127.1291194, E,37.55477417, N,0.525 m,54.91 m,300.2202,,211409.099,550591.211,,,,,
99,127.1291143, E,37.55477655, N,0.524 m,55.435 m,303.1027,,211408.645,550591.474,,,,,
100,127.1291093, E,37.55477913, N,0.553 m,55.959 m,295.9658,,211408.206,550591.76,,,,,
101,127.1291037, E,37.55478131, N,0.525 m,56.512 m,307.7374,,211407.708,550592.001,,,,,
102,127.129099, E,37.55478421, N,0.523 m,57.037 m,294.2243,,211407.292,550592.322,,,,,
103,127.1290936, E,37.55478615, N,0.561 m,57.561 m,292.5046,,211406.815,550592.536,,,,,
104,127.1290877, E,37.55478808, N,0.553 m,58.122 m,294.7347,,211406.296,550592.75,,,,,
105,127.129082, E,37.55479016, N,0.532 m,58.674 m,286.268,,211405.794,550592.981,,,,,
106,127.1290763, E,37.55479151, N,0.543 m,59.206 m,292.3644,,211405.283,550593.129,,,,,
107,127.1290706, E,37.55479337, N,0.587 m,59.749 m,284.6996,,211404.781,550593.335,,,,,
108,127.1290642, E,37.55479471, N,0.633 m,60.336 m,286.0399,,211404.213,550593.483,,,,,
109,127.1290573, E,37.55479629, N,0.608 m,60.969 m,280.476,,211403.604,550593.657,,,,,
110,127.1290505, E,37.55479728, N,0.575 m,61.578 m,277.2037,,211403.006,550593.767,,,,,
111,127.129044, E,37.55479793, N,0.589 m,62.153 m,281.9124,,211402.435,550593.839,,,,,
112,127.1290375, E,37.55479903, N,0.658 m,62.742 m,281.6229,,211401.858,550593.959,,,,,
113,127.1290302, E,37.55480022, N,0.628 m,63.4 m,275.0918,,211401.213,550594.091,,,,,
114,127.1290231, E,37.55480073, N,0.644 m,64.028 m,273.9902,,211400.588,550594.146,,,,,
115,127.1290159, E,37.55480113, N,0.659 m,64.672 m,275.3379,,211399.945,550594.19,,,,,
116,127.1290085, E,37.55480168, N,0.603 m,65.331 m,277.7934,,211399.289,550594.25,,,,,
117,127.1290017, E,37.55480242, N,0.667 m,65.934 m,269.3713,,211398.691,550594.331,,,,,
118,127.1289941, E,37.55480235, N,0.651 m,66.601 m,272.2534,,211398.024,550594.323,,,,,
119,127.1289868, E,37.55480258, N,0.611 m,67.252 m,273.9441,,211397.374,550594.348,,,,,
120,127.1289799, E,37.55480296, N,0.688 m,67.863 m,263.2086,,211396.765,550594.389,,,,,
121,127.1289721, E,37.55480223, N,0.662 m,68.551 m,275.7892,,211396.081,550594.307,,,,,
122,127.1289647, E,37.55480283, N,0.683 m,69.213 m,270.7689,,211395.423,550594.372,,,,,
123,127.128957, E,37.55480291, N,0.685 m,69.897 m,266.6312,,211394.739,550594.381,,,,,
124,127.1289492, E,37.55480255, N,0.692 m,70.581 m,270.7607,,211394.056,550594.339,,,,,
125,127.1289414, E,37.55480263, N,0.691 m,71.273 m,269.1196,,211393.364,550594.348,,,,,
126,127.1289336, E,37.55480254, N,0.709 m,71.964 m,268.0807,,211392.673,550594.336,,,,,
127,127.1289256, E,37.55480232, N,0.706 m,72.672 m,265.3981,,211391.965,550594.311,,,,,
128,127.1289176, E,37.55480181, N,0.717 m,73.379 m,271.3955,,211391.261,550594.254,,,,,
129,127.1289095, E,37.55480197, N,0.725 m,74.095 m,267.476,,211390.545,550594.27,,,,,
130,127.1289013, E,37.55480168, N,0.771 m,74.821 m,267.6289,,211389.82,550594.237,,,,,
131,127.1288926, E,37.55480139, N,0.749 m,75.591 m,270.7082,,211389.05,550594.204,,,,,
132,127.1288841, E,37.55480148, N,0.766 m,76.341 m,267.6157,,211388.301,550594.213,,,,,
133,127.1288754, E,37.55480119, N,0.776 m,77.107 m,265.8197,,211387.535,550594.18,,,,,
134,127.1288667, E,37.55480068, N,0.782 m,77.883 m,269.4755,,211386.761,550594.122,,,,,
135,127.1288578, E,37.55480062, N,0.783 m,78.665 m,271.8873,,211385.979,550594.114,,,,,
136,127.128849, E,37.55480085, N,0.803 m,79.448 m,270.0785,,211385.197,550594.139,,,,,
137,127.1288399, E,37.55480086, N,0.807 m,80.251 m,270.0785,,211384.394,550594.139,,,,,
138,127.1288307, E,37.55480087, N,0.84 m,81.058 m,271.2018,,211383.587,550594.139,,,,,
139,127.1288212, E,37.55480103, N,0.874 m,81.898 m,267.3779,,211382.747,550594.155,,,,,
140,127.1288114, E,37.55480067, N,0.848 m,82.771 m,271.1909,,211381.875,550594.114,,,,,
141,127.1288018, E,37.55480083, N,0.819 m,83.62 m,272.5206,,211381.027,550594.13,,,,,
142,127.1287925, E,37.55480115, N,0.864 m,84.439 m,268.1542,,211380.208,550594.165,,,,,
143,127.1287827, E,37.5548009, N,0.839 m,85.303 m,274.0694,,211379.345,550594.136,,,,,
144,127.1287733, E,37.55480144, N,0.863 m,86.141 m,269.6477,,211378.508,550594.195,,,,,
145,127.1287635, E,37.55480139, N,0.882 m,87.004 m,270.921,,211377.646,550594.188,,,,,
146,127.1287535, E,37.55480152, N,0.948 m,87.886 m,272.8234,,211376.764,550594.201,,,,,
147,127.1287428, E,37.55480194, N,0.885 m,88.834 m,270.9179,,211375.817,550594.246,,,,,
148,127.1287328, E,37.55480206, N,0.895 m,89.719 m,270.9088,,211374.932,550594.259,,,,,
149,127.1287227, E,37.55480219, N,0.922 m,90.614 m,272.498,,211374.037,550594.272,,,,,
150,127.1287122, E,37.55480255, N,0.934 m,91.536 m,268.885,,211373.116,550594.311,,,,,
151,127.1287017, E,37.55480239, N,0.917 m,92.47 m,274.2675,,211372.182,550594.292,,,,,
152,127.1286913, E,37.55480301, N,0.968 m,93.387 m,269.8227,,211371.267,550594.359,,,,,
153,127.1286804, E,37.55480298, N,0.96 m,94.356 m,268.5303,,211370.298,550594.355,,,,,
154,127.1286695, E,37.55480276, N,0.933 m,95.316 m,276.1987,,211369.339,550594.329,,,,,
155,127.128659, E,37.55480366, N,---,96.249 m,---,211368.411,550594.428,,,,,,
