Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291653, E,37.55450045, N,0.02098 m,---,18.7054,,211413.197,550560.836,,,car,흰색,2-1
2,127.1291654, E,37.55450063, N,0.03092 m,0.02098 m,14.02,,211413.204,550560.856,,,,,
3,127.1291655, E,37.5545009, N,0.04141 m,0.0519 m,11.768,,211413.211,550560.886,,,,,
4,127.1291656, E,37.55450127, N,0.0515 m,0.0933 m,14.7431,,211413.22,550560.927,,,,,
5,127.1291657, E,37.55450172, N,0.0549 m,0.1449 m,12.8995,,211413.233,550560.977,,,,,
6,127.1291659, E,37.5545022, N,0.095 m,0.1997 m,13.7057,,211413.245,550561.03,,,,,
7,127.1291661, E,37.55450303, N,0.1042 m,0.2947 m,17.7702,,211413.267,550561.122,,,,,
8,127.1291665, E,37.55450392, N,0.1229 m,0.3989 m,17.5858,,211413.299,550561.222,,,,,
9,127.1291669, E,37.55450498, N,0.169 m,0.522 m,24.1088,,211413.336,550561.339,,,,,
10,127.1291677, E,37.55450637, N,0.1544 m,0.691 m,26.3499,,211413.405,550561.493,,,,,
11,127.1291685, E,37.55450761, N,0.1747 m,0.845 m,15.7029,,211413.473,550561.632,,,,,
12,127.129169, E,37.55450913, N,0.1891 m,1.02 m,18.0616,,211413.52,550561.8,,,,,
13,127.1291697, E,37.55451075, N,0.2266 m,1.209 m,14.549,,211413.579,550561.98,,,,,
14,127.1291703, E,37.55451273, N,0.2115 m,1.436 m,12.943,,211413.635,550562.199,,,,,
15,127.1291708, E,37.55451458, N,0.2203 m,1.647 m,13.0733,,211413.682,550562.405,,,,,
16,127.1291714, E,37.55451652, N,0.241 m,1.867 m,18.0406,,211413.732,550562.62,,,,,
17,127.1291723, E,37.55451858, N,0.2576 m,2.108 m,12.7783,,211413.806,550562.849,,,,,
18,127.1291729, E,37.55452084, N,0.2836 m,2.366 m,16.5724,,211413.863,550563.101,,,,,
19,127.1291738, E,37.55452329, N,0.2675 m,2.65 m,19.9322,,211413.943,550563.373,,,,,
20,127.1291748, E,37.55452556, N,0.2939 m,2.917 m,17.2955,,211414.034,550563.624,,,,,
21,127.1291758, E,37.55452809, N,0.3006 m,3.211 m,15.2056,,211414.121,550563.905,,,,,
22,127.1291767, E,37.5545307, N,0.3107 m,3.512 m,13.3487,,211414.2,550564.195,,,,,
23,127.1291775, E,37.55453343, N,0.304 m,3.822 m,12.8058,,211414.271,550564.498,,,,,
24,127.1291783, E,37.5545361, N,0.3495 m,4.126 m,17.4178,,211414.338,550564.794,,,,,
25,127.1291795, E,37.5545391, N,0.3347 m,4.476 m,24.6563,,211414.442,550565.128,,,,,
26,127.1291811, E,37.55454184, N,0.3578 m,4.811 m,12.0926,,211414.581,550565.432,,,,,
27,127.1291819, E,37.55454499, N,0.3556 m,5.168 m,15.5443,,211414.656,550565.782,,,,,
28,127.129183, E,37.55454808, N,0.3413 m,5.524 m,15.412,,211414.751,550566.125,,,,,
29,127.129184, E,37.55455104, N,0.4223 m,5.865 m,11.4357,,211414.841,550566.454,,,,,
30,127.129185, E,37.55455477, N,0.3649 m,6.288 m,18.1621,,211414.924,550566.868,,,,,
31,127.1291863, E,37.5545579, N,0.4148 m,6.652 m,13.6389,,211415.037,550567.215,,,,,
32,127.1291874, E,37.55456153, N,0.4252 m,7.067 m,13.8836,,211415.134,550567.618,,,,,
33,127.1291885, E,37.55456525, N,0.4347 m,7.492 m,11.2476,,211415.236,550568.031,,,,,
34,127.1291895, E,37.55456909, N,0.4206 m,7.927 m,14.6996,,211415.32,550568.457,,,,,
35,127.1291907, E,37.55457276, N,0.4421 m,8.348 m,17.7884,,211415.426,550568.864,,,,,
36,127.1291922, E,37.55457655, N,0.4695 m,8.79 m,9.186,,211415.561,550569.286,,,,,
37,127.1291931, E,37.55458073, N,0.4483 m,9.259 m,7.905,,211415.635,550569.749,,,,,
38,127.1291938, E,37.55458473, N,0.478 m,9.708 m,10.8531,,211415.696,550570.193,,,,,
39,127.1291948, E,37.55458896, N,0.506 m,10.186 m,9.7386,,211415.786,550570.663,,,,,
40,127.1291957, E,37.55459345, N,0.4785 m,10.692 m,8.8454,,211415.87,550571.162,,,,,
41,127.1291966, E,37.55459771, N,0.4905 m,11.17 m,8.7934,,211415.943,550571.635,,,,,
42,127.1291974, E,37.55460208, N,0.524 m,11.661 m,0.2723,,211416.018,550572.12,,,,,
43,127.1291975, E,37.5546068, N,0.4515 m,12.185 m,5.4765,,211416.019,550572.643,,,,,
44,127.1291979, E,37.55461085, N,0.559 m,12.636 m,358.354,,211416.062,550573.093,,,,,
45,127.1291978, E,37.55461588, N,0.537 m,13.195 m,0.2043,,211416.045,550573.651,,,,,
46,127.1291978, E,37.55462071, N,0.567 m,13.731 m,357.9312,,211416.046,550574.188,,,,,
47,127.1291975, E,37.55462582, N,0.522 m,14.298 m,357.2293,,211416.025,550574.754,,,,,
48,127.1291973, E,37.55463051, N,0.545 m,14.82 m,353.0538,,211415.999,550575.276,,,,,
49,127.1291965, E,37.55463539, N,0.537 m,15.365 m,353.266,,211415.932,550575.816,,,,,
50,127.1291958, E,37.55464019, N,0.544 m,15.902 m,355.1655,,211415.869,550576.35,,,,,
51,127.1291953, E,37.55464508, N,0.566 m,16.446 m,352.0965,,211415.822,550576.892,,,,,
52,127.1291944, E,37.55465013, N,0.525 m,17.012 m,351.548,,211415.744,550577.452,,,,,
53,127.1291935, E,37.55465481, N,0.567 m,17.537 m,346.8519,,211415.666,550577.971,,,,,
54,127.1291921, E,37.55465978, N,0.506 m,18.104 m,344.5568,,211415.536,550578.523,,,,,
55,127.1291905, E,37.55466417, N,0.566 m,18.61 m,341.4739,,211415.401,550579.011,,,,,
56,127.1291885, E,37.55466901, N,0.587 m,19.176 m,336.0637,,211415.22,550579.547,,,,,
