Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1290896, E,37.55428305, N,0.722 m,---,16.0159,,211406.535,550536.698,,,car,검정색, 2-1
2,127.1290918, E,37.55428931, N,0.777 m,0.722 m,15.9048,,211406.734,550537.393,,,,,
3,127.1290942, E,37.55429604, N,0.805 m,1.499 m,16.6574,,211406.946,550538.14,,,,,
4,127.1290968, E,37.55430298, N,0.803 m,2.304 m,16.2548,,211407.175,550538.911,,,,,
5,127.1290994, E,37.55430993, N,0.778 m,3.107 m,17.6912,,211407.399,550539.683,,,,,
6,127.1291021, E,37.55431661, N,0.81 m,3.885 m,14.8222,,211407.634,550540.424,,,,,
7,127.1291044, E,37.55432366, N,0.788 m,4.694 m,15.6714,,211407.84,550541.207,,,,,
8,127.1291068, E,37.5543305, N,0.81 m,5.483 m,17.855,,211408.052,550541.967,,,,,
9,127.1291096, E,37.55433745, N,0.812 m,6.293 m,15.358,,211408.3,550542.738,,,,,
10,127.1291121, E,37.5543445, N,0.84 m,7.104 m,16.3549,,211408.513,550543.521,,,,,
11,127.1291147, E,37.55435176, N,0.812 m,7.944 m,18.2507,,211408.749,550544.327,,,,,
12,127.1291176, E,37.5543587, N,0.807 m,8.756 m,15.737,,211409.002,550545.098,,,,,
13,127.1291201, E,37.5543657, N,0.831 m,9.563 m,15.6896,,211409.22,550545.875,,,,,
14,127.1291226, E,37.55437291, N,0.801 m,10.394 m,15.8506,,211409.443,550546.676,,,,,
15,127.1291251, E,37.55437986, N,0.846 m,11.196 m,16.2431,,211409.661,550547.447,,,,,
16,127.1291278, E,37.55438718, N,0.81 m,12.041 m,17.855,,211409.897,550548.259,,,,,
17,127.1291306, E,37.55439412, N,0.81 m,12.851 m,16.5387,,211410.144,550549.031,,,,,
18,127.1291332, E,37.55440112, N,0.809 m,13.661 m,15.1936,,211410.374,550549.808,,,,,
19,127.1291356, E,37.55440815, N,0.788 m,14.47 m,18.1907,,211410.585,550550.589,,,,,
20,127.1291384, E,37.5544149, N,0.817 m,15.258 m,18.122,,211410.829,550551.338,,,,,
21,127.1291413, E,37.5544219, N,0.793 m,16.076 m,15.1471,,211411.083,550552.115,,,,,
22,127.1291436, E,37.55442879, N,0.802 m,16.868 m,14.5227,,211411.289,550552.88,,,,,
23,127.1291459, E,37.55443579, N,0.782 m,17.67 m,16.6953,,211411.489,550553.657,,,,,
24,127.1291484, E,37.55444254, N,0.787 m,18.453 m,16.8873,,211411.712,550554.406,,,,,
25,127.129151, E,37.55444932, N,0.766 m,19.24 m,14.6131,,211411.94,550555.16,,,,,
26,127.1291532, E,37.554456, N,0.795 m,20.006 m,16.7237,,211412.132,550555.902,,,,,
27,127.1291558, E,37.55446286, N,0.756 m,20.801 m,16.3508,,211412.36,550556.663,,,,,
28,127.1291582, E,37.5544694, N,0.77 m,21.557 m,16.666,,211412.572,550557.389,,,,,
29,127.1291607, E,37.55447604, N,0.775 m,22.327 m,16.8613,,211412.792,550558.127,,,,,
30,127.1291632, E,37.55448272, N,0.764 m,23.102 m,13.9007,,211413.015,550558.869,,,,,
31,127.1291653, E,37.5544894, N,0.747 m,23.865 m,16.0861,,211413.198,550559.61,,,,,
32,127.1291677, E,37.55449587, N,0.758 m,24.613 m,15.8408,,211413.404,550560.328,,,,,
33,127.12917, E,37.55450245, N,0.758 m,25.371 m,14.007,,211413.61,550561.058,,,,,
34,127.1291721, E,37.55450907, N,0.737 m,26.129 m,14.8921,,211413.792,550561.794,,,,,
35,127.1291742, E,37.55451549, N,0.726 m,26.866 m,13.0828,,211413.981,550562.506,,,,,
36,127.1291761, E,37.55452186, N,0.751 m,27.592 m,13.6792,,211414.144,550563.214,,,,,
37,127.1291781, E,37.55452844, N,0.739 m,28.343 m,11.5677,,211414.321,550563.944,,,,,
38,127.1291798, E,37.55453496, N,0.735 m,29.082 m,14.4487,,211414.468,550564.668,,,,,
39,127.1291818, E,37.55454138, N,0.73 m,29.817 m,10.3009,,211414.65,550565.38,,,,,
40,127.1291833, E,37.55454785, N,0.76 m,30.547 m,10.3438,,211414.78,550566.099,,,,,
41,127.1291849, E,37.55455458, N,0.733 m,31.307 m,8.8599,,211414.915,550566.846,,,,,
42,127.1291861, E,37.5545611, N,0.724 m,32.04 m,7.5503,,211415.027,550567.57,,,,,
43,127.1291872, E,37.55456757, N,0.697 m,32.764 m,8.8249,,211415.121,550568.288,,,,,
44,127.1291884, E,37.55457378, N,0.727 m,33.461 m,8.9307,,211415.227,550568.977,,,,,
45,127.1291897, E,37.55458024, N,0.702 m,34.188 m,3.9248,,211415.339,550569.695,,,,,
46,127.1291903, E,37.55458656, N,0.719 m,34.89 m,3.3626,,211415.386,550570.396,,,,,
47,127.1291907, E,37.55459303, N,0.683 m,35.609 m,359.5848,,211415.428,550571.114,,,,,
48,127.1291907, E,37.55459918, N,0.695 m,36.292 m,1.0498,,211415.422,550571.797,,,,,
