Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291943, E,37.55458799, N,0.04423 m,---,18.6166,,211415.744,550570.556,,,car,흰색, 2-1
2,127.1291945, E,37.55458837, N,0.03814 m,0.04423 m,19.7034,,211415.758,550570.598,,,,,
3,127.1291946, E,37.55458869, N,0.04555 m,0.0824 m,24.7084,,211415.771,550570.634,,,,,
4,127.1291948, E,37.55458907, N,0.0516 m,0.1279 m,19.9485,,211415.79,550570.675,,,,,
5,127.129195, E,37.5545895, N,0.0587 m,0.1795 m,17.2165,,211415.807,550570.724,,,,,
6,127.1291952, E,37.55459001, N,0.0841 m,0.2382 m,17.8484,,211415.825,550570.78,,,,,
7,127.1291955, E,37.55459073, N,0.0831 m,0.3223 m,15.5008,,211415.85,550570.86,,,,,
8,127.1291958, E,37.55459145, N,0.0983 m,0.4055 m,18.938,,211415.873,550570.94,,,,,
9,127.1291961, E,37.55459229, N,0.123 m,0.504 m,19.8624,,211415.904,550571.033,,,,,
10,127.1291966, E,37.55459333, N,0.1062 m,0.627 m,14.9741,,211415.946,550571.149,,,,,
11,127.1291969, E,37.55459426, N,0.1406 m,0.733 m,15.7534,,211415.973,550571.251,,,,,
12,127.1291973, E,37.55459548, N,0.1505 m,0.874 m,15.9406,,211416.011,550571.387,,,,,
13,127.1291978, E,37.55459678, N,0.1481 m,1.024 m,18.0066,,211416.052,550571.532,,,,,
14,127.1291983, E,37.55459805, N,0.1826 m,1.172 m,10.5835,,211416.098,550571.672,,,,,
15,127.1291987, E,37.55459967, N,0.17 m,1.355 m,10.6179,,211416.131,550571.852,,,,,
16,127.1291991, E,37.55460117, N,0.2229 m,1.525 m,12.5642,,211416.162,550572.019,,,,,
17,127.1291996, E,37.55460313, N,0.1967 m,1.748 m,7.4564,,211416.211,550572.237,,,,,
18,127.1291999, E,37.55460489, N,0.22 m,1.944 m,8.6095,,211416.236,550572.432,,,,,
19,127.1292003, E,37.55460685, N,0.2591 m,2.164 m,6.4018,,211416.268,550572.649,,,,,
20,127.1292006, E,37.55460917, N,0.2346 m,2.424 m,6.5447,,211416.297,550572.907,,,,,
21,127.1292009, E,37.55461127, N,0.2607 m,2.658 m,10.3836,,211416.323,550573.14,,,,,
22,127.1292014, E,37.55461358, N,0.2954 m,2.919 m,11.9208,,211416.37,550573.397,,,,,
23,127.1292021, E,37.55461618, N,0.2971 m,3.214 m,8.6539,,211416.431,550573.686,,,,,
24,127.1292026, E,37.55461883, N,0.2715 m,3.511 m,5.0058,,211416.475,550573.979,,,,,
25,127.1292029, E,37.55462127, N,0.306 m,3.783 m,7.9619,,211416.498,550574.25,,,,,
26,127.1292034, E,37.554624, N,0.3248 m,4.089 m,7.918,,211416.54,550574.553,,,,,
27,127.1292039, E,37.55462689, N,0.3152 m,4.414 m,7.7294,,211416.585,550574.875,,,,,
28,127.1292044, E,37.55462971, N,0.3473 m,4.729 m,6.6313,,211416.627,550575.187,,,,,
29,127.1292048, E,37.55463282, N,0.3397 m,5.076 m,4.4749,,211416.666,550575.532,,,,,
30,127.1292051, E,37.55463587, N,0.3267 m,5.416 m,8.2859,,211416.692,550575.871,,,,,
31,127.1292056, E,37.55463878, N,0.3519 m,5.742 m,3.3709,,211416.739,550576.194,,,,,
32,127.1292059, E,37.55464195, N,0.3867 m,6.094 m,4.6894,,211416.759,550576.545,,,,,
33,127.1292062, E,37.55464542, N,0.3771 m,6.481 m,359.7398,,211416.79,550576.931,,,,,
34,127.1292062, E,37.55464882, N,0.4137 m,6.858 m,351.7489,,211416.788,550577.308,,,,,
35,127.1292055, E,37.55465251, N,0.3931 m,7.272 m,356.1797,,211416.728,550577.717,,,,,
36,127.1292053, E,37.55465604, N,0.413 m,7.665 m,353.5957,,211416.701,550578.11,,,,,
37,127.1292047, E,37.55465974, N,0.4217 m,8.078 m,349.8873,,211416.655,550578.52,,,,,
38,127.1292039, E,37.55466348, N,0.4304 m,8.5 m,347.247,,211416.58,550578.935,,,,,
39,127.1292028, E,37.55466726, N,0.4395 m,8.93 m,342.7973,,211416.484,550579.355,,,,,
40,127.1292013, E,37.55467104, N,0.4618 m,9.37 m,343.6566,,211416.354,550579.774,,,,,
41,127.1291999, E,37.55467504, N,0.459 m,9.831 m,337.6829,,211416.223,550580.217,,,,,
42,127.1291979, E,37.55467886, N,0.453 m,10.29 m,339.5918,,211416.048,550580.642,,,,,
43,127.1291961, E,37.55468269, N,0.4685 m,10.743 m,339.3893,,211415.89,550581.066,,,,,
