Idx,Longitude,,Latitude,,Length,Total Length,Heading,,X (View Proj),Y (View Proj),,,차량종류,색상,Label
1,127.1291673, E,37.55449829, N,0.0564 m,---,32.7489,,211413.374,550560.597,,,car,흰색, 2-1
2,127.1291677, E,37.55449872, N,0.03989 m,0.0564 m,20.0618,,211413.405,550560.644,,,,,
3,127.1291678, E,37.55449906, N,0.0815 m,0.0963 m,26.1082,,211413.418,550560.682,,,,,
4,127.1291682, E,37.55449972, N,0.1315 m,0.1779 m,18.9832,,211413.454,550560.755,,,,,
5,127.1291687, E,37.55450084, N,0.1342 m,0.3093 m,10.3185,,211413.497,550560.88,,,,,
6,127.129169, E,37.55450203, N,0.1655 m,0.4435 m,13.4712,,211413.521,550561.012,,,,,
7,127.1291694, E,37.55450348, N,0.2002 m,0.609 m,14.1149,,211413.559,550561.173,,,,,
8,127.12917, E,37.55450523, N,0.1922 m,0.809 m,13.9301,,211413.607,550561.367,,,,,
9,127.1291705, E,37.55450691, N,0.3068 m,1.001 m,17.5324,,211413.653,550561.554,,,,,
10,127.1291715, E,37.55450954, N,0.2874 m,1.308 m,13.1879,,211413.745,550561.846,,,,,
11,127.1291723, E,37.55451206, N,0.2475 m,1.596 m,16.2679,,211413.811,550562.126,,,,,
12,127.1291731, E,37.55451421, N,0.3087 m,1.843 m,14.4601,,211413.88,550562.364,,,,,
13,127.1291739, E,37.5545169, N,0.3408 m,2.152 m,17.0866,,211413.956,550562.663,,,,,
14,127.1291751, E,37.55451983, N,0.3227 m,2.493 m,13.1243,,211414.056,550562.989,,,,,
15,127.1291759, E,37.55452267, N,0.3443 m,2.815 m,18.9171,,211414.129,550563.303,,,,,
16,127.1291772, E,37.5545256, N,0.384 m,3.16 m,14.5311,,211414.24,550563.629,,,,,
17,127.1291783, E,37.55452895, N,0.382 m,3.544 m,10.4864,,211414.336,550564.001,,,,,
18,127.1291791, E,37.55453233, N,0.3589 m,3.926 m,13.6696,,211414.405,550564.377,,,,,
19,127.12918, E,37.55453548, N,0.3796 m,4.285 m,20.1606,,211414.489,550564.725,,,,,
20,127.1291815, E,37.55453869, N,0.3887 m,4.664 m,14.9373,,211414.62,550565.082,,,,,
21,127.1291826, E,37.55454207, N,0.4102 m,5.053 m,15.8034,,211414.719,550565.458,,,,,
22,127.1291839, E,37.55454563, N,0.4308 m,5.463 m,11.8886,,211414.83,550565.853,,,,,
23,127.1291849, E,37.55454943, N,0.4076 m,5.894 m,16.4682,,211414.919,550566.274,,,,,
24,127.1291862, E,37.55455295, N,0.4826 m,6.302 m,14.3357,,211415.034,550566.665,,,,,
25,127.1291876, E,37.55455716, N,0.4487 m,6.784 m,16.9655,,211415.153,550567.133,,,,,
26,127.129189, E,37.55456103, N,0.486 m,7.233 m,9.6153,,211415.283,550567.563,,,,,
27,127.12919, E,37.55456535, N,0.4947 m,7.719 m,14.438,,211415.363,550568.042,,,,,
28,127.1291914, E,37.55456966, N,0.51 m,8.214 m,12.2336,,211415.486,550568.521,,,,,
29,127.1291926, E,37.55457415, N,0.516 m,8.724 m,11.2216,,211415.593,550569.019,,,,,
30,127.1291937, E,37.55457871, N,0.547 m,9.239 m,14.6996,,211415.693,550569.526,,,,,
31,127.1291953, E,37.55458347, N,0.511 m,9.786 m,8.2696,,211415.831,550570.055,,,,,
32,127.1291961, E,37.55458803, N,0.543 m,10.297 m,13.1339,,211415.904,550570.561,,,,,
33,127.1291975, E,37.5545928, N,0.543 m,10.841 m,9.0093,,211416.027,550571.09,,,,,
34,127.1291985, E,37.55459763, N,0.551 m,11.384 m,14.9844,,211416.111,550571.626,,,,,
35,127.1292001, E,37.55460243, N,0.6 m,11.935 m,4.8424,,211416.253,550572.159,,,,,
36,127.1292007, E,37.55460782, N,0.568 m,12.535 m,12.1465,,211416.303,550572.757,,,,,
37,127.129202, E,37.55461283, N,0.589 m,13.104 m,8.3143,,211416.422,550573.313,,,,,
38,127.129203, E,37.55461808, N,0.56 m,13.693 m,2.432,,211416.506,550573.896,,,,,
39,127.1292032, E,37.55462312, N,0.61 m,14.253 m,2.6595,,211416.529,550574.456,,,,,
40,127.1292036, E,37.55462861, N,0.57 m,14.863 m,3.547,,211416.556,550575.066,,,,,
41,127.129204, E,37.55463374, N,0.541 m,15.434 m,2.5154,,211416.591,550575.635,,,,,
42,127.1292042, E,37.55463861, N,0.621 m,15.975 m,358.4876,,211416.614,550576.175,,,,,
43,127.129204, E,37.55464421, N,0.593 m,16.596 m,357.2996,,211416.597,550576.797,,,,,
44,127.1292037, E,37.55464955, N,0.578 m,17.189 m,354.3682,,211416.568,550577.389,,,,,
45,127.1292031, E,37.55465473, N,0.576 m,17.767 m,356.6451,,211416.51,550577.964,,,,,
46,127.1292027, E,37.55465991, N,0.562 m,18.343 m,349.4591,,211416.476,550578.539,,,,,
47,127.1292015, E,37.55466489, N,0.622 m,18.905 m,351.5742,,211416.372,550579.091,,,,,
48,127.1292005, E,37.55467043, N,0.622 m,19.527 m,351.5742,,211416.28,550579.706,,,,,
49,127.1291995, E,37.55467598, N,0.611 m,20.149 m,345.9118,,211416.188,550580.322,,,,,
50,127.1291978, E,37.55468132, N,0.624 m,20.76 m,341.8109,,211416.039,550580.914,,,,,
51,127.1291956, E,37.55468666, N,0.633 m,21.384 m,342.6316,,211415.843,550581.506,,,,,
52,127.1291935, E,37.5546921, N,0.603 m,22.017 m,342.1792,,211415.653,550582.11,,,,,
53,127.1291914, E,37.55469727, N,0.609 m,22.62 m,337.385,,211415.468,550582.684,,,,,
54,127.1291887, E,37.55470234, N,0.622 m,23.229 m,334.7775,,211415.233,550583.246,,,,,
55,127.1291857, E,37.5547074, N,0.64 m,23.851 m,333.5138,,211414.967,550583.808,,,,,
56,127.1291825, E,37.55471256, N,0.673 m,24.49 m,330.0103,,211414.681,550584.38,,,,,
57,127.1291787, E,37.55471781, N,0.692 m,25.163 m,328.97,,211414.344,550584.963,,,,,
58,127.1291746, E,37.55472316, N,0.626 m,25.855 m,328.0735,,211413.987,550585.555,,,,,
59,127.1291709, E,37.55472795, N,0.656 m,26.482 m,322.6735,,211413.655,550586.086,,,,,
60,127.1291664, E,37.55473265, N,0.678 m,27.138 m,323.0364,,211413.256,550586.607,,,,,
61,127.1291618, E,37.55473753, N,0.64 m,27.816 m,321.5619,,211412.848,550587.149,,,,,
62,127.1291573, E,37.55474205, N,0.68 m,28.456 m,317.5155,,211412.449,550587.649,,,,,
63,127.1291521, E,37.55474656, N,0.683 m,29.135 m,315.9882,,211411.989,550588.15,,,,,
64,127.1291467, E,37.55475099, N,0.665 m,29.818 m,312.5893,,211411.514,550588.64,,,,,
